id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1
airplane-3739,-14.777909,-13.101253,-8.455143,-31.316526,8.541358,8.429178,14.591055,-2.1782675,-5.699303,-6.7679243,7.971557,16.381376,-10.324283,-23.11939,-17.295424,-3.9091816,-10.489675,-24.733711,0.09863335,-26.039211,10.340987,29.033583,6.823716,13.467441,-38.409485,28.879965,-4.509907,-15.03562,13.006262,10.037928,-33.753204,-71.01065,8.374373,31.688894,3.7940974,7.462211,7.3569603,-10.611468,-135.42436,-41.913857,0.22272411,10.312126,15.451798,-8.284288,18.073679,52.759205,3.8265114,9.858118,181.69951,-63.79754,0.66127354,8.944865,3.5530663,-6.7965436,-0.3951435,4.4640026,-22.60103,-13.176267,18.6852,-4.4068165,7.1306534,-21.29694,18.43329,-2.7719374,-11.914838,3.6074753,-19.414257,-7.297512,1.9575084,-89.88103,3.1513212,11.373186,7.894452,24.297735,-14.542439,15.679434,-99.64386,-172.60115,10.997608,18.55231,-8.731558,-15.413484,3.5244582,-5.4322414,8.654761,1.4572536,1.3944131,-21.05548,-1.9944534,-5.2843347,0.3036754,5.632596,16.36284,6.8360343,3.3005123,4.0405855,3.1741033,4.324653,18.811558,1.2805005,12.61064,7.9387302,-3.205066,-11.396419,14.55933,-21.006508,47.76115,-16.16674,1.7773384,17.407915,-9.373958,-13.491631,-18.739536,27.989704,4.4141083,1.8085114,11.674337,-6.5777674,-10.382818,3.760664,-3.3649273,-4.3417125,8.883414,23.25272,9.944711,7.2632313,32.888668,-12.288976,-16.89573,-9.273223,-9.603797,-8.792879,18.769396,3.048526,15.313908,12.6140995,-0.6144298,-3.3257828,-1.4602492,11.884786,-8.649858,2.9921787,10.39823,-58.196518,-1.5426688,4.801117,13.586273,-1.3609779,10.19914,-6.625827,6.844894,3.2543564,12.815561,0.8465028,5.571662,-3.4621692,-1.9203198,-3.9631817,4.1253557,-20.062016,7.609533,4.0924377,41.006134,-20.069023,1.6674199,-4.3394785,1.1676705,8.458065,-0.35514453,-9.868563,8.863876,-19.190296,3.1949522,7.1655016,-3.0388067,-6.5127716,8.924738,6.357252
airplane-4141,-2.561516,21.210075,-2.8785684,10.9026375,-21.705284,0.6646651,-17.624294,10.751914,20.175135,5.3030925,3.198734,15.481375,-0.43354887,19.968826,-10.83951,-11.694659,-0.4790366,-17.331488,-3.9219885,-13.895178,11.718294,21.002052,7.688805,11.502502,-38.085083,21.051779,-3.846795,-12.669229,10.065715,8.004043,-18.2763,-62.195534,7.2773786,28.102308,3.3203912,8.06111,-6.1099486,-11.876808,-22.182339,63.107533,-3.8168104,0.55357575,9.542688,-10.993937,-23.102955,25.907312,-2.0559044,11.503042,101.7118,-62.01662,14.901349,3.6861076,0.008492526,-15.837051,0.1711157,11.129116,-1.7817574,-18.936926,15.569522,-15.91393,-10.262639,-33.54642,11.931404,-23.063112,-16.517788,16.687094,-0.6850011,-17.476093,24.604595,-71.92187,21.454374,1.3610241,14.863575,17.275412,4.81975,32.74212,-279.53577,43.198456,-10.658825,15.325487,-17.448875,-7.16848,9.126292,-9.849817,16.188618,17.09303,-14.839122,-10.899376,-20.051315,-11.316147,1.8096963,23.720842,7.7034516,13.075824,10.099556,11.436369,14.309905,9.962064,10.418814,-15.840976,29.474596,-14.870621,-2.4796815,-34.753624,23.06847,-65.44132,-4.957884,-41.809654,-2.1598728,13.988341,1.4751965,-17.307201,-37.611553,19.984425,14.000231,3.5264442,7.520401,-11.708093,-8.199271,16.53085,-9.152405,-13.000796,-19.72129,76.14345,14.983725,-5.208827,35.993526,4.0920634,-14.561064,-31.946218,-15.634281,0.7311863,24.653059,-21.301268,-1.2722582,21.868551,-1.4453157,-11.262331,-10.406084,3.0336545,-13.444897,-5.5645113,-50.652115,-17.634762,0.6823599,13.760457,2.790093,-18.637362,11.630116,-1.315563,13.205348,5.456232,15.626542,-5.028615,14.237473,1.2811455,-7.085685,-11.726866,15.742452,-19.568674,12.007368,-5.613383,23.121284,-21.829586,4.099437,-14.792012,-1.2269996,31.513618,-3.2087493,-32.91211,19.465761,-0.2623546,11.747361,6.8405585,-9.618553,-16.066402,0.13414365,13.919105
airplane-5786,10.718915,-6.834586,3.1715539,-2.3242695,-3.843022,-12.038749,-5.987794,-3.2295942,7.7159953,3.679489,4.007542,11.220138,4.5636587,19.04957,-16.747095,5.350682,-15.236962,-19.20037,13.363458,-20.10499,-5.6977324,30.871191,2.7530165,23.933434,-68.01907,18.825552,-11.009327,-12.847264,12.0168295,16.670597,-53.360027,-63.37445,35.02418,32.774082,8.212254,13.034465,1.8870311,-18.696987,-141.38799,-246.04758,-3.695582,13.61138,4.755758,-21.50882,-72.93602,26.314491,-9.407903,10.685843,36.543175,-221.64749,11.832831,15.606341,8.013299,-23.633173,-10.0626955,14.443866,-2.8644388,-35.595867,2.7673445,-22.91483,-28.050058,-22.308699,-2.6265419,-23.783146,-2.051765,20.073143,-6.932124,-19.851559,-7.3151693,-81.52482,25.018253,12.433939,23.933075,9.979965,0.07856684,33.944424,-97.382065,12.625892,-8.582158,14.135485,-19.057186,3.9557197,10.310144,-12.710914,12.379682,16.467829,-11.412403,-13.168084,-21.829294,-21.059807,-6.3494415,21.342905,2.3908103,18.85641,18.69745,5.385868,11.7123995,8.528705,4.1056404,-17.62023,29.342566,-8.740223,-15.005638,-32.17706,52.06763,-36.01844,-0.6523576,-62.20112,-11.800681,12.867242,5.001716,-16.7216,-34.471443,22.207983,15.188995,-1.9821792,4.1034875,-16.224403,-15.692123,11.484496,-18.177917,-9.129781,-12.199457,61.05175,18.312904,-4.021018,41.629143,18.24566,-29.557346,-20.141626,-15.996512,-5.523185,24.556637,-16.907928,-1.2160369,17.718206,-8.922568,-9.833329,-12.677127,4.8658004,-19.206177,-4.681798,-58.178814,-30.673115,-6.3828635,17.160566,9.356617,-18.163263,16.98817,0.22380525,14.918243,13.75844,14.374145,-8.589115,17.884743,-3.6875029,-0.6649349,-13.762276,28.238514,-11.024468,16.049196,-4.1944747,15.532965,-41.370247,-3.271987,-11.52332,0.083589785,36.42391,-20.979443,-22.99129,17.373396,-3.480056,11.444072,10.821616,-9.775643,-12.456978,2.7839413,18.216991
airplane-5795,15.777443,4.24127,-30.16569,18.00369,-26.707893,17.0923,-14.557301,22.620808,17.439354,-2.3443186,-11.546712,23.131937,-14.433345,29.313293,-18.545288,-22.90808,7.0107713,-29.347258,-5.1933527,-31.859566,12.218407,35.911713,4.714893,20.506327,-32.977562,57.267506,-2.254404,-17.320362,15.227371,7.7110324,-33.255356,-109.95188,13.4451275,34.052975,7.006397,5.2011566,-8.274049,-10.971109,-139.96652,30.325502,-4.1845446,1.8365073,11.256768,-4.021574,-5.439887,58.675217,2.8772092,10.601056,-26.4786,-240.63602,3.3721273,9.479914,12.532359,-9.888224,-1.4189336,4.3747644,-22.549688,-21.548897,20.92232,-11.807067,5.4688053,-32.883762,18.53454,-14.571088,-23.076826,15.493432,-2.5099175,-8.702275,57.093372,-65.14645,3.9562771,30.832092,16.102196,-0.4349048,11.871373,17.857962,-91.93583,-127.00798,5.969693,19.41321,-10.663183,-11.302213,-0.13805942,-6.7635193,13.744779,3.6352491,-6.637897,-18.537458,-12.397417,-6.557776,1.7900586,8.138599,-5.646865,14.517327,4.180577,6.3496127,3.1940384,18.011452,4.892691,-8.003141,10.867806,-10.896713,11.527783,-32.703167,26.43796,-86.2487,16.893967,-22.232224,0.23435593,7.993602,-6.9368405,-11.926523,-16.488632,20.709976,7.279974,5.3154516,9.930984,-8.521897,-0.16401899,16.06561,-15.12961,0.65702796,4.337064,34.474113,12.160562,5.9086637,19.07106,14.811156,0.6062954,-31.576694,-11.41187,7.9481816,9.894418,-0.9732302,10.472264,6.355412,0.61237293,-5.5190697,-7.1868877,0.8715429,-12.575754,9.569006,-35.888042,-58.898087,0.92246884,7.963977,4.567759,-10.806994,5.5880194,4.0720925,3.1150901,6.295667,8.338934,0.062837094,14.618597,-13.924614,-3.2706673,-4.5610585,25.434849,-1.1266873,12.266382,4.3204865,44.37675,-25.26401,5.2520323,-6.902195,-7.6934257,18.146685,2.4664912,-37.176556,16.814432,5.6712375,5.5855875,4.6612215,3.30776,-10.49847,20.990881,12.60277
airplane-6913,-9.703435,27.146193,-6.530014,20.096676,-17.47901,-6.956908,-25.284004,13.19853,28.266659,-4.3098683,-2.0163682,27.31294,3.0538692,27.980612,-23.592997,4.377133,-20.329395,-25.766685,9.693134,-27.005478,5.8964677,12.157522,4.409044,28.397234,-54.81065,38.872547,-14.850478,-7.2498612,-0.31896552,19.364786,-82.65419,-31.958662,37.558956,11.8126745,3.3698225,15.423805,6.8439875,-13.899652,-124.58301,27.18053,-4.985893,9.517233,-0.48958164,-16.819674,-35.00132,48.296417,-6.440719,7.7200603,79.86453,-101.50268,12.629868,4.8888016,11.318772,-14.60525,-5.9449434,15.526219,-4.63916,-22.207447,13.330695,-18.030731,-12.112034,-26.378675,4.1796594,-23.846981,-10.233724,16.681246,-3.2513363,-20.935747,16.632088,-89.789246,23.858547,7.328094,18.642975,13.135427,4.365225,29.122326,-162.84659,-73.1492,-7.538712,17.980919,-23.071642,0.6217507,4.2553077,-19.742855,17.161911,13.7808485,-11.738752,-7.1654253,-21.528671,-15.312914,-3.7075644,25.153643,6.979039,21.483486,13.554365,10.650146,12.011529,11.14366,10.886558,-11.980037,23.840776,-14.73529,-12.385141,-39.405113,38.598648,-65.413124,12.455561,-62.663315,-3.987268,14.858361,4.770398,-19.984701,-41.904533,25.560003,16.326015,-4.9870076,6.285256,-18.651321,-12.553289,15.964757,-11.793617,-12.642353,-38.88373,75.74854,16.527897,3.7019556,43.06959,8.182574,-21.726831,-35.488865,-18.430841,-2.5212662,31.649057,-22.228088,1.3309827,21.99608,-2.3552804,-12.942917,-14.997941,9.843543,-16.30111,-7.347113,-67.58157,-23.082066,-2.56754,18.860907,11.987602,-21.378637,14.921199,-2.149901,15.61961,8.049345,17.835674,-8.173701,15.646785,-1.3515742,-2.435226,-19.95182,20.731272,-19.852585,15.629136,-6.9167047,17.347303,-61.142178,1.7040254,-16.044077,3.3160014,41.624027,-18.282225,-32.447426,22.069595,-5.6847277,14.045641,9.511634,-7.536995,-14.316596,-1.3171116,18.072075
airplane-8592,-31.068298,-3.7982686,-17.77543,-21.987398,4.4481983,19.830849,15.235838,1.5172707,-12.589406,-5.1833286,-3.4632173,-11.374164,-5.4898157,-8.409323,-4.888649,12.499467,-0.7508749,1.788113,13.612105,0.6011713,19.252966,5.2462645,18.937798,3.2805843,18.313053,19.063643,6.628919,0.26958993,1.4441919,-3.0278049,74.880516,-100.20685,-8.901201,-13.341555,-1.5299804,0.7145205,-9.302749,-1.8087556,12.613769,84.6807,0.869013,-2.4438307,4.8696446,-3.3598015,29.414892,20.107613,5.3115144,1.9886764,41.538677,-19.262493,0.24628675,3.745103,1.8101108,-1.9357285,-0.8978277,2.235199,-19.959352,-5.858599,15.730124,-2.411749,-6.083654,-15.691441,16.1658,-3.626911,-20.466833,-0.039223667,1.0031239,-9.602501,59.53167,-42.81795,4.494441,8.611132,1.4238187,16.947577,-0.5757314,3.8966525,30.144896,-192.93489,-2.7893577,6.2341924,-3.8105483,-14.613618,10.208419,-7.0390344,5.230075,2.9961035,-2.9072468,-5.8671727,-3.6636055,-7.0398397,2.3520663,3.839539,-8.537103,8.615177,-2.7895942,14.897623,-1.0954885,4.9715896,-3.2610908,-19.204271,20.195747,19.783373,-14.757399,-15.975626,9.401375,-13.609223,5.7418537,-14.983693,-0.9507077,2.9095333,-2.0535953,-5.5071115,-21.636341,-7.550832,3.1579986,2.289685,8.602451,-3.7222364,-2.142898,2.4475002,-5.659801,-2.4129028,-16.506819,10.156519,5.6952987,1.846092,12.174168,-4.2872024,19.297964,-20.856693,-5.162475,2.2920983,18.702736,17.064552,-1.5654075,5.2312527,-6.349964,-3.8901718,2.0588849,9.967814,-8.214109,7.680119,15.23613,-37.89382,-0.9961555,3.1951172,12.933316,2.2394972,4.49542,0.050397024,3.1826956,2.0578554,1.4365644,-8.276139,8.719427,-10.452311,-2.163214,-1.3133823,3.9558864,-17.976547,2.5703645,-2.1986465,-18.837545,-46.892025,13.982674,-4.173994,-8.979292,20.845186,-15.113942,-13.146936,1.8995636,-19.080086,1.6324124,3.4599168,1.717602,-4.732341,3.8661993,4.8661985
airplane-14056,-9.403124,12.363991,16.337696,18.920685,12.954095,24.462753,8.427606,19.814821,3.0279891,-11.469292,-19.59643,18.559046,-11.31419,1.5627896,-4.26343,-11.195175,3.3284485,-8.07468,-3.610634,-9.410269,20.888802,11.132587,-6.505478,22.503252,-22.757835,43.279636,1.2904972,-13.569128,13.883458,2.9663534,-26.002293,-95.561325,0.38274905,33.900623,5.244849,4.168779,-5.218512,-9.558761,-55.31458,72.66647,-4.645459,3.8406687,9.4331045,-7.0509577,-17.88413,24.370543,-0.9323753,7.3706255,16.798292,-117.25138,5.319976,5.9154673,10.671315,-9.607567,-5.462017,7.2000613,-6.328433,-16.498003,16.111694,-10.728481,1.2127669,-25.186062,13.682366,-11.656616,1.0649815,20.775131,2.7230594,-15.302124,-14.483474,-47.216152,13.3013,22.626722,11.620628,2.642146,-11.568364,19.261877,-204.92732,-24.241198,2.6593826,15.592574,-11.564129,-7.153932,-3.25638,-15.50385,18.12339,9.109146,-1.9241494,-14.611604,-8.184586,-29.513275,-15.003641,16.054928,6.4699144,8.598695,7.473205,15.346006,9.956852,2.6865356,19.616224,-14.854189,16.966005,-16.90669,-23.502611,-45.845657,17.683252,-69.56584,29.966154,-41.61883,-7.5805926,20.02602,-5.167553,-21.88132,-40.116943,-3.4707186,20.477167,6.0198946,1.3466443,-20.199968,-9.358125,22.332481,-8.572981,-18.418177,17.653898,70.61505,23.122858,5.28819,23.689983,28.538599,-38.281902,-36.370045,-10.5690565,-7.5672917,18.499922,-23.231052,13.78249,18.81895,0.40088663,-18.348095,-1.999401,17.026834,-8.323093,-7.296563,-76.702835,-16.24016,6.4993815,11.965938,22.73505,-12.350213,14.259796,12.104901,20.262007,8.352729,18.036148,-0.9448705,22.968304,6.99093,-8.1747875,-21.397604,18.002308,-28.721523,18.974974,-8.593863,33.55562,-62.063152,3.2393982,-21.666376,-8.318802,32.859383,-23.361637,-37.15261,15.569078,-18.5098,6.8327,19.263744,0.03016977,-18.761747,-3.4740388,16.154545
airplane-14127,-15.350099,20.3736,29.56142,-2.6393275,12.831104,-6.4494967,0.5164908,-11.754119,-4.6798997,8.385695,6.165132,-0.85299706,8.127544,0.38450924,-4.9570417,7.0220814,-11.403988,3.110591,10.319666,0.83893037,-8.798096,11.598031,-4.035744,4.969241,-11.391519,-16.817472,-9.018357,-1.6567606,-2.2693675,10.44978,-58.473057,1.9696277,10.1976795,5.7934265,-0.078008294,15.3019,-2.8892794,-6.481789,-39.39709,22.365318,-9.992663,4.891697,3.3568702,-9.1908,-6.277178,34.456284,-0.65810174,5.5828495,42.657787,-77.3947,5.2166796,4.8289785,12.462235,-8.148784,-4.6735053,6.8382883,-1.8977419,-15.463496,15.055966,-12.267655,-1.8029276,-25.767427,6.351245,-13.301301,-16.279243,12.101277,-0.47204274,-12.960437,28.62567,-57.80817,25.77356,2.465078,10.93775,16.080452,2.173515,21.171995,-129.79057,-65.77788,-8.62603,16.736334,-15.661957,-7.8890743,4.95166,-8.717254,13.515696,11.111937,-12.755924,-8.663265,-13.31078,-10.859897,3.7440245,19.619978,1.1292856,21.671358,13.930819,14.098043,10.220265,16.122995,8.874657,-9.244363,26.234585,4.250264,-26.268074,-41.560974,14.332416,-56.25202,24.870892,-65.55691,-13.546669,9.417959,-3.95695,-13.118244,-31.5515,31.044596,19.902983,-1.8267169,5.690646,-9.338656,-6.914851,14.062337,-7.453283,-10.62803,-53.14101,73.22975,17.05085,2.0758634,31.227074,34.09328,-12.824261,-36.825523,-13.191893,1.4141192,19.49091,-13.49721,-4.9801803,18.626183,-0.7914943,-9.530507,-5.4158864,6.579799,-14.13013,-7.3907776,-61.112278,-15.915518,-1.013039,20.438164,13.83517,-20.422441,8.991334,0.30629998,10.986136,4.80713,6.745352,-13.220501,24.59642,-4.41136,-14.06193,-16.910252,13.726086,-14.27322,13.776115,-7.0186615,8.323454,-47.366676,4.761518,-11.684786,24.899487,35.433243,-27.126606,-28.154789,12.370724,-2.1665597,9.560266,6.0520005,-2.1519618,-12.250515,0.9545686,11.910942
airplane-14176,4.436375,-32.068535,21.555132,-27.389822,28.50988,-7.751877,-3.0451295,-24.701923,-10.5543995,19.085676,1.5740203,8.532807,9.752649,14.915319,-15.324265,2.7750638,-16.798946,-16.917458,15.494799,-17.080252,-5.0297155,36.17139,1.2984844,21.3945,-79.508705,26.954819,-10.080422,-20.316387,15.928047,12.046732,-93.573105,-84.530495,31.534945,39.42866,1.103277,9.321536,3.8548956,-6.861216,-146.28412,7.018009,-3.1203308,6.602518,3.6056504,-12.83295,-26.358824,22.213634,-3.5050247,7.186653,149.60384,-96.68013,14.677216,10.232334,8.028511,-12.699547,-4.05365,18.371286,-3.6634905,-27.372828,15.262621,-19.784918,-17.118258,-31.13028,7.4932413,-19.990145,-13.419399,17.46959,-2.8396783,-16.90102,23.160374,-84.89569,20.347837,5.2350507,17.029884,15.49053,3.4075263,25.8997,-148.86066,-81.12961,-6.045063,16.918976,-17.24941,-4.1236706,4.451737,-17.086338,15.028207,15.384039,-10.524665,-7.743046,-18.629194,-13.78165,-1.411509,23.15137,4.7666974,12.160732,11.725352,10.239478,10.444917,11.195709,9.937212,-11.296514,26.094944,-13.978891,-15.35683,-37.395393,30.098745,-67.11759,16.033453,-55.648876,-3.730517,13.373719,2.3514354,-19.07439,-42.31702,20.319168,12.177506,3.4195845,7.148817,-16.984583,-10.540392,15.038023,-10.246779,-11.786456,-29.525862,76.2155,15.192776,3.2887554,39.152668,6.743567,-21.074476,-31.954042,-16.873964,-1.6094049,31.155895,-16.715427,2.7887928,20.549776,-2.766146,-11.193416,-13.175409,9.542601,-15.188873,-5.9022994,-59.87563,-21.464455,-1.8981214,17.024872,12.454334,-19.133383,13.280828,-1.6858548,14.056443,7.3891582,16.2333,-6.5530114,13.428999,-2.165464,-4.257543,-18.427727,18.240938,-20.530138,13.802384,-5.542951,14.198225,-24.226963,2.6477637,-14.941625,4.2377553,34.849747,-14.86934,-31.456612,20.79111,-7.4223247,12.428913,8.395328,-5.822685,-13.903148,-0.9054186,15.981454
airplane-15423,2.2167063,-12.606073,18.799988,-4.446434,8.868896,-4.604129,0.16267471,-6.603851,9.114787,9.672367,6.8269916,13.163733,-11.740611,25.642372,-4.028761,-1.5185673,-17.459034,-14.535556,8.824588,-18.760723,2.7855766,36.730328,2.0709538,17.631472,-38.060787,43.71842,-5.0310373,-10.071705,2.9638596,16.730856,-99.171074,-14.194126,24.569704,21.61661,3.1726623,5.680462,-0.9453077,-11.779117,-111.6111,-17.80255,-5.1930423,6.571787,5.9149027,-14.645282,-34.40259,32.89859,-3.8717806,8.2449255,107.38384,-83.33631,9.122396,7.4552193,5.754419,-12.901393,-1.5650686,9.684838,-3.7939646,-17.010765,4.78778,-26.39192,-6.8877425,-29.5083,9.523523,-20.431755,-2.5899217,24.339289,-1.8176401,-13.950869,37.16289,-64.278984,16.294197,3.8169768,12.199743,17.043425,4.549563,23.654612,-131.77626,-82.2708,-4.2400064,14.459401,-16.185873,-5.7218394,6.482802,-8.51963,14.741088,11.804297,-14.437733,-8.577512,-15.702512,-10.549304,5.067525,25.667109,-1.2028521,17.258469,8.741086,9.147873,12.150152,15.511838,16.238941,-10.120013,17.660559,-13.02105,-1.80801,-39.62369,29.989897,-76.28734,9.143258,-69.793365,-15.324481,10.646423,3.1706624,-10.500569,-35.15306,3.1855683,10.017322,-2.033408,-4.1351686,-17.437859,-21.448317,14.426814,-6.7175665,-11.3958845,-47.095745,82.93137,13.7991295,-8.298907,24.669981,10.669598,-13.954735,-39.924892,-18.16957,7.8299274,17.472515,-11.855913,0.79980326,12.031054,-6.115041,-18.268068,-8.258494,3.1439857,-13.62757,-9.110735,-53.244457,-8.712157,2.9134774,14.637507,11.254939,-11.648712,18.73287,6.5107226,11.645122,4.2006536,17.06557,-2.571393,17.723766,9.279005,1.9866184,-13.885327,32.623547,-18.563185,15.876561,6.442895,29.537512,-25.405985,3.765866,-10.896619,29.061844,32.343826,-4.7370734,-28.503445,22.848621,1.4717181,10.679217,5.546939,-7.1065454,-19.460966,2.7563422,13.568952
