id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1
c0-0,1.9613794,6.9499197,1.7992563,6.950534,1.713958,6.8693633,1.6072292,6.8483424,1.54096,6.8358927,1.5188287,6.839327,1.4155098,6.8339796,1.4329154,6.797355,1.3329296,6.8309937,1.3164295,6.8407226,1.2884958,6.847966,1.2722415,6.8484497,1.1996479,6.8652296,1.1648787,6.8746643,1.1216582,6.883852,1.0900211,6.89241,1.0841247,6.896194,1.0499606,6.907783,1.0055834,6.925014,0.9781033,6.940499,0.9905655,6.9276376,0.97069067,6.943437,0.94311625,6.959881,0.9008374,6.9807267,0.840838,7.0160255,0.8197196,7.0305586,0.7990445,7.0417013,0.7500906,7.070477,0.71397555,7.096872,0.71446955,7.097901,0.6998944,7.110222,0.70701396,7.099502,0.6448182,7.151649,0.6253599,7.165161,0.6264588,7.1704855,0.5726023,7.2123156,0.5491395,7.236398,0.5183206,7.2669907,0.4980058,7.2703137,0.4819158,7.2790256,0.4871653,7.2702055,0.47613055,7.279094,0.47675836,7.2805653,0.46576002,7.2852592,0.46706137,7.2871265,0.46737707,7.2856293,0.46169835,7.2906437,0.45335355,7.2946763,0.45125145,7.297025,0.46068466,7.2912245
c0-1,6.449152,2.6984186,6.463218,2.7119815,6.4695606,2.6857862,6.479202,2.6363974,10.073783,-5.679398,10.066579,-5.6639366,10.096824,-5.7252035,10.100082,-5.7297044,10.103057,-5.7345657,10.1161785,-5.759765,10.122776,-5.773351,10.137163,-5.7993813,10.146551,-5.81446,10.175421,-5.8488173,10.164318,-5.8445277,10.174034,-5.8604107,10.192173,-5.894148,10.220282,-5.9192357,10.223795,-5.9522243,10.241486,-5.9791737,10.268555,-6.025491,10.29859,-6.0777,10.3064165,-6.0909047,10.31159,-6.1009374,10.327887,-6.1283946,10.343382,-6.155478,10.348691,-6.1644454,10.374236,-6.208024,10.369796,-6.2023926,10.396134,-6.2457237,10.40604,-6.2633133,10.41774,-6.282444,10.440058,-6.3189735,10.466806,-6.3632746,10.478995,-6.382535,10.459999,-6.37772,10.505161,-6.426761,10.51267,-6.438089,10.520192,-6.4505816,10.534754,-6.4717207,10.534792,-6.4720616,10.544017,-6.4872594,10.541219,-6.481162,10.543537,-6.482483,10.544203,-6.4872828,10.54424,-6.4864464,10.544313,-6.48711,10.544857,-6.488092,10.543792,-6.486417,10.544237,-6.4872565
c0-2,-5.874236,5.2215953,-5.8256865,5.320326,-5.784535,5.368585,-5.712746,5.443779,-5.6587095,5.4843063,-5.6745076,5.5040674,-5.6009307,5.5522203,-5.6241465,5.606583,-5.6012325,5.67236,-5.5984187,5.6807556,-5.632272,5.7798333,-5.5668526,5.825456,-5.562049,5.864378,-5.5596185,5.904813,-5.5579853,5.9213886,-5.5561194,5.9202585,-5.557071,5.9408827,-5.555732,5.975833,-5.5537457,5.991697,-5.57951,5.9935303,-5.5644765,6.080764,-5.5731463,6.1028233,-5.582106,6.136791,-5.595492,6.183344,-5.611211,6.242886,-5.615154,6.236434,-5.61493,6.2780824,-5.6313343,6.305636,-5.6750464,6.3758087,-5.655418,6.418329,-5.6593294,6.4172316,-5.7006507,6.4381523,-5.70643,6.4935327,-5.7322173,6.517598,-5.7177825,6.5384946,-5.775182,6.5960126,-5.747177,6.642317,-5.746895,6.622057,-5.7433844,6.6272726,-5.750018,6.654304,-5.7540293,6.6562114,-5.75733,6.663063,-5.766868,6.678039,-5.7724166,6.6960425,-5.781492,6.6995907,-5.784396,6.705558,-5.792405,6.708861,-5.794057,6.7199445,-5.7843046,6.702855,-5.809511,6.720714
c0-3,-3.7543786,6.7656026,-1.6834172,7.9140463,-1.6520619,8.003363,-1.6302111,8.055658,-1.6312273,8.054222,-1.6076393,8.116245,-1.6049916,8.12012,-1.5786333,8.183544,-1.549605,8.232004,-1.5578556,8.228598,-1.5446048,8.260463,-1.5392857,8.274785,-1.5319253,8.292417,-1.526394,8.31026,-1.5121194,8.349217,-1.5066488,8.367318,-1.4985429,8.40377,-1.4793922,8.43629,-1.4736398,8.441315,-1.4679822,8.465837,-1.4543825,8.504474,-1.4395164,8.548005,-1.4352053,8.571355,-1.4067948,8.653852,-1.3992181,8.687342,-1.3852758,8.741339,-1.3831005,8.747888,-1.3777134,8.763068,-1.3759295,8.770478,-1.371834,8.791048,-1.3549712,8.837832,-1.3545736,8.854375,-1.3439018,8.889917,-1.3354155,8.915585,-1.3510177,8.910266,-1.2969508,8.996578,-1.3089061,8.988068,-1.3074625,8.981601,-1.3053807,8.994533,-1.2979193,9.012904,-1.2973994,9.013116,-1.2943622,9.016092,-1.2922957,9.0229845,-1.2859514,9.031955,-1.2504084,9.081756,-1.2805928,9.043454,-1.2804189,9.044525,-1.2785829,9.046822,-1.2793208,9.046314,-1.2811356,9.040491
c0-4,1.9425296,7.0327964,1.9430449,7.131308,1.9056407,7.3032894,1.904866,7.447671,1.9313169,7.517517,1.900137,7.576724,1.89671,7.660854,1.8964546,7.712426,1.8762542,7.858431,1.8740697,7.9140406,1.8531814,8.053432,1.8372432,8.149184,1.835349,8.284517,1.8114163,8.326046,1.8009375,8.416053,1.7997828,8.488103,1.7996174,8.491713,1.7929811,8.5795765,1.7771091,8.679483,1.791276,8.669294,1.7865235,8.792672,1.78469,8.814352,1.7817738,8.863529,1.7687727,8.975389,1.7763155,9.027757,1.7685887,9.099079,1.7718538,9.105235,1.7729719,9.136441,1.7638556,9.195401,1.7627777,9.24243,1.7551453,9.274486,1.7595153,9.260946,1.7634277,9.319574,1.7564594,9.377359,1.7491693,9.419383,1.7462882,9.454357,1.7492291,9.466822,1.7453932,9.492182,1.7439518,9.5028105,1.7427258,9.513947,1.7393117,9.538626,1.7366077,9.546023,1.7330098,9.562094,1.7344979,9.563343,1.7311339,9.56939,1.7304034,9.570186,1.7292031,9.573004,1.7273791,9.573897,1.7285637,9.57347,1.7282505,9.569237
c0-5,-5.700197,5.797341,-5.7766037,5.727139,-5.7848973,5.8367324,-5.836561,6.018345,-5.8727527,6.198612,-5.893843,6.241599,-5.941232,6.3982053,-5.9573627,6.359207,-5.969424,6.5035067,-5.9949903,6.5876527,-6.006853,6.604721,-6.033524,6.6793466,-6.058373,6.7575436,-6.0923977,6.813049,-6.106653,6.860601,-6.125636,6.942324,-6.1452527,7.0037055,-6.169038,7.050509,-6.170964,7.081728,-6.2200394,7.184947,-6.231645,7.21138,-6.231885,7.2081814,-6.2501307,7.2322497,-6.263225,7.2482386,-6.2829194,7.2887044,-6.3066745,7.3461485,-6.3245234,7.369823,-6.345367,7.4202986,-6.351969,7.4422207,-6.378787,7.4994063,-6.397574,7.535377,-6.418223,7.575894,-6.4604974,7.6743455,-6.4726453,7.6811585,-6.482683,7.7075467,-6.505915,7.725561,-6.5104265,7.7644987,-6.513793,7.7793674,-6.5192327,7.7950883,-6.520525,7.802859,-6.5297146,7.815803,-6.520694,7.807609,-6.5385547,7.8254266,-6.5381856,7.829278,-6.533429,7.8297806,-6.542485,7.8355694,-6.541842,7.834248,-6.544884,7.835409,-6.542066,7.8313622,-6.5400114,7.8302703
c0-6,6.064416,5.0216837,6.1331367,5.132558,6.203265,5.250182,6.3672295,5.5619354,6.7173324,6.2670236,6.824799,6.4026556,6.9292355,6.554489,6.9391828,6.577261,6.943344,6.5875373,6.989851,6.644544,7.019545,6.6655197,7.029185,6.697579,7.0956607,6.8086076,7.152636,6.8850646,7.2013564,6.9552393,7.2442513,7.032528,7.3593383,7.171867,7.3556046,7.250258,7.430896,7.3217063,7.479563,7.4078517,7.4845614,7.4008164,7.5426397,7.45335,7.557478,7.465729,7.5894012,7.50149,7.6411395,7.554534,7.6583753,7.5790625,7.706426,7.631454,7.7316527,7.66226,7.7848945,7.7220936,7.818948,7.753079,7.8793764,7.8122606,7.897367,7.8334055,7.9488397,7.8843236,7.9996634,7.931594,8.077617,8.007857,8.090371,8.0234,8.132533,8.060654,8.137982,8.066445,8.138791,8.067935,8.1385355,8.071346,8.156984,8.081934,8.164983,8.092661,8.195895,8.122701,8.1719475,8.103279,8.183339,8.110008,8.184052,8.10986,8.192831,8.117982,8.195503,8.113205,8.189106,8.115194,8.187406,8.112446
c0-7,-1.2630714,-0.18636917,-1.284704,-0.20774078,-3.2451954,-6.6781445,-3.2509775,-6.6988654,-3.257558,-6.7072277,-3.2632048,-6.7328453,-3.2769308,-6.7570763,-3.293496,-6.7873535,-3.3123002,-6.833179,-3.3249335,-6.8594136,-3.331778,-6.8758535,-3.3755035,-6.971575,-3.386762,-6.9970875,-3.4089096,-7.0419664,-3.4558287,-7.1251554,-3.4502685,-7.129075,-3.4818358,-7.1990294,-3.4874742,-7.2079654,-3.49699,-7.231128,-3.5157018,-7.270891,-3.5158901,-7.2779493,-3.5248775,-7.3047523,-3.5340097,-7.328773,-3.539707,-7.341471,-3.5616028,-7.390634,-3.5660098,-7.406561,-3.574434,-7.4302497,-3.5895596,-7.465328,-3.6022363,-7.5008807,-3.6192029,-7.541501,-3.638225,-7.5950027,-3.637854,-7.594847,-3.6470304,-7.6149497,-3.6594124,-7.651489,-3.6689043,-7.6694665,-3.680717,-7.6956506,-3.6865618,-7.705277,-3.6940677,-7.7252803,-3.7004485,-7.7382317,-3.7071607,-7.7453356,-3.7066984,-7.7487664,-3.7092605,-7.7548,-3.7093499,-7.7559958,-3.7111344,-7.758778,-3.7133343,-7.75944,-3.7120836,-7.7615485,-3.7118905,-7.760459,-3.710168,-7.7606463,-3.7098818,-7.757411,-3.7101767,-7.7576084
c0-8,5.922855,4.808864,5.838783,5.0072155,5.8989143,5.109173,7.000187,8.472793,7.0060663,8.498667,7.0201902,8.536119,7.036674,8.576171,7.0422373,8.595105,7.0614634,8.639875,7.0838737,8.684633,7.101368,8.714421,7.127773,8.760421,7.1320777,8.783663,7.1580753,8.8331785,7.1727843,8.852687,7.1812716,8.873254,7.1907043,8.89255,7.1953235,8.90343,7.2107115,8.929718,7.2408566,8.980846,7.2657795,9.021841,7.2721186,9.036542,7.3098865,9.098749,7.3423033,9.153176,7.3905234,9.227827,7.392319,9.230479,7.4127736,9.260629,7.4321938,9.292397,7.452247,9.3208,7.4739013,9.352201,7.487612,9.37127,7.5131993,9.4114485,7.518086,9.417667,7.541814,9.453174,7.541228,9.469395,7.5996003,9.543674,7.6161895,9.567296,7.6011615,9.558849,7.6281443,9.585303,7.6386366,9.605551,7.6398854,9.6027,7.6454306,9.610311,7.6524,9.621115,7.6571317,9.626131,7.6724296,9.648222,7.6602287,9.630884,7.6577578,9.626736,7.659226,9.628762,7.659528,9.6290865,7.657371,9.626262
c0-9,6.497208,3.5850272,6.5458493,4.2493196,6.835902,4.512544,6.9770074,4.525867,7.1184382,4.595065,7.25337,4.637793,7.4982567,4.6913137,7.669693,4.7170386,7.7849436,4.7281723,7.9078903,4.751041,8.087932,4.7734036,8.314613,4.7980356,8.412012,4.803537,8.407423,4.7777348,8.509152,4.818285,8.639216,4.8349366,8.715934,4.848563,8.791234,4.853531,8.883882,4.86669,8.982586,4.8840585,9.018064,4.89269,9.10281,4.8967357,9.132736,4.8980093,9.211493,4.908598,9.24145,4.909293,9.392563,4.923171,9.409488,4.9236264,9.444918,4.9266267,9.536597,4.925839,9.547417,4.9375777,9.612547,4.9398365,9.672847,4.9487333,9.719445,4.950969,9.76481,4.9572186,9.820164,4.9672694,9.850448,4.9742136,9.888575,4.9783387,9.904,4.981425,9.923807,4.9850445,9.944694,4.990902,9.975842,4.9979043,9.9846115,5.002765,9.989382,5.006643,9.988054,5.0015473,9.993335,5.0049415,9.997262,5.0050645,9.990755,5.0013103,9.959079,4.967039,10.015522,5.0047245,9.997638,5.0023932
