id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1
d0.95lr0.1-0,61.63312,40.257763,-4.3239846,7.8548026,-4.6680026,-7.1878343,10.012175,0.18573469,0.25833932,-6.802901,8.482754,-1.5698178,-0.5239819,-9.56391,-0.27124867,-10.17022,-8.556688,4.4075003,11.380823,3.445095,1.4132726,11.180762,10.162798,1.941797,11.620816,-0.8385969,7.883112,13.51708,-6.5670385,-5.8884826,7.741398,10.008022,2.9915607,8.904283,8.414057,1.3682058,6.366607,3.6196961,4.208593,6.575208,-0.94469476,15.381749,11.78285,-0.40981832,-2.4446707,17.702066,3.338073,9.206844,10.564567,-13.458601,4.084025,-11.592137,21.058334,-9.266808,-8.436199,18.534487,-22.373957,-3.4108021,-11.956703,-2.917064,-12.996035,-17.577707,20.438192,-4.092926,-8.351688,11.306307,12.6411085,7.9501424,14.451894,-9.335131,-18.671919,3.886904,13.343032,-10.516924,3.1415458,-27.383768,14.393087,-15.757285,14.159614,-9.133055
d0.95lr0.1-1,19.818325,-24.954445,-5.3451495,7.7050924,-4.7452917,-7.7472286,10.670845,-0.009336926,0.68463445,-7.123269,8.904169,-1.2085104,-0.6177401,-10.147463,0.257429,-10.497706,-8.927826,3.8850617,11.822153,3.046554,0.821685,11.446885,10.784934,1.6496462,11.850565,-1.2723961,8.027399,13.939315,-6.3529153,-5.563453,7.98903,10.445894,3.567572,8.959257,8.101944,1.8040397,6.247048,3.1731284,3.891898,6.8554487,-0.8505823,15.767603,11.922299,-0.6952833,-2.6671236,17.970913,3.2195795,9.507445,10.587088,-13.69478,3.9315314,-11.727287,21.219353,-9.332913,-8.178106,18.602888,-22.281029,-3.1525016,-11.940696,-3.1046178,-13.090897,-17.40482,20.348995,-4.228225,-8.502605,11.091424,12.925616,7.8437343,14.249774,-9.563752,-18.838598,3.5559402,13.127381,-10.807193,2.9299707,-27.186596,14.314716,-15.520105,14.197046,-8.922882
d0.95lr0.1-2,51.766735,-11.267508,-4.9361024,7.307573,-5.048689,-7.8376102,10.912922,0.10303151,1.0208228,-7.18053,8.896248,-1.0237628,-0.8596627,-10.020314,0.032731544,-10.607181,-8.894044,4.113811,11.921233,3.3855064,1.1309402,11.67959,10.421643,1.2382827,12.03863,-1.2805864,7.929826,14.220434,-6.5539565,-5.1189938,7.73855,10.7194605,3.6154895,9.092783,8.228531,1.9669182,6.134646,3.1219566,4.0158534,7.0372257,-0.77714854,15.806769,12.084096,-0.60411924,-2.803255,17.749851,3.0927358,9.384824,10.563923,-13.852599,3.8902178,-11.816407,21.403027,-9.280427,-8.243017,18.849447,-22.37176,-3.0477996,-11.988059,-3.21967,-13.144479,-17.242186,20.357676,-4.439074,-8.313151,10.933976,13.040071,8.088372,14.083357,-9.424733,-18.585875,3.42871,13.402504,-10.956916,3.0079734,-27.028727,14.15966,-15.480135,14.132676,-8.784901
d0.95lr0.1-3,17.910398,-0.058557153,-5.0580764,7.758122,-4.9702334,-7.9482594,10.925217,0.22583708,0.9838801,-7.471045,9.017336,-0.9167093,-0.64406127,-10.487212,0.34864154,-10.700151,-9.228145,3.8311353,12.110818,3.0430582,0.8890817,11.720917,10.582362,1.2077376,11.974764,-1.3350139,7.9249296,14.187755,-6.324847,-5.2082577,7.8753495,10.688043,3.6043615,9.048232,8.300092,1.9752856,6.1023164,3.130496,3.8910434,6.991668,-0.58825165,15.776553,12.126073,-0.6961879,-2.8480215,17.97625,3.1603522,9.571703,10.391896,-13.827456,3.6900744,-11.637455,21.287188,-9.554295,-8.099704,18.634563,-22.300184,-3.027081,-11.927607,-3.2479546,-13.147479,-17.206438,20.312792,-4.473041,-8.468961,10.920741,12.964816,8.087109,14.243611,-9.553541,-18.595297,3.717481,13.428443,-10.696092,3.0319428,-27.27864,14.321548,-15.661406,14.047911,-8.998924
d0.95lr0.1-4,-24.217237,-46.09238,-4.658501,7.745576,-5.022632,-8.001696,10.881916,0.1063859,0.71855384,-7.156726,9.0167055,-1.305544,-0.80872846,-10.050426,0.12298153,-10.666363,-9.131708,4.1990714,11.831649,3.0463712,1.0645856,11.713363,10.811202,1.5323503,11.858045,-1.350196,8.058335,14.074662,-6.695504,-5.2464457,7.6149807,10.456312,3.330637,9.114074,8.134187,1.8886304,6.2453427,3.1671033,3.9053738,6.860124,-0.8288056,15.769586,11.972395,-0.7490477,-2.7240548,18.008633,3.1103675,9.549253,10.578234,-13.886385,3.7862442,-11.852627,21.412384,-9.268358,-8.312335,18.841228,-22.35767,-3.0639741,-12.124496,-3.1551578,-12.863025,-17.363075,20.24926,-4.2119317,-8.508115,11.10713,12.804706,7.9476933,14.2703,-9.362833,-18.492178,3.6515973,13.514716,-10.793245,3.1895673,-27.145943,14.134415,-15.713102,14.01436,-8.952226
d0.95lr0.1-5,2.0933628,13.343849,-5.3661814,7.687161,-4.9986634,-7.985676,10.824954,0.27914566,0.9681952,-7.202556,9.13262,-0.8691791,-1.0171534,-10.237221,0.21531452,-10.49888,-8.898574,4.057831,11.9853525,3.3751986,1.1050752,11.683785,10.313879,1.4890273,11.803479,-1.2486556,7.738376,13.913634,-6.3147035,-5.511194,7.966412,10.372869,3.3176198,9.160529,8.472127,1.8215274,6.068575,3.3463275,4.124009,6.9916296,-0.7510304,15.84723,12.02621,-0.7805783,-2.8128245,18.016006,3.1339154,9.602895,10.388513,-13.859985,3.65771,-11.675259,21.414278,-9.535325,-8.08605,18.776321,-22.570297,-3.097063,-11.976866,-3.2168145,-13.150414,-17.309843,20.384665,-4.4423738,-8.324607,10.944775,12.940514,8.102843,14.199965,-9.554016,-18.809835,3.5410287,13.481216,-10.805023,3.17075,-27.122496,14.119064,-15.688406,13.997246,-8.92019
d0.95lr0.1-6,8.100108,4.060018,-5.068524,7.8033304,-4.9884796,-7.9277453,10.777432,0.34532845,0.9892946,-7.4363966,9.371053,-0.953251,-0.8714707,-10.549467,0.16950434,-10.755965,-9.163323,4.227564,11.986327,3.3814144,0.9143823,11.379199,10.641776,1.731319,11.800677,-1.2530949,7.9793715,13.8940325,-6.663229,-5.429573,7.61611,10.47484,3.519244,9.151477,8.306814,1.9570488,6.074762,3.2742941,4.024824,7.006926,-0.5639603,15.6823015,12.135999,-0.7123304,-2.920373,17.887667,2.991393,9.484574,10.563214,-13.892925,3.6977177,-11.689444,21.296732,-9.523541,-8.339045,18.770775,-22.446556,-3.2328627,-11.946789,-3.1977856,-12.838719,-17.317347,20.246923,-4.217741,-8.493163,11.087714,12.894599,7.866114,14.19155,-9.338123,-18.482746,3.575107,13.484451,-10.892766,3.1676013,-27.09478,14.098582,-15.623184,14.193258,-8.849983
d0.95lr0.1-7,24.846586,-137.0204,-4.7414813,7.1520314,-4.7933106,-8.1768675,10.648616,0.4055066,0.9631647,-7.1598988,9.408578,-1.05103,-0.9277619,-10.454203,0.07128507,-10.67043,-8.997824,3.8329632,11.92572,2.996547,0.9322062,11.722047,10.813141,1.3628309,12.0134115,-1.2566167,7.740225,13.973189,-6.6818666,-5.393678,7.9824467,10.448161,3.427439,8.846505,8.104456,1.7197403,6.264382,3.1881106,3.907765,6.8455234,-0.86772424,15.71264,11.898872,-0.72959995,-2.672113,17.99143,3.2386727,9.491365,10.405452,-13.715979,3.835048,-11.580673,21.211382,-9.339935,-8.3497505,18.707706,-22.540684,-3.2500994,-12.158882,-3.092996,-12.837675,-17.29691,20.399776,-4.352152,-8.516005,11.085171,12.856589,7.870666,14.274113,-9.360867,-18.644482,3.743976,13.300008,-10.644544,2.9449308,-27.207594,14.255311,-15.468033,14.18326,-8.825409
d0.95lr0.1-8,82.293594,-78.48778,-5.1374125,8.015944,-4.7309628,-8.102659,10.720636,0.36043388,0.78834707,-7.5332603,9.445667,-1.033832,-0.9292308,-10.48144,0.16730313,-10.789033,-9.205873,4.2216654,11.895164,3.3942876,1.0729297,11.388887,10.555653,1.7451504,11.884736,-1.1278266,8.02781,13.93168,-6.6091366,-5.528052,7.7081676,10.344238,3.3464718,8.863227,8.217031,1.6051583,6.30118,3.28417,4.1279807,6.842394,-0.7465277,15.545711,12.074265,-0.5797459,-2.832216,17.736736,3.015417,9.348362,10.682269,-13.804723,3.8038862,-11.8433485,21.42289,-9.5100565,-8.083869,18.716269,-22.56096,-3.1239672,-12.124522,-3.2646947,-12.990732,-17.102499,20.17062,-4.4084077,-8.531322,10.927262,13.08132,7.9358406,14.127119,-9.561586,-18.800167,3.4621716,13.152527,-10.8682165,2.9515576,-27.14751,14.094655,-15.6336,14.013989,-8.879736
d0.95lr0.1-9,64.769135,61.427032,-4.8992815,7.7992926,-4.844521,-7.7150326,10.492495,0.23208833,0.61660206,-7.204059,9.221111,-1.3951203,-0.66060346,-10.498754,0.36558062,-10.645845,-9.17316,3.8383453,12.039472,3.3461857,0.8227924,11.46497,10.837811,1.4737236,12.0321665,-1.2493151,7.758995,14.152673,-6.4867864,-5.1378517,7.953948,10.451126,3.2973385,9.051392,8.44524,1.7828454,6.133091,3.3469517,3.933392,6.822043,-0.62869626,15.58331,12.06744,-0.5745088,-2.7511747,17.72924,3.1272998,9.33883,10.456545,-13.671657,3.8138287,-11.584114,21.238535,-9.527037,-8.207802,18.602383,-22.3293,-3.2104619,-11.989649,-3.0908935,-13.047246,-17.416447,20.410824,-4.3561015,-8.3390255,11.07992,12.822513,8.025618,14.304808,-9.533155,-18.837742,3.6258786,13.179053,-10.698538,2.9800832,-27.25143,14.317782,-15.615024,14.193055,-8.987015
