id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
ankleboot-36,46.6111,40.57405,47.55463,40.994476,46.816395,40.190002,47.491444,40.429176,47.399265,40.529564,47.37685,40.359524,47.335785,40.403637,47.341133,40.407333,47.35447,40.408604,47.34814,40.413506
ankleboot-52,53.102505,35.140247,52.627384,34.944794,52.621555,35.71029,52.056744,35.278336,52.203613,35.417355,52.232224,35.48729,52.179134,35.461174,52.19982,35.444412,52.209347,35.445904,52.19265,35.45015
ankleboot-55,41.516968,41.65513,41.04586,41.05681,41.901337,41.275017,42.17323,40.337765,41.54204,40.762447,41.72703,40.462223,41.71584,40.523247,41.6516,40.525806,41.60447,40.481976,41.601143,40.472866
ankleboot-56,41.91225,30.111116,41.66432,30.79778,42.56872,30.159405,42.24926,30.688198,42.794155,30.65365,42.5567,30.887178,42.601845,30.931782,42.532566,30.91844,42.53929,30.9214,42.542156,30.91914
ankleboot-67,41.013668,32.790108,40.450375,33.020744,41.66248,34.055717,40.557575,33.59302,41.163296,33.48807,41.27789,33.635754,41.11562,33.69241,41.13024,33.655106,41.144276,33.673866,41.1496,33.68189
ankleboot-80,25.1741,39.5249,26.890026,42.371906,25.425505,40.72267,26.253557,41.755924,26.123497,41.43584,26.665201,41.862656,26.747808,41.884422,26.681135,41.915672,26.650946,41.931477,26.639212,41.928825
ankleboot-86,38.96055,40.161045,37.70688,40.8999,37.58953,40.278778,37.96253,39.79206,38.195217,40.409748,38.402626,39.921227,38.28907,39.923527,38.312565,39.881683,38.270947,39.92029,38.28056,39.900627
ankleboot-100,23.40617,45.766357,23.309116,45.05227,22.969288,45.540455,22.258621,45.789356,22.620531,46.06776,23.019863,45.756298,22.856113,45.95904,22.93766,45.90009,22.863817,45.952045,22.8493,45.95895
ankleboot-102,42.30795,36.07464,41.557034,36.908115,41.81733,37.118084,42.601395,36.752136,42.105434,36.25468,42.041374,36.610798,42.033905,36.564075,41.911633,36.659355,41.931473,36.657658,41.930103,36.657307
ankleboot-132,24.33579,52.567608,23.65033,51.635464,24.674326,51.910263,24.05378,52.046787,23.936926,51.295155,24.459887,51.502033,24.16918,51.386574,24.204937,51.336765,24.206429,51.291763,24.212456,51.2574
ankleboot-134,51.28462,33.014324,51.4806,33.37182,50.7691,33.08501,50.847137,33.72164,50.849964,33.69432,50.75807,33.44692,50.7714,33.55726,50.773087,33.530785,50.760227,33.533222,50.76164,33.53697
ankleboot-154,46.169106,32.613895,44.730373,33.488457,46.027355,33.480167,45.894836,33.28867,45.469048,33.388004,45.43082,33.49036,45.35491,33.482437,45.341396,33.49428,45.324245,33.474003,45.311436,33.497074
ankleboot-158,49.26699,32.549133,48.3663,33.11973,48.707054,32.76351,48.866703,33.451294,49.107586,33.31941,49.000145,33.318817,48.976067,33.266937,48.95999,33.27879,48.98143,33.263683,48.978695,33.275288
