id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
a-0,6.455568,3.714234,6.3330193,3.673128,6.155886,3.6186442,5.9464793,3.5488696,5.714841,3.4612384,5.4682674,3.354133,5.207097,3.2244415,4.9225082,3.0666797,4.5921454,2.8727233,4.386455,2.7558966
a-1,5.1974664,4.697334,5.1588583,4.5835423,5.1142235,4.440685,5.060602,4.275703,4.9930954,4.0842156,4.9085298,3.8643594,4.80303,3.6130493,4.669314,3.3234015,4.4908338,2.9826512,4.3672523,2.7871814
a-2,2.3175642,1.5740999,2.4154994,1.6229863,2.5435245,1.6852983,2.6998546,1.7682234,2.891058,1.8797574,3.120457,2.0225542,3.3853056,2.1914384,3.6834018,2.3784199,4.0259485,2.5806818,4.21834,2.6839767
a-3,6.5565085,1.1074723,6.422976,1.2142886,6.2244177,1.3589895,5.992898,1.5247508,5.7430143,1.704916,5.4841886,1.8929024,5.2158475,2.0876954,4.928551,2.293818,4.600001,2.5214527,4.399145,2.651761
a-4,3.784902,-5.281287,3.8021016,-5.203681,3.8181987,-5.0778985,3.9736335,0.9066867,3.9857185,1.1091491,4.008158,1.3533621,4.042615,1.645704,4.0904703,1.9786795,4.1608458,2.358306,4.2253437,2.5954838
a-5,1.8686095,3.3973176,2.0174365,3.3656707,2.21095,3.318781,2.4329395,3.2660213,2.6832507,3.2078314,2.9585798,3.1401746,3.2569704,3.0571933,3.582171,2.9537382,3.9501176,2.8254566,4.180085,2.7463126
a-6,7.0274243,1.793007,6.861696,1.8526814,6.611132,1.9405084,6.3190804,2.0445604,6.0079374,2.1577914,5.6918697,2.2730439,5.371382,2.386826,5.036356,2.499482,4.6640434,2.6149294,4.4307857,2.6799784
a-7,2.8114865,4.9565854,2.916611,4.8182235,3.0649092,4.620895,3.2334197,4.392456,3.4116354,4.1430073,3.5908055,3.8779862,3.7682517,3.594586,3.9485893,3.2826622,4.143581,2.930818,4.2513046,2.7496696
a-8,5.6618266,0.55864525,5.5885096,0.7042155,5.479509,0.8906774,5.3552027,1.1009262,5.220506,1.3340192,5.074663,1.5863925,4.910862,1.8579214,4.718115,2.1542287,4.4792733,2.487334,4.3442173,2.657121
a-9,6.800611,3.5623918,6.635673,3.5199091,6.400189,3.470048,6.1347437,3.4122684,5.8550763,3.3425975,5.5714207,3.2583647,5.283497,3.1551237,4.9807734,3.0267675,4.6378946,2.8651283,4.418565,2.7623029
a-10,-5.960081,1.0259106,-5.907967,1.0388647,-5.8278685,1.051268,-5.728633,1.0621041,3.2762885,1.7828069,3.441909,1.8673013,3.6424057,2.0112379,3.8753052,2.213051,4.131167,2.4749303,4.2602315,2.635171
a-11,2.1260152,4.5643754,2.2737117,4.453115,2.4802127,4.29356,2.7162013,4.111372,2.969623,3.91725,3.2298825,3.7162836,3.4937854,3.5043857,3.7642214,3.2707927,4.0483584,2.9970872,4.2164593,2.813158
a-12,6.9026866,1.4334006,6.728796,1.5281129,6.469976,1.6509469,6.1736526,1.7853622,5.8600974,1.9250367,5.543101,2.0650306,5.223596,2.2080297,4.891879,2.3643296,4.5307903,2.5516174,4.340829,2.6659522
a-13,7.097852,2.5004947,6.9169884,2.5282202,6.648388,2.5661223,6.3400726,2.6058397,6.0113525,2.645288,5.6743755,2.6813138,5.327763,2.7096934,4.95804,2.7261324,4.54602,2.7265513,4.3331833,2.7192245
