id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1
cat-0,0.9891585,2.6378257,2.4850702,2.3147192,1.8234739,-2.440993,2.1605089,1.4699843,4.6913633,1.7260633,5.497204,0.42724183,5.493084,1.387236,5.7487903,0.00016060511,6.825455,1.2007535,7.206355,-1.0298897,3.07517,-3.9299648,6.577954,-2.4062505,8.393551,0.88453496,-7.403868,-1.4984637,4.2009044,-2.382211,5.791474,-1.9617304,5.764988,0.081901185,6.0764127,2.7827246,6.962909,1.6680776,5.193654,-0.099580415,7.615893,-0.46941522,3.6307144,0.39558694,5.877797,-0.4206937,6.0683637,3.612881,1.5783484,-2.8495128,7.210181,-3.5933952,-6.2999625,1.5849786,7.0293,2.5047865,5.5303254,1.2251297,4.7577806,-3.8775728
ship-1,-6.102526,-0.8352972,-4.7079363,0.16481774,-4.602579,-3.120058,-4.024385,0.6599412,-6.8766246,-1.9924362,-6.0880103,-1.2009867,-6.8407454,-2.6917565,-4.5672965,2.1261697,-4.639031,0.92178315,-5.586492,0.46290734,-5.254524,1.7057592,-4.0649705,4.503438,-4.1691465,-2.3015203,5.891287,-0.7488732,-7.9511404,-1.8127257,-4.1620026,2.2338657,-5.5928593,4.812888,-6.1514997,-3.4362118,-3.247476,-2.0279577,-6.9848447,-2.6236658,-7.6780453,-0.46780524,-5.4412875,-4.2757783,-7.003729,-1.8852463,-6.3511357,0.54868263,-7.693791,-0.6194792,-5.337434,2.18546,6.5750027,-2.7007143,-5.7269716,0.37534106,-5.2101536,-1.5947144,-7.2516565,3.806448
ship-2,-5.63804,0.6183299,-4.73187,0.79291105,-4.7376223,-3.5986824,-4.0415783,0.8622947,-6.928395,-1.6914715,-5.9378977,-0.81708467,-6.6303496,-2.7893565,-4.7107053,2.1263425,-4.626778,0.9327697,-5.5439744,0.47407228,-5.240761,1.1905748,-4.449153,4.733299,-4.2694917,-2.325128,6.286805,-0.6014412,-8.373275,-0.44684598,-4.330464,2.432213,-6.0273333,5.0869493,-6.3596253,-3.831389,-3.0180655,-1.6407098,-6.817439,-2.6810746,-7.457037,-0.35994735,-5.386655,-4.1988773,-7.076476,2.110235,-6.444442,-0.15650682,-7.561596,-0.47904646,-6.345608,3.575851,4.789747,-3.5310411,-5.6952596,0.4185152,-5.327888,-1.0803396,-7.380767,3.7777808
airplane-3,-6.093252,1.2141706,-6.2961073,1.432355,-5.4046955,-5.2399206,-5.857027,2.5430949,-8.282066,-0.12242345,-6.3765364,-1.3863648,-8.511773,-1.5316867,-6.426498,0.4194605,-5.4412766,2.4385872,-6.097786,2.3995092,-6.026831,1.9802969,-2.926765,4.3210807,-3.301465,-1.8075043,4.2864413,-0.40016747,-5.974882,2.8503747,-2.9857082,3.238703,-3.8552978,4.4885306,-5.3644724,-1.4611946,-2.1052332,1.5288848,-4.495446,1.4077842,-3.117349,3.1234307,-2.2905133,-0.008520481,-4.039447,2.9666898,-4.341418,-2.848125,-3.7187145,4.951727,-4.0326366,-1.2322553,2.6818137,0.09972402,-3.322099,3.7835693,-3.520599,2.21882,-5.603918,-0.26309082
frog-4,6.2962513,1.6622404,5.7095394,3.6255672,5.163748,-0.29880145,3.6331854,0.4925112,1.4437978,0.36159995,2.9118652,-1.6767174,4.867887,-1.6055938,3.3624637,-3.625206,5.908251,-2.199468,3.6280048,-0.3276153,3.338705,2.5199182,7.1224117,1.3166624,4.1633,-3.1072326,-4.0666347,-3.0872965,2.488261,-3.835604,6.7292624,3.4753757,6.323795,3.285105,5.393957,-0.25060734,7.975437,-2.7912364,5.7089024,-3.7609663,5.888206,1.9424042,5.7256875,-2.588328,3.588499,-1.9528635,-1.7700416,6.712955,9.314837,2.5625799,6.428804,3.4072115,-6.9134865,-3.176227,4.745038,-5.343495,3.7071445,-5.5872216,5.969222,4.069727
frog-5,7.3875785,-0.6179177,5.911121,1.1528388,-3.0665474,0.07590705,4.0016756,-2.3657613,4.3930798,-3.4871867,5.71616,-3.173255,6.34966,-2.5433953,4.8272834,-5.8757896,8.095253,-3.1381829,7.867546,2.7994292,4.0746374,4.967607,10.361676,2.599304,4.136487,-4.9367895,-7.2111063,-6.461666,3.0200958,-6.194818,2.509121,-4.091296,8.001912,4.640149,7.9271965,-1.9731998,9.467769,-5.359091,6.0145154,-5.382165,6.1302876,4.147463,6.987368,-4.5192895,3.9470341,-7.1084723,-1.762254,6.7586713,9.531362,2.4254363,6.806761,4.4787416,-10.010375,-5.190487,4.619168,-5.468768,3.9182918,-6.27929,6.078917,4.107755
automobile-6,-2.0083928,-3.8267543,-1.692115,-4.7533603,-6.5298295,3.012446,-2.6555748,-1.2327496,-6.5118384,-4.1459002,-1.6616974,1.8020964,-4.4791503,-4.6160297,-4.0453,4.5109587,-5.116008,-2.354464,-6.309788,-2.2053943,-7.3186655,-3.4886122,-6.668736,1.8558667,-9.09194,-0.81292003,8.788211,1.9744864,-8.529276,-4.7877088,-4.968283,-5.036953,-8.51648,2.4782631,-5.1749377,-4.105828,-3.6177132,-4.114618,-9.129033,-4.3756256,-7.944287,-0.7662553,-6.555547,-4.826752,-7.1560116,-3.0351615,-6.5390396,1.3845649,-8.43987,-2.2954009,-5.7105856,1.4200696,8.076768,-2.946387,-5.259614,-1.7181332,-5.937704,-3.9840026,-6.854797,4.5012603
frog-7,6.9224315,1.6473703,6.877797,3.638738,5.853881,0.75816876,4.0433745,-0.8561944,2.670448,-1.3913707,4.5112553,-3.2592118,4.607211,-1.6183718,3.071976,-3.4435453,5.0066175,-1.8214974,3.0028143,0.72387207,2.2612007,1.5323764,6.1278014,1.3169153,3.3285863,-0.9847271,-3.6152127,-2.8299198,1.594083,0.9089315,6.4985747,3.41906,1.4875114,0.009242291,2.6716096,0.13205197,6.55105,-1.1093608,1.8529222,1.6734561,3.7930136,1.0880792,2.2163215,3.8935723,1.521503,2.4627504,1.2928966,-0.88401407,4.749445,0.017737601,6.6003494,0.030824231,-4.5187173,4.5065374,5.0619144,-1.2792312,2.4955757,-1.9213034,3.476079,-0.4002551
cat-8,2.1446733,2.6885822,2.8689384,2.7604945,2.707561,-3.034725,3.6581764,4.8947477,2.9275022,2.4849522,5.3552537,0.75252986,5.7507377,2.0576787,5.916744,0.23160659,6.9568744,1.5299002,6.953236,-0.7273815,3.0890164,-3.9630616,6.467289,-2.0376058,8.67058,0.47911468,-6.5592957,-1.4987391,3.9435163,-2.2942247,5.252535,-1.1680218,5.3368883,0.17786625,5.8877044,2.481234,7.293731,1.5189232,4.9279675,-0.40272766,7.6922474,-0.0077278386,2.7981474,0.686642,5.955358,-1.0507156,5.957984,3.6888237,1.9047422,-2.5479987,7.336494,-3.5042076,-5.445987,1.9343517,7.5416,2.1421945,5.3676825,1.4508893,4.8667073,-3.964519
automobile-9,-5.3981385,-1.2735934,-1.7866815,-1.9090508,-5.092998,1.6105623,-3.4015555,-1.7417921,-7.432896,-4.4757833,-5.6914134,2.961824,-4.6826305,-6.1400595,-5.377332,5.219531,-5.7439256,-2.9863644,-6.453556,-2.5769322,-7.374175,-3.9881988,-7.3988404,1.6005155,-10.147955,-0.3759676,9.51231,1.9819252,-8.662772,-5.026095,-4.8591638,-5.2513695,-8.485194,2.3733718,-3.3982406,-4.9974184,-4.0751576,-3.4468107,-9.564657,-4.9179363,-8.985835,-1.2539693,-6.877736,-4.7252817,-6.9439335,-4.69767,-9.465955,-2.0740464,-8.571535,-2.124187,-7.6880116,0.23456094,8.197953,-2.7408547,-5.3455973,-1.890654,-6.796312,-4.2872458,-5.6759195,8.474525
airplane-10,-4.5436444,1.3430206,-3.3869572,2.1126456,-3.1222866,-5.05489,-3.5772297,3.1975994,-4.4019837,0.7402229,-1.6641097,-0.7211287,-2.8345115,2.3862648,-3.0106373,-1.0758005,-2.7582664,2.6683023,-1.9900187,2.4667351,-7.6868854,-0.17110229,-0.21249077,3.5668294,-2.005413,0.15087977,1.1817176,-0.282456,-5.188307,4.4796576,-1.3194573,1.9089017,-3.2793865,3.3258493,-4.0236773,-1.184952,-1.334772,1.1929044,-4.522,-0.39461967,-2.073396,2.0807216,-0.52765363,0.88527244,-2.9410079,1.7066151,-2.676566,-0.9940404,-1.9533155,4.8974004,-2.4150546,-0.4556338,0.4100471,-0.02689636,-2.4016075,1.6008033,-2.000816,1.008366,-3.5402,1.4273554
