id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1
d0.95lr0.1-0,-7.8964834,-15.155378,6.477769,-2.874372,6.436295,-2.8409567,6.295675,-2.7228205,6.157978,-2.6244295,5.9315915,-2.5128438,5.718003,-2.4337742,5.4518623,-2.3691268,5.1139903,-2.289842,4.935556,-2.2641392,4.768658,-2.2122343,4.353492,-2.146063,4.0761356,-2.1051602,3.96414,-2.101026,3.897485,-2.0610802,-1.9442663,-0.090334475,-1.8157884,-0.22979498,-1.6439306,-0.3877766,-1.5113549,-0.501827,-1.2372546,-0.65906984,-0.95729434,-0.77451575,-0.6578079,-0.8081458,-0.37686715,-0.8627991,-0.16166224,-0.8519794,0.09168636,-0.83264637,0.37765458,-0.7590325,0.5821707,-0.62613773,0.81090045,-0.40100804,0.97875106,-0.20306319,1.1092938,-0.051764116,1.2161962,0.07167725,1.3605338,0.16964161,1.4798166,0.2908605,1.6023282,0.39035684,1.7682352,0.4895148,1.8976439,0.58984697,1.9848385,0.7077761,2.1308837,0.8091817,2.2979019,0.88031477,2.3839006,0.93846107
d0.95lr0.1-1,14.499742,14.496552,6.473534,-2.8660302,6.2985086,-2.7002437,6.019606,-2.4787755,5.5154996,-2.3442392,5.088633,-2.277427,4.8313165,-2.2236955,4.400724,-2.1675425,4.0767155,-2.0815213,3.9173086,-2.0107174,-1.9006072,-0.12081756,-1.7718161,-0.26650408,-1.6267275,-0.4111325,-1.3297391,-0.6413996,-1.2485888,-0.6730827,-0.94739753,-0.7639563,-0.6149283,-0.8653231,-0.3920169,-0.8404521,-0.14349148,-0.796854,0.06440692,-0.72047657,0.29938227,-0.55443645,0.46718445,-0.5090105,0.7224481,-0.44107994,0.92992216,-0.28087983,1.1444745,-0.23558918,1.2935568,-0.17307664,1.3980997,-0.051070552,1.5401248,0.13467903,1.6671699,0.31373653,1.8081195,0.48289314,1.9001383,0.5826748,2.0833445,0.7384875,2.3226192,0.8860899,2.4368808,0.9398529,2.530794,1.0658841,2.6331549,1.2357795,2.701237,1.3177782,2.7442994,1.4030708,2.7641215,1.4589336,2.957831,1.4330268
d0.95lr0.1-2,-14.517531,2.2750313,6.479598,-2.8707082,6.3091025,-2.7092566,6.014672,-2.438071,5.4408264,-2.3232667,5.1032877,-2.2849538,4.81364,-2.2089612,4.363077,-2.1109543,4.0481277,-2.0461013,3.8783767,-1.9843419,-1.7915064,-0.21543005,-1.7728105,-0.24851334,-1.598705,-0.40254313,-1.291098,-0.5607562,-1.099727,-0.6568584,-0.84406734,-0.75988,-0.5486858,-0.7631218,-0.41909334,-0.80125827,-0.0855645,-0.8209744,0.033308294,-0.858396,0.31316867,-0.6633529,0.5312079,-0.6037139,0.7525929,-0.5585224,1.0205516,-0.49360973,1.237468,-0.39583316,1.4139302,-0.3259518,1.6402162,-0.18243273,1.833753,-0.0221759,1.9625098,0.07799822,2.1457741,0.15334333,2.3245485,0.2654395,2.5291908,0.3617566,2.7799869,0.46238524,2.9294538,0.5893064,3.0608659,0.6966258,3.137564,0.7792625,3.2052994,0.8919668,3.2623456,0.9104799,3.3091326,0.95550686,3.2891967,0.9694459
d0.95lr0.1-3,3.6228669,-10.510377,6.4785585,-2.871696,6.329321,-2.7267087,5.9748616,-2.4079175,5.4708204,-2.317339,5.086053,-2.2600543,4.756658,-2.1697414,4.369483,-2.1309838,4.0228515,-2.0362945,3.8349311,-1.9357415,-1.874117,-0.14356707,-1.7934173,-0.24075389,-1.6131663,-0.42510685,-1.3758969,-0.60587245,-1.113718,-0.71037304,-0.88868594,-0.77181643,-0.6634414,-0.8675257,-0.26079184,-0.87524676,-0.036260214,-0.84455717,0.23238924,-0.769778,0.4246031,-0.73552394,0.65945274,-0.647286,0.8326665,-0.42602962,0.9923662,-0.285493,1.0955931,-0.16732478,1.2903053,-0.022698352,1.5223254,0.044634417,1.7083423,0.17963581,1.7997274,0.2189193,2.0196652,0.3212543,2.3932939,0.4429969,2.508457,0.6432977,2.5855806,0.8133706,2.5909772,0.9322284,2.6608865,1.0222573,2.677391,1.0830759,2.7654977,1.2144572,2.8278296,1.2615807,2.8751595,1.2445173,2.9386356,1.3746423
d0.95lr0.1-4,-7.0800705,-14.311964,6.416284,-2.808908,6.3186126,-2.7132552,5.977008,-2.42363,5.472774,-2.324001,5.0805035,-2.2735984,4.8458076,-2.219251,4.400925,-2.1398823,4.0367455,-2.0527706,3.912306,-1.994917,-1.8584769,-0.16150008,-1.8422415,-0.2133333,-1.5361087,-0.5066496,-1.410281,-0.62014645,-1.1708153,-0.7323304,-0.8934686,-0.80703753,-0.66013724,-0.8263367,-0.4518762,-0.8405465,-0.119974494,-0.7949023,0.100180134,-0.74512124,0.31619963,-0.6799062,0.51834625,-0.59529287,0.84371704,-0.48447073,1.0884544,-0.39081088,1.3202996,-0.32486022,1.4638801,-0.23576014,1.6720958,-0.11154635,1.8214092,0.05764397,1.9132378,0.20524505,2.070672,0.29278246,2.1648579,0.41059574,2.243325,0.52766067,2.2852657,0.6146121,2.458062,0.7477142,2.689714,0.8889778,2.8852882,1.0118549,2.976999,1.1484678,3.085715,1.2473667,3.0303507,1.4004276,3.073372,1.4649359
d0.95lr0.1-5,-7.098242,-14.328233,6.465297,-2.8570745,6.317155,-2.7186162,6.042908,-2.4795108,5.490812,-2.332213,5.111374,-2.3014824,4.7741814,-2.1761024,4.405754,-2.1669972,4.03987,-2.0606282,3.8899643,-1.9920393,-1.8911946,-0.13750966,-1.9013952,-0.16588193,-1.6521184,-0.3956185,-1.4502553,-0.55753404,-1.3428487,-0.59567076,-0.893036,-0.7390015,-0.7211276,-0.8089443,-0.46353233,-0.86981565,-0.07613784,-0.90739036,0.17371017,-0.87476885,0.30386803,-0.8031074,0.57105595,-0.6124444,0.81564456,-0.4650693,1.0273991,-0.33304328,1.1963025,-0.16808791,1.3862807,-0.08781277,1.5674578,-0.040996786,1.8355788,0.03912453,1.9854431,0.17395738,2.0942092,0.2825987,2.1965306,0.35207924,2.3278782,0.50061285,2.4524145,0.66209996,2.5713801,0.8928998,2.7020793,1.0570667,2.752875,1.127198,2.9579976,1.3174049,3.016852,1.2648431,2.9744081,1.4178466,3.0290422,1.486206
d0.95lr0.1-6,-7.079824,-14.316687,6.4696245,-2.8623397,6.3240585,-2.7202785,6.000774,-2.4414678,5.483065,-2.3129392,5.0606127,-2.2420132,4.732748,-2.1880467,4.3569307,-2.158275,4.039222,-2.075121,3.9177213,-2.0222626,-1.9463735,-0.08654731,-1.8833115,-0.17542224,-1.7531832,-0.31193966,-1.4750684,-0.52654123,-1.2688876,-0.65387964,-0.97436005,-0.7652085,-0.580515,-0.8685429,-0.30243504,-0.8903408,-0.079766855,-0.8361853,0.11595048,-0.77740663,0.50878745,-0.71012866,0.7582701,-0.6673479,0.96032596,-0.60965466,1.1625957,-0.46942934,1.3093807,-0.30166653,1.3492807,-0.16249265,1.515665,-0.100241885,1.6254116,0.03938324,1.8311204,0.14037333,2.096035,0.22227545,2.2821972,0.32998,2.312208,0.35297152,2.49287,0.46868196,2.732605,0.5822552,2.854763,0.64269924,3.0274637,0.820925,3.1383677,0.95102423,3.1195834,1.0183198,3.2304943,0.9968835,3.246868,0.9787659
d0.95lr0.1-7,-7.097374,-14.269564,6.4602127,-2.8513384,6.2710776,-2.6853254,5.972627,-2.4540172,5.508478,-2.3252742,5.1319647,-2.3026435,4.711404,-2.174436,4.387567,-2.1303902,4.0665708,-2.0841384,3.9010031,-1.9919478,-1.8617014,-0.15778238,-1.8061365,-0.23760192,-1.6136875,-0.41971147,-1.4703008,-0.5481055,-1.2479503,-0.65020436,-0.9509916,-0.73779696,-0.66351295,-0.8331746,-0.44228348,-0.8437805,-0.11403638,-0.74594754,0.1112619,-0.70246184,0.37625593,-0.6153837,0.520424,-0.54645705,0.72989255,-0.46547058,0.87859917,-0.32280964,1.1637173,-0.29275158,1.2165761,-0.21571818,1.4371918,-0.1333481,1.630378,-0.026963033,1.8691838,0.034588147,2.0158174,0.09976053,2.2572498,0.26196045,2.4161572,0.39404953,2.4767323,0.5678838,2.5789723,0.6505707,2.6555152,0.69809526,2.7712734,0.75318384,2.9447224,0.93378556,3.1011848,0.92476875,3.2382424,0.92781013,3.2619689,0.95702827
d0.95lr0.1-8,-12.295684,-7.0864406,6.4376197,-2.831615,6.3091664,-2.7106962,6.0187902,-2.4503496,5.502845,-2.321408,5.043496,-2.2434983,4.721578,-2.1758244,4.379226,-2.1147273,4.0848923,-2.1070652,3.86982,-1.963455,-1.9981865,-0.025737293,-1.9514955,-0.09674663,-1.690213,-0.3652057,-1.3997202,-0.59070086,-1.3367852,-0.6115287,-0.9903189,-0.7866243,-0.6880166,-0.93891984,-0.56394845,-0.95018655,-0.18703903,-0.79801524,-0.029809639,-0.76936936,0.18443133,-0.6968054,0.6081465,-0.7248462,0.9328179,-0.6527005,1.1291096,-0.5526044,1.3464459,-0.36836055,1.4993497,-0.29643092,1.7337672,-0.16308177,1.8873514,-0.0013782928,1.9397241,-0.010842902,2.2692406,0.13848029,2.439931,0.260878,2.5709906,0.3381562,2.7416708,0.4719092,2.8941655,0.6255252,2.9446645,0.71919036,2.9893303,0.75299066,3.0626516,0.90017396,3.1106865,0.89247674,3.1574335,0.9877522,3.1850164,1.0142584
d0.95lr0.1-9,14.491876,14.488569,6.464222,-2.8567412,6.3207264,-2.7097473,5.9922004,-2.4495542,5.5350018,-2.3370106,5.0694766,-2.2428246,4.7810082,-2.2105463,4.3821692,-2.1313944,4.015613,-2.0406353,3.928472,-1.9892353,-1.8874049,-0.13130575,-1.7879366,-0.2558983,-1.5688711,-0.451392,-1.3488377,-0.5985022,-1.1444542,-0.70455086,-0.93626755,-0.781834,-0.77473164,-0.8493968,-0.4316288,-0.83547604,-0.1467517,-0.8444439,0.11528693,-0.8110608,0.38028288,-0.7842398,0.6247486,-0.6663166,0.7577075,-0.6010733,0.9426568,-0.49900034,1.094189,-0.23609765,1.2168293,-0.1452505,1.3356856,0.0501965,1.45079,0.18141694,1.6504979,0.25991505,1.8591752,0.42542765,2.047439,0.5101573,2.1868865,0.63550574,2.2843645,0.7540852,2.475257,0.8754981,2.5472336,0.9767978,2.6857321,1.0629933,2.8326628,1.0648198,2.8781888,1.0988386,2.9834313,1.1637331,3.0583572,1.1007664
