id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1
c0-0,3.690596342086792,1.106602668762207,3.708036184310913,1.12252938747406,3.7026469707489014,1.1181161403656006,3.6798179149627686,1.0918933153152466,3.690462350845337,1.0968828201293945,3.671400308609009,1.06620192527771,3.706718921661377,1.0909758806228638,3.703702211380005,1.112277626991272,3.704927682876587,1.112931728363037,3.685500144958496,1.0875446796417236,3.7086455821990967,1.0870200395584106,3.694899320602417,1.0888899564743042,3.7305071353912354,1.1195601224899292,3.728093147277832,1.099878191947937,3.6927971839904785,1.0696765184402466,3.7044036388397217,1.053797960281372,3.702256917953491,1.0600041151046753,3.6724789142608643,1.0484390258789062,3.6786949634552,1.069297194480896,3.6771793365478516,1.086742877960205,3.6764798164367676,1.127217173576355,3.6836211681365967,1.1228052377700806,3.67439341545105,1.1267226934432983,3.665627956390381,1.1039670705795288,3.668597936630249,1.121636152267456,3.667602062225342,1.1314992904663086,3.653796911239624,1.1226372718811035,3.6589930057525635,1.09907066822052,3.672462224960327,1.1058229207992554,3.6790425777435303,1.130067229270935,3.6931493282318115,1.1174527406692505,3.7177417278289795,1.1144181489944458,3.729151964187622,1.1144416332244873,3.695017099380493,1.1056872606277466,3.714348554611206,1.144012212753296,3.71242356300354,1.1437159776687622,3.737152576446533,1.1793086528778076,3.7852184772491455,1.19557785987854,3.7530806064605713,1.2118393182754517,3.759084939956665,1.2350507974624634,3.7571585178375244,1.2079341411590576,3.7541544437408447,1.212483525276184,3.735861301422119,1.1833184957504272,3.737344741821289,1.1594183444976807,3.725184679031372,1.159645438194275,3.758772134780884,1.161609172821045,3.7401340007781982,1.127299427986145,3.753682851791382,1.1537095308303833,3.75567889213562,1.1875885725021362,3.748793840408325,1.202997088432312
c0-1,3.3415725231170654,1.0514416694641113,3.3512182235717773,1.0453708171844482,3.3154051303863525,1.0577220916748047,3.32723331451416,1.0416151285171509,3.3179967403411865,1.032745122909546,3.321932077407837,1.0428365468978882,3.3266794681549072,1.031263828277588,3.3088021278381348,1.0233352184295654,3.301448106765747,1.0574859380722046,3.3196256160736084,1.0715084075927734,3.32590651512146,1.1118937730789185,3.330613374710083,1.1556872129440308,3.3928558826446533,1.195702075958252,3.3732964992523193,1.1754354238510132,3.3559319972991943,1.170702338218689,3.3477394580841064,1.1829801797866821,3.355975389480591,1.2151095867156982,3.358159303665161,1.1953680515289307,3.399777889251709,1.2208744287490845,3.4021646976470947,1.204072117805481,3.4293432235717773,1.247503638267517,3.432725667953491,1.267451286315918,3.461244821548462,1.2678033113479614,3.438138723373413,1.2889423370361328,3.430889368057251,1.3185428380966187,3.4262750148773193,1.3312962055206299,3.425788164138794,1.326261043548584,3.394510507583618,1.3117420673370361,3.369093656539917,1.3116519451141357,3.3852040767669678,1.2930893898010254,3.383897542953491,1.290169596672058,3.3701603412628174,1.2796555757522583,3.3359756469726562,1.2684199810028076,3.331047296524048,1.2528822422027588,3.316251516342163,1.2392550706863403,3.3181097507476807,1.196854591369629,3.3256995677948,1.1747666597366333,3.3181049823760986,1.1777873039245605,3.3365395069122314,1.1934833526611328,3.3286149501800537,1.2168867588043213,3.320910692214966,1.2090427875518799,3.344656229019165,1.1793277263641357,3.314887762069702,1.1753120422363281,3.310295343399048,1.1487277746200562,3.2991602420806885,1.1574432849884033,3.273728132247925,1.1707391738891602,3.2986910343170166,1.1995023488998413,3.2874839305877686,1.206244707107544,3.2608072757720947,1.182929277420044,3.274569034576416,1.1930593252182007
c0-2,4.064614295959473,1.258193016052246,4.097489833831787,1.2302874326705933,4.108495712280273,1.2236289978027344,4.072098255157471,1.2065074443817139,4.040743350982666,1.1992436647415161,4.02500581741333,1.2137258052825928,4.001505374908447,1.2189651727676392,3.98462176322937,1.2188160419464111,3.965067148208618,1.2075225114822388,3.950024366378784,1.1993491649627686,3.9170730113983154,1.1625720262527466,3.882188558578491,1.1414361000061035,3.9071836471557617,1.1465572118759155,3.9131107330322266,1.157676100730896,3.8904290199279785,1.1375981569290161,3.9072225093841553,1.1134730577468872,3.9267261028289795,1.0999850034713745,3.9351089000701904,1.0981879234313965,3.9417762756347656,1.139959692955017,3.961320161819458,1.1163030862808228,3.967820405960083,1.1009067296981812,3.9850990772247314,1.1011039018630981,3.971809148788452,1.0947213172912598,3.9272940158843994,1.0779905319213867,3.950732469558716,1.0914268493652344,3.9319400787353516,1.0232841968536377,3.928006887435913,1.0515692234039307,3.921537399291992,1.034913182258606,3.923492908477783,1.0534617900848389,3.8975298404693604,1.0337514877319336,3.9345219135284424,1.0531890392303467,3.9472196102142334,1.0263841152191162,3.94584584236145,1.0433796644210815,3.951519250869751,1.0566387176513672,3.950857400894165,1.0254874229431152,3.9553511142730713,1.0213603973388672,3.952979803085327,1.0081944465637207,3.937333822250366,0.9747930765151978,3.9668920040130615,1.0202980041503906,3.971510171890259,1.0087813138961792,3.9656951427459717,0.9975625872612,3.9243390560150146,0.9885497093200684,3.913682699203491,0.9715350270271301,3.9223053455352783,0.9773778319358826,3.895199775695801,0.9531019926071167,3.888734817504883,0.9133392572402954,3.891645908355713,0.8841494917869568,3.9261515140533447,0.8788657784461975,3.895920515060425,0.8737688660621643,3.9113829135894775,0.875995397567749
c0-3,3.7881858348846436,1.149519920349121,3.780151844024658,1.1775128841400146,3.746229410171509,1.139862298965454,3.7583627700805664,1.1537522077560425,3.749990463256836,1.1414662599563599,3.7249276638031006,1.142082691192627,3.705965280532837,1.129356861114502,3.6970455646514893,1.110772728919983,3.676715135574341,1.0886131525039673,3.6616814136505127,1.1057554483413696,3.692803144454956,1.1206377744674683,3.700251340866089,1.1526395082473755,3.7110917568206787,1.1454271078109741,3.7214856147766113,1.147046685218811,3.6987226009368896,1.1584076881408691,3.6858625411987305,1.1762465238571167,3.728562593460083,1.2308948040008545,3.7319672107696533,1.2445569038391113,3.715982675552368,1.2411632537841797,3.72947359085083,1.2390964031219482,3.6889383792877197,1.2298147678375244,3.6984293460845947,1.279538869857788,3.7146193981170654,1.3076502084732056,3.7202484607696533,1.3177896738052368,3.713514566421509,1.3527195453643799,3.6748859882354736,1.3148293495178223,3.6311938762664795,1.2813535928726196,3.6217639446258545,1.256343960762024,3.597344398498535,1.2688007354736328,3.61909818649292,1.2820489406585693,3.6306872367858887,1.2970236539840698,3.617997169494629,1.275418758392334,3.638568878173828,1.25802743434906,3.6177990436553955,1.251993179321289,3.6281211376190186,1.2727229595184326,3.648712396621704,1.2803208827972412,3.6508829593658447,1.2768700122833252,3.6816670894622803,1.290421962738037,3.6818623542785645,1.3422653675079346,3.6844937801361084,1.3497354984283447,3.6567795276641846,1.3516147136688232,3.6449038982391357,1.3709279298782349,3.6550955772399902,1.3595830202102661,3.637986898422241,1.3747406005859375,3.6583166122436523,1.4079434871673584,3.6687867641448975,1.4113357067108154,3.631035566329956,1.3615789413452148,3.6199357509613037,1.3550982475280762,3.6217262744903564,1.3909428119659424,3.6077520847320557,1.437852144241333
c0-4,3.687762975692749,1.1169720888137817,3.7015326023101807,1.0889595746994019,3.713442087173462,1.080613613128662,3.710101842880249,1.0831199884414673,3.707684278488159,1.0734254121780396,3.6713178157806396,1.095786690711975,3.6656100749969482,1.081642985343933,3.6674187183380127,1.0681827068328857,3.669450044631958,1.0483605861663818,3.6717827320098877,1.0612000226974487,3.67588210105896,1.0542387962341309,3.684861183166504,1.086493730545044,3.6750028133392334,1.0498461723327637,3.724485158920288,1.0895273685455322,3.7145955562591553,1.0909452438354492,3.6728837490081787,1.0719860792160034,3.677002191543579,1.079178810119629,3.6991374492645264,1.0793629884719849,3.72365403175354,1.1216044425964355,3.6999363899230957,1.093802809715271,3.728224277496338,1.1196366548538208,3.7191059589385986,1.1287460327148438,3.688840627670288,1.110141634941101,3.672431707382202,1.0838369131088257,3.6657803058624268,1.0354562997817993,3.6761791706085205,1.0776262283325195,3.652682065963745,1.0501222610473633,3.6586194038391113,1.0319750308990479,3.6667559146881104,1.045448899269104,3.6861214637756348,1.0865098237991333,3.7105519771575928,1.1218730211257935,3.7102482318878174,1.1109211444854736,3.7033395767211914,1.1366500854492188,3.6968555450439453,1.1657387018203735,3.694288492202759,1.1932787895202637,3.7010695934295654,1.1893761157989502,3.6362695693969727,1.1742359399795532,3.632768392562866,1.1339999437332153,3.6448309421539307,1.0798195600509644,3.617271900177002,1.0777947902679443,3.583387851715088,1.0591814517974854,3.607206106185913,1.076371669769287,3.6090967655181885,1.0576565265655518,3.643932342529297,1.143125057220459,3.6493327617645264,1.1673938035964966,3.6422839164733887,1.1630725860595703,3.6652071475982666,1.1593852043151855,3.637077808380127,1.1793733835220337,3.6483585834503174,1.181420087814331,3.6409146785736084,1.1718790531158447
c0-5,3.940747022628784,1.190240502357483,3.9711315631866455,1.220001220703125,3.9593961238861084,1.2307617664337158,3.9710419178009033,1.2217087745666504,3.947317600250244,1.2345153093338013,3.946300745010376,1.2153481245040894,3.988657236099243,1.25250244140625,3.9734013080596924,1.2394543886184692,3.9861276149749756,1.2511069774627686,3.983172655105591,1.2728815078735352,4.0136003494262695,1.2737233638763428,4.037057399749756,1.3068721294403076,4.053677558898926,1.3090564012527466,4.059752464294434,1.345361590385437,4.0537638664245605,1.3203238248825073,4.0469770431518555,1.2976016998291016,4.0739264488220215,1.2623528242111206,4.067052364349365,1.2625102996826172,4.0705647468566895,1.234800934791565,4.078919887542725,1.2193050384521484,4.090864181518555,1.2359466552734375,4.110978603363037,1.2409863471984863,4.086638927459717,1.2409169673919678,4.115287780761719,1.2340621948242188,4.133533000946045,1.254460334777832,4.192638397216797,1.2723010778427124,4.1954731941223145,1.2853257656097412,4.166884422302246,1.289527416229248,4.163339138031006,1.2891254425048828,4.146449565887451,1.2906311750411987,4.104476451873779,1.2739654779434204,4.065743923187256,1.2636353969573975,4.07850456237793,1.2911107540130615,4.036538600921631,1.2672597169876099,4.023910999298096,1.2087651491165161,4.01622200012207,1.2064025402069092,3.996049165725708,1.2456752061843872,4.044315814971924,1.2571433782577515,4.001847743988037,1.2919042110443115,4.020658016204834,1.274196982383728,4.079609394073486,1.289899230003357,4.084382057189941,1.292326807975769,4.075268268585205,1.2777814865112305,4.095006465911865,1.2726421356201172,4.091125011444092,1.2629562616348267,4.08489465713501,1.259264588356018,4.073356628417969,1.2673527002334595,4.030054092407227,1.2694463729858398,4.070377349853516,1.299796223640442,4.067394256591797,1.2726891040802002
c0-6,3.48290753364563,1.037604570388794,3.4532482624053955,1.0032691955566406,3.4363491535186768,0.9933932423591614,3.4307351112365723,0.9952435493469238,3.4855151176452637,1.0534828901290894,3.5011022090911865,1.0806900262832642,3.541612386703491,1.0697247982025146,3.470925807952881,1.0044986009597778,3.522883176803589,0.9999771118164062,3.5036065578460693,1.008716344833374,3.4466822147369385,0.9820229411125183,3.450927734375,0.9806126356124878,3.432910203933716,0.9819132089614868,3.4459316730499268,0.9531288743019104,3.428882122039795,0.9737668633460999,3.429967164993286,0.9001308679580688,3.3884143829345703,0.846342146396637,3.388143301010132,0.8599652647972107,3.376025676727295,0.8338028192520142,3.419748306274414,0.7866691946983337,3.4257900714874268,0.7602416276931763,3.428304433822632,0.7699689865112305,3.4272031784057617,0.7159758806228638,3.4311351776123047,0.6757016181945801,3.4197146892547607,0.6346105337142944,3.419222593307495,0.7042007446289062,3.4181716442108154,0.6991817951202393,3.3919007778167725,0.6695438623428345,3.401803731918335,0.6750720739364624,3.441215753555298,0.6971388459205627,3.479233503341675,0.6872122287750244,3.5069186687469482,0.6534885168075562,3.517315626144409,0.6328867077827454,3.521916389465332,0.6782402992248535,3.5197646617889404,0.6790000200271606,3.4982378482818604,0.6517070531845093,3.5047967433929443,0.6407861709594727,3.521487236022949,0.6688082218170166,3.5575931072235107,0.679863452911377,3.569852113723755,0.7365702986717224,3.5938355922698975,0.7899723649024963,3.589374303817749,0.8459945917129517,3.598557472229004,0.8529072403907776,3.6150453090667725,0.8172547817230225,3.6371207237243652,0.7541840672492981,3.6606032848358154,0.7700029015541077,3.6890435218811035,0.788463294506073,3.675093412399292,0.737993061542511,3.6776950359344482,0.7694790363311768,3.6981894969940186,0.8188182711601257
c0-7,4.330863952636719,1.3555828332901,4.326475143432617,1.3439929485321045,4.305814266204834,1.350317358970642,4.326869010925293,1.375234603881836,4.345175743103027,1.3604481220245361,4.303641319274902,1.3380203247070312,4.351738452911377,1.3541641235351562,4.362631797790527,1.4107123613357544,4.33713960647583,1.4339282512664795,4.3509602546691895,1.4461019039154053,4.336466312408447,1.4424248933792114,4.33549165725708,1.4541685581207275,4.320015907287598,1.454013466835022,4.360157489776611,1.467024803161621,4.382916450500488,1.4967591762542725,4.3719892501831055,1.4970028400421143,4.372618675231934,1.5142621994018555,4.360477924346924,1.5269218683242798,4.385873794555664,1.5497729778289795,4.342564582824707,1.550693392753601,4.342176914215088,1.5378926992416382,4.384809494018555,1.493005394935608,4.427623271942139,1.5046265125274658,4.408559799194336,1.4794926643371582,4.387035846710205,1.4737104177474976,4.370359897613525,1.4276421070098877,4.330860614776611,1.4129507541656494,4.324005603790283,1.4643290042877197,4.333806991577148,1.4458284378051758,4.361974239349365,1.504849910736084,4.322429180145264,1.4928098917007446,4.322256088256836,1.5213274955749512,4.347226142883301,1.5345487594604492,4.3009819984436035,1.5478650331497192,4.27410364151001,1.5330803394317627,4.305059432983398,1.5410785675048828,4.264308929443359,1.525763750076294,4.270823955535889,1.4945342540740967,4.274366855621338,1.5105758905410767,4.272995948791504,1.5105066299438477,4.265835762023926,1.5151011943817139,4.247983455657959,1.515860915184021,4.230967044830322,1.5521653890609741,4.23013973236084,1.5486732721328735,4.2622551918029785,1.5822956562042236,4.255011558532715,1.540764570236206,4.283853054046631,1.558799386024475,4.2517218589782715,1.577094316482544,4.237096309661865,1.6304872035980225,4.2475457191467285,1.6454687118530273
c0-8,3.5265297889709473,1.0373345613479614,3.536027431488037,1.0011296272277832,3.54390025138855,0.9809045195579529,3.529726982116699,0.9178344011306763,3.532193422317505,0.8810681700706482,3.509302854537964,0.8676843047142029,3.493140459060669,0.8334242701530457,3.526256561279297,0.8680793046951294,3.5269415378570557,0.8312280178070068,3.520678758621216,0.8367242813110352,3.5113983154296875,0.9108678102493286,3.532582998275757,0.8566259145736694,3.5694727897644043,0.8575818538665771,3.553485631942749,0.8293425440788269,3.550877809524536,0.8218936324119568,3.5611283779144287,0.874631941318512,3.57464337348938,0.9064551591873169,3.5759599208831787,0.8711073398590088,3.6204285621643066,0.8943853378295898,3.6292169094085693,0.8537841439247131,3.631377935409546,0.8366018533706665,3.6546831130981445,0.8338900804519653,3.6456589698791504,0.8457673788070679,3.662412643432617,0.8056117296218872,3.696202039718628,0.8038592338562012,3.7251369953155518,0.7769082188606262,3.7185230255126953,0.7976866960525513,3.713239908218384,0.778632640838623,3.772042751312256,0.8606622815132141,3.785639762878418,0.8810141682624817,3.793571710586548,0.8908520340919495,3.770230531692505,0.9469105005264282,3.7537968158721924,0.9554762840270996,3.773174524307251,0.9259596467018127,3.7384746074676514,0.9027696251869202,3.7571990489959717,0.9076645374298096,3.768800973892212,0.8911123275756836,3.7512450218200684,0.9410014748573303,3.7445285320281982,0.9568836688995361,3.7303240299224854,0.9537113308906555,3.7025604248046875,0.9682773351669312,3.6717119216918945,0.97078937292099,3.663940191268921,0.9878576993942261,3.6692023277282715,1.0423853397369385,3.6631882190704346,1.0255271196365356,3.6614925861358643,1.024950623512268,3.6571457386016846,1.0450479984283447,3.6672861576080322,1.055898904800415,3.6279962062835693,1.0547022819519043,3.6616759300231934,1.110545039176941
c0-9,3.3988895416259766,1.0308178663253784,3.4512441158294678,1.0774656534194946,3.4870102405548096,1.0835219621658325,3.548351526260376,1.0867213010787964,3.4989206790924072,1.0879887342453003,3.5131990909576416,1.0568987131118774,3.510507583618164,1.0758180618286133,3.5652401447296143,1.1092458963394165,3.569729804992676,1.104621410369873,3.6070001125335693,1.1242032051086426,3.627014398574829,1.1609575748443604,3.672781229019165,1.2129579782485962,3.66986346244812,1.2518277168273926,3.646472692489624,1.2833893299102783,3.636873960494995,1.2845557928085327,3.611480236053467,1.2794889211654663,3.6499791145324707,1.3084852695465088,3.659858226776123,1.2987974882125854,3.717231035232544,1.369490385055542,3.72430157661438,1.4117599725723267,3.6848161220550537,1.3821052312850952,3.715109348297119,1.4487686157226562,3.721238374710083,1.3983014822006226,3.731610059738159,1.444419264793396,3.7324812412261963,1.4690171480178833,3.7412986755371094,1.4976907968521118,3.7728264331817627,1.5701402425765991,3.77396559715271,1.5452065467834473,3.7282469272613525,1.546600103378296,3.7133147716522217,1.4931774139404297,3.7023251056671143,1.4891999959945679,3.740518808364868,1.4973393678665161,3.6985764503479004,1.4620636701583862,3.7148873805999756,1.4446256160736084,3.7254021167755127,1.4926882982254028,3.7490594387054443,1.4833887815475464,3.732245683670044,1.4860434532165527,3.774498224258423,1.4763761758804321,3.7546770572662354,1.5034862756729126,3.749708890914917,1.4596445560455322,3.7459750175476074,1.4643480777740479,3.768641471862793,1.4530253410339355,3.7582056522369385,1.4729386568069458,3.749643087387085,1.5320969820022583,3.739389181137085,1.4982990026474,3.7157087326049805,1.4842925071716309,3.7031428813934326,1.4859496355056763,3.711033582687378,1.5121831893920898,3.715205430984497,1.5471415519714355,3.6999640464782715,1.5351866483688354
