id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
a-0,49.22857,21.584183,49.171738,21.50092,49.074684,21.363258,48.949814,21.193922,48.834225,21.03282,48.74528,20.904585,40.311443,9.38481,40.26967,9.290254,40.21691,9.14607,40.186176,9.029163
a-1,50.53479,5.7097015,50.431053,5.7319136,50.263462,5.761865,50.02681,5.7989917,49.73522,5.836191,49.423176,5.8760533,49.10547,5.9003773,48.79577,5.9203763,48.478928,5.9361687,48.32306,5.9513407
a-2,48.05977,17.61962,48.01533,17.519518,47.927437,17.34759,47.80656,17.118849,47.669308,16.86685,47.54999,16.632101,47.45999,16.446884,47.38433,16.303154,41.231308,8.954179,41.182503,8.870827
a-3,42.322243,-6.208175,42.30693,-6.105512,42.284115,-5.929597,42.25727,-5.6874704,42.22642,-5.4092994,42.19196,-5.1445513,42.160492,-4.928593,42.134438,-4.7508955,41.63747,3.3597972,41.60561,3.462567
a-4,44.39215,-2.5581806,44.315765,-2.4647326,44.18951,-2.3092234,44.027412,-2.0959094,43.855762,-1.8458967,43.690796,-1.5804579,43.548187,-1.3103265,43.406464,-1.0306766,43.277954,-0.739476,43.21109,-0.5723209
a-5,53.462524,15.49716,53.39584,15.424559,53.28415,15.3106575,53.140102,15.171624,53.000736,15.040225,52.88169,14.936772,42.910374,8.719097,42.779003,8.64096,42.591827,8.506908,42.46421,8.3921175
a-6,53.905537,7.633843,53.81355,7.6507583,53.65426,7.6749,53.43263,7.695577,53.16093,7.711818,52.874866,7.717438,52.603916,7.710547,52.336918,7.6962643,52.07412,7.6668687,51.93096,7.6502013
a-7,51.644485,1.7577457,51.549133,1.7867273,51.38454,1.8360658,51.166725,1.9137081,50.905624,2.009488,50.663258,2.105887,50.44452,2.1965432,50.256603,2.277902,45.290672,4.661806,45.127075,4.7088637
a-8,18.878986,3.3883345,18.985468,3.4133992,19.162107,3.453936,19.40128,3.5081778,19.642817,3.5620394,19.837366,3.6034718,19.972643,3.6292837,38.98299,5.561229,39.022236,5.593597,39.044003,5.6218934
a-9,28.33052,-7.277187,28.407642,-7.182941,28.535034,-7.028996,28.688961,-6.8386793,28.834124,-6.657526,28.942226,-6.5180264,35.24501,3.2949526,35.313095,3.3828282,35.427467,3.4823234,35.515583,3.546395
