id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
p-0,78.57892,-10.205274,-76.31081,-60.28529,-58.968533,-97.12642,141.34193,-15.575532,92.10542,-72.8315,101.92276,-193.88136,100.039635,37.955894,-77.507195,9.944616,73.04877,58.165054,61.4528,-49.9827
p-1,81.9504,59.517307,69.69035,52.969727,31.100445,53.797974,-39.166553,64.51299,-56.049915,-52.792187,-149.31078,-64.87184,67.50953,-36.24679,-11.82633,-34.02447,-106.607025,-35.98153,-64.6278,-70.89784
p-2,-76.20883,-6.4651856,-24.791037,56.75327,55.757645,-55.587654,60.492184,39.86676,104.84401,-22.498634,-31.78953,138.96501,-23.6157,73.2756,-43.38463,45.348972,15.126253,32.187485,21.281895,8.888324
p-3,0.85432315,64.47677,37.06547,37.59095,13.92377,-63.626442,-13.097004,-49.794914,-37.672707,-26.995667,88.78044,-114.0792,33.589798,52.25281,-17.563536,11.025438,32.481533,-63.447205,24.729607,-70.44799
p-4,-15.261792,-23.797749,-15.811899,-2.5936174,58.624752,-26.364655,26.583586,0.07206449,-44.711735,59.428486,127.07617,-67.36484,-1.7611799,41.242226,6.5444126,-1.4438076,14.537847,84.02018,12.040702,98.30598
p-5,24.099821,-53.36068,74.453224,-12.287843,-9.885726,-40.80538,122.57023,-59.16805,33.510654,96.659134,-62.643623,-216.671,72.92587,123.97151,62.654392,16.718159,122.297035,103.56058,45.843216,117.78932
p-6,96.97466,-82.90645,98.82315,-42.877666,-83.36658,-43.184586,9.068979,-122.42085,-91.49217,47.11572,-28.353197,-146.70872,99.36857,77.579994,68.779655,47.27997,112.438675,60.06277,-0.40505898,141.25539
p-7,58.82233,-120.35499,114.62087,74.265015,-66.746735,-110.7385,-42.878212,119.62108,-109.5106,-20.79918,4.5246935,-218.01791,-66.89487,-107.33823,91.28114,16.563377,152.14825,69.805984,53.648865,-99.58141
p-8,-56.906277,32.22774,-40.30756,-20.88658,42.636814,-4.1065784,50.657604,-53.753716,28.33681,-49.528484,87.96092,-25.208248,6.9324183,73.44753,5.1466093,20.101576,-11.174213,9.127075,0.44019935,-10.2908745
p-9,47.096474,11.569138,13.880013,13.620541,120.85775,-21.556265,-103.2982,-27.00702,-53.88892,-1.4682416,-137.87755,-151.07648,-90.48893,-66.82009,26.930141,30.894781,78.25379,128.375,53.186665,74.8615
p-10,98.44471,-44.468594,116.380684,33.11352,65.73289,83.14295,-2.3258386,92.1266,-4.820391,63.42234,-88.09851,-95.576866,-37.501385,-79.853874,83.53006,-17.29795,-79.382545,82.99371,0.8779444,-109.6478
p-11,-13.23304,-59.917645,-80.05829,-4.2230577,-3.7470655,70.73648,33.67469,-82.85715,36.62258,-80.168304,141.10318,-143.06065,-65.42899,8.1531,55.978554,-58.649654,-27.863821,75.17111,-61.69168,-23.443106
p-12,-18.617348,32.148182,10.908679,-20.460445,-48.509586,-3.2567952,46.380714,-24.057528,-9.995204,-19.450415,-79.295105,-32.815346,-45.361317,110.532455,-28.915491,28.742022,-8.250334,48.440475,-3.0123727,35.147778
p-13,16.014574,29.584448,5.805753,46.130962,89.27733,-36.45346,24.00811,28.724358,-22.007757,-57.875217,-12.295079,-15.14592,29.958708,21.173666,-15.172238,-11.715733,-72.56325,5.6505723,-27.088196,-24.78408
p-14,50.092415,-79.47874,38.295925,-14.037833,-15.691914,-10.220962,-35.58412,28.560617,9.876888,2.5673013,-135.64734,-6.242874,33.320274,-10.011053,-45.644203,-24.86466,32.267303,-27.884989,-21.131271,9.985839
p-15,128.64792,42.388477,83.85112,20.227879,-50.136642,-61.921047,-37.380436,-113.898964,-93.86682,12.521047,-187.08746,44.27118,-62.514687,-44.64091,-20.671822,58.924313,38.293194,56.827858,35.61081,40.369354
p-16,-49.45721,-75.48335,-76.19918,68.43756,74.223175,19.013031,30.17437,65.28323,-39.471252,-88.35758,197.59221,-101.02517,14.938103,142.73842,26.29455,7.476019,27.503431,128.12592,-75.45086,117.10304
p-17,59.394493,-42.357697,51.516037,11.98706,-42.567516,-32.276627,-21.418642,-20.393932,-21.99085,3.8820136,33.799797,-136.88286,64.762,38.309933,48.96116,21.506516,53.638134,29.238432,-17.098911,72.744995
p-18,37.346546,95.74839,-118.601074,18.457981,96.34459,55.211613,-4.944096,50.632957,-76.09157,-22.677975,-120.86927,106.25853,-27.235023,-46.1113,12.407027,-24.29359,28.726538,4.561509,-19.370836,-79.95659
p-19,-89.98637,-47.52104,-1.0588216,78.703766,-20.008266,17.694382,-46.559788,-3.0766554,-30.220505,30.594082,122.40667,28.766027,-42.871048,46.233646,-47.21153,70.65011,130.3042,20.946178,-106.54779,-19.244513
p-20,-94.611595,22.373188,-52.97883,37.659138,-31.096443,47.12405,59.44982,7.823321,44.352318,-23.48029,5.9322805,46.3366,-57.39354,80.24732,-51.84344,20.381577,2.0863156,-54.067146,-68.84287,50.530457
p-21,-167.51656,6.890309,-56.62273,-104.79597,-65.66622,101.172455,-87.676155,86.46954,-26.696196,100.36828,-34.12225,254.97578,55.707558,-116.22063,-30.917578,-94.118774,-60.483276,-104.02636,127.59977,13.371295
p-22,31.19223,-21.201967,-63.18498,-49.206284,18.874151,11.3833,20.492584,-48.32523,3.0963836,-47.14142,42.487595,-61.68468,2.9794447,7.381314,51.38245,-3.095938,91.76929,27.4461,10.896442,64.22471
p-23,93.58948,25.173975,55.460346,-44.994034,-97.19979,31.406507,-86.712234,-78.427765,32.598362,24.644121,192.62947,36.098774,68.40005,2.9541087,2.3696468,63.416496,84.71235,-51.448708,-96.44799,79.616196
p-24,3.9575062,-0.50649595,-12.1657715,-38.628555,13.907305,-15.887722,7.7823625,-20.47429,18.153023,-21.351923,-54.157833,16.661865,-23.571695,16.954184,-7.428393,36.97681,-40.71323,-6.42176,25.139185,-31.565802
p-25,-41.440437,71.91521,-86.00111,28.732685,44.02032,24.336296,55.295414,88.11811,4.839637,-81.232185,-44.35288,89.055016,59.53639,72.99187,8.816413,-50.71789,-38.234825,30.61248,-0.06481649,-47.935448
p-26,41.94323,49.350338,34.37549,69.14519,63.141247,48.80472,-40.309143,-71.58801,0.8298017,31.877245,-103.7148,50.498386,-34.90472,-11.878178,45.088177,60.457973,-69.99518,-31.011646,-37.024662,-53.99526
p-27,-1.7602668,-101.51076,-47.432648,92.39576,28.698393,91.8126,99.035286,5.2503214,-75.390945,83.86916,-28.60654,-69.96907,37.03476,99.711296,60.549427,-29.152273,-110.42568,16.261599,-106.15784,-62.091972
p-28,-123.582664,54.538868,-23.255554,-79.34774,-60.14623,46.838783,94.13497,50.257538,91.41882,12.470644,142.17705,148.40085,-79.2641,51.933224,-69.964485,39.814503,-13.625909,-91.31028,81.094185,25.475319
p-29,-52.524715,-29.141224,-18.726934,25.155394,33.136417,-36.0834,-9.207729,12.688995,53.479767,4.3221583,60.889248,66.97524,29.78241,-44.161808,-35.74788,-49.168507,-0.27240422,-20.53049,-50.87103,8.918798
p-30,-81.134995,59.577923,25.421595,112.46009,88.81306,-78.22273,53.714203,-125.49644,38.83352,55.52296,66.88264,155.5237,42.248623,-72.66003,-41.21313,-1.952502,-27.654285,-38.849342,-91.608406,13.241817
p-31,125.15743,-14.205517,119.63489,-6.9949236,107.21219,23.192444,-5.291754,-85.07366,-87.646416,-62.63832,-207.83057,-43.62415,107.988785,-12.822148,23.752123,53.616543,-72.95924,46.304893,-42.43841,-106.14038
p-32,-126.46409,91.84679,16.734287,-107.665054,-39.502144,82.2984,-119.10294,23.6778,73.56517,-19.551113,22.968449,200.43968,13.40946,-105.11117,-63.947548,-50.671925,-41.43595,-69.49485,110.18696,52.605316
p-33,-165.4792,51.635742,-13.96318,121.25226,54.794952,-96.21091,-125.82102,67.6878,30.413483,-144.38382,44.662804,267.843,88.47352,-89.477486,-49.230927,-75.364815,-31.370972,-128.86443,98.430756,-9.104365
p-34,-125.96438,-24.111277,17.72634,-65.04239,-3.6165318,41.531677,-79.03328,11.470167,77.111465,44.20718,111.51671,91.01082,3.122413,-67.02426,33.545227,-21.03905,109.13271,-13.404252,-54.561264,82.11982
p-35,141.7175,-71.86194,72.48485,100.55732,-80.40425,-3.4920604,79.15037,-75.229996,5.7974243,124.95733,186.31963,-28.563795,-25.81336,147.24522,-6.612912,84.97756,66.53327,-7.043499,-25.624949,110.541916
p-36,-64.567764,109.170525,-118.59538,-29.90812,10.203521,-103.85277,104.36575,-117.44274,57.407795,-111.247894,-91.53634,181.26836,-112.679855,29.991415,-1.3921316,-94.82238,58.489456,-97.513855,108.4402,-53.82283
p-37,-10.883249,105.33824,-47.15031,7.09121,77.29744,-7.609407,-50.75895,-37.34946,59.694355,-54.70768,22.313576,107.37265,-1.2645546,-22.984509,34.286373,-45.336,49.54269,93.791145,50.988937,-9.038486
p-38,-130.99666,19.90511,-21.085005,-113.09464,-81.4712,68.11271,-87.4269,52.286953,7.642054,-117.25189,-96.54851,258.537,-104.82107,-18.59659,-19.315186,-71.040504,9.217075,-116.44259,-124.37825,39.62578
p-39,-40.461998,2.2520401,-110.1531,66.233406,-19.470407,-69.80809,76.11754,-29.546429,-60.19122,26.439018,48.743057,15.906676,-7.0331,107.014595,25.032972,-69.08515,88.560745,91.49518,-35.291393,42.198
