id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
ankleboot-36,1.2364674806594849,-4.307785987854004,1.124276876449585,-4.369460105895996,1.4021118879318237,-4.744633197784424,1.3060532808303833,-5.17782735824585,1.435935378074646,-5.162209987640381,1.4693368673324585,-5.429994106292725,1.6335057020187378,-5.582590579986572,1.620398759841919,-5.870626449584961,1.6952849626541138,-5.984797954559326,1.7227369546890259,-6.030509948730469
ankleboot-52,0.35806506872177124,-3.2181525230407715,0.2974376082420349,-3.030045747756958,0.43445804715156555,-3.771976947784424,0.3073284924030304,-3.8367526531219482,0.2999156415462494,-4.07998514175415,0.3898160457611084,-4.509900093078613,0.31939899921417236,-4.603905200958252,0.32641473412513733,-4.715824604034424,0.29440638422966003,-4.716681957244873,0.3429705500602722,-4.72020149230957
ankleboot-55,1.294516682624817,-3.2764692306518555,1.3799232244491577,-3.453089952468872,1.5655343532562256,-3.748181104660034,1.3817797899246216,-3.6679320335388184,1.5892391204833984,-3.768031120300293,1.628041386604309,-4.030280113220215,1.7782214879989624,-4.438872337341309,1.8909963369369507,-4.5291056632995605,1.8230667114257812,-4.52490234375,1.7915984392166138,-4.544062614440918
ankleboot-56,0.41999951004981995,-1.9116712808609009,0.4545342028141022,-2.0026683807373047,0.4025888741016388,-2.0100884437561035,0.41276535391807556,-1.9785505533218384,0.4008578062057495,-2.041860342025757,0.4433608949184418,-2.118030309677124,0.4363654553890228,-2.2180449962615967,0.4698372781276703,-2.1380398273468018,0.4768821895122528,-2.1849162578582764,0.4805987477302551,-2.1903254985809326
ankleboot-67,0.5793975591659546,-1.892093539237976,0.7737201452255249,-2.2324540615081787,0.6760066151618958,-1.9842857122421265,0.6758211851119995,-2.1065714359283447,0.7846488356590271,-2.3068366050720215,0.861802875995636,-2.4691245555877686,0.8757635951042175,-2.4628422260284424,0.8179742693901062,-2.2498867511749268,0.8799248337745667,-2.467005968093872,0.8611319661140442,-2.426236152648926
ankleboot-80,1.5734175443649292,-1.8883949518203735,1.6893963813781738,-2.1015632152557373,1.690809965133667,-2.0175020694732666,1.679595947265625,-2.027367353439331,1.5872985124588013,-1.9609229564666748,1.5821844339370728,-2.0231895446777344,1.6537115573883057,-2.1523072719573975,1.7337006330490112,-2.162592649459839,1.8015540838241577,-2.198709726333618,1.8048417568206787,-2.2106082439422607
ankleboot-86,1.370478868484497,-3.1294734477996826,1.263728141784668,-3.0089118480682373,1.4280920028686523,-3.134631872177124,1.3812161684036255,-3.069136619567871,1.5110591650009155,-3.576765298843384,1.5442771911621094,-3.5208215713500977,1.7210443019866943,-3.784738779067993,1.654544711112976,-3.726369619369507,1.7333149909973145,-3.794492483139038,1.6990572214126587,-3.7738635540008545
ankleboot-100,2.1111133098602295,-2.184626340866089,2.03825306892395,-2.0839054584503174,2.2257702350616455,-2.2244601249694824,2.2231905460357666,-2.093816041946411,2.5076544284820557,-2.3293912410736084,2.4521214962005615,-2.4855546951293945,2.65934681892395,-2.6513588428497314,2.617243528366089,-2.562659502029419,2.695002555847168,-2.6700375080108643,2.7446177005767822,-2.6450722217559814
ankleboot-102,1.0071834325790405,-2.612210273742676,1.0583194494247437,-2.7220962047576904,1.1960017681121826,-3.1776204109191895,1.2096836566925049,-3.033585786819458,1.2078062295913696,-3.307645082473755,1.2673430442810059,-3.411027669906616,1.3218239545822144,-3.4044759273529053,1.408449411392212,-3.5788803100585938,1.3797873258590698,-3.480674982070923,1.4071688652038574,-3.5387208461761475
ankleboot-132,2.3268234729766846,-2.1801512241363525,2.7214717864990234,-3.0131914615631104,3.0051605701446533,-3.1698572635650635,2.906555414199829,-3.404975175857544,3.402571201324463,-3.3220748901367188,3.4105677604675293,-3.6510157585144043,3.6450555324554443,-3.799827814102173,3.7358198165893555,-3.8559823036193848,3.8601796627044678,-3.9949586391448975,3.8633570671081543,-3.9986870288848877
ankleboot-134,0.2000034600496292,-2.825111150741577,0.3095899522304535,-2.817525625228882,0.29204079508781433,-3.3013031482696533,0.355785995721817,-3.120527505874634,0.4251651465892792,-3.1137170791625977,0.32174935936927795,-2.984127998352051,0.3714554011821747,-3.1692864894866943,0.37809181213378906,-3.332069158554077,0.3625938892364502,-3.3928215503692627,0.4180368483066559,-3.482309579849243
ankleboot-154,0.5361490845680237,-2.147160768508911,0.5889846682548523,-2.254930019378662,0.5233639478683472,-2.456580400466919,0.6760768294334412,-2.626983165740967,0.5690876841545105,-2.3440303802490234,0.5648244023323059,-2.229358196258545,0.595287024974823,-2.469788074493408,0.6241772174835205,-2.485051155090332,0.6544458270072937,-2.4834611415863037,0.655085027217865,-2.484454870223999
ankleboot-158,0.4051920473575592,-2.469525098800659,0.4377315938472748,-3.215583562850952,0.22859089076519012,-2.7748632431030273,0.4167296588420868,-3.4668776988983154,0.5028640031814575,-3.4666080474853516,0.36848029494285583,-3.485944986343384,0.372149258852005,-3.5340545177459717,0.38729703426361084,-3.6569900512695312,0.43325403332710266,-3.6543266773223877,0.395403116941452,-3.5991880893707275
ankleboot-172,1.586148977279663,-1.5900193452835083,1.4030143022537231,-1.4858018159866333,1.7978278398513794,-1.7349705696105957,1.582599401473999,-1.8566409349441528,1.6878925561904907,-1.8498233556747437,1.8775651454925537,-2.1792705059051514,1.8731120824813843,-2.021221160888672,1.9511520862579346,-2.0550005435943604,2.0093421936035156,-2.0969018936157227,2.006718635559082,-2.050401449203491
ankleboot-179,1.972432255744934,-2.1944236755371094,2.0821692943573,-2.474583864212036,2.5202739238739014,-2.8072879314422607,2.6045796871185303,-2.816408634185791,2.545607805252075,-2.816572904586792,2.814112901687622,-3.2048425674438477,2.8513283729553223,-3.1559531688690186,3.09224534034729,-3.455214738845825,3.161611318588257,-3.4580986499786377,3.1800262928009033,-3.4986839294433594
ankleboot-180,1.076953649520874,-0.5292710661888123,1.0039734840393066,-0.47942182421684265,1.1007362604141235,-0.44927746057510376,0.9457359910011292,-0.39585113525390625,0.9643494486808777,-0.3432560861110687,1.0883411169052124,-0.40667179226875305,0.885818600654602,-0.31556829810142517,0.8688769340515137,-0.1333932876586914,0.8491055369377136,-0.19287869334220886,0.8630138039588928,-0.19660240411758423
ankleboot-183,2.0246200561523438,-2.499027967453003,2.199270486831665,-2.8555171489715576,2.156562328338623,-2.5944700241088867,2.4032182693481445,-2.8889002799987793,2.4473109245300293,-3.1271255016326904,2.706867218017578,-3.293369770050049,2.7726893424987793,-3.553680181503296,2.8766298294067383,-3.540966033935547,2.955798387527466,-3.6342403888702393,3.0046818256378174,-3.7444007396698
ankleboot-191,1.8954188823699951,-0.771653950214386,1.9805582761764526,-1.0836907625198364,1.7797659635543823,-1.2499624490737915,1.9017064571380615,-1.2093170881271362,1.9648805856704712,-1.088500738143921,2.0848827362060547,-1.127001166343689,1.946805715560913,-1.0703061819076538,1.9893524646759033,-1.0151798725128174,2.0241148471832275,-1.0342296361923218,2.0209238529205322,-1.007132649421692
ankleboot-199,0.3251977264881134,-1.934924840927124,0.5847253203392029,-2.441636323928833,0.5485358834266663,-2.3646328449249268,0.6342803835868835,-2.3032307624816895,0.36921462416648865,-2.197991132736206,0.6947339773178101,-2.664963960647583,0.6215615272521973,-2.5458168983459473,0.7190824747085571,-2.616770029067993,0.6580640077590942,-2.6538524627685547,0.6445450782775879,-2.625699996948242
ankleboot-209,1.4512488842010498,-2.302248001098633,1.5330837965011597,-2.6652214527130127,1.6345301866531372,-2.7683980464935303,1.4904109239578247,-2.687960147857666,1.592826247215271,-2.744332790374756,1.719688057899475,-2.9823195934295654,1.7134095430374146,-2.9977896213531494,1.7306393384933472,-3.0531797409057617,1.6985481977462769,-2.9879446029663086,1.7357378005981445,-3.0065104961395264
ankleboot-214,2.580784559249878,-1.4833738803863525,2.2084152698516846,-1.2662698030471802,2.5609500408172607,-1.2193055152893066,2.5596630573272705,-1.6529115438461304,2.5682833194732666,-1.5251679420471191,2.6349518299102783,-1.5334508419036865,2.7437751293182373,-1.558427095413208,3.0041327476501465,-1.689041256904602,3.0282342433929443,-1.627261757850647,3.0987751483917236,-1.7320103645324707
ankleboot-216,0.7262079119682312,-2.2520453929901123,0.5910500884056091,-2.3145644664764404,0.8552256226539612,-2.7523725032806396,0.7057495713233948,-2.5329320430755615,0.8942646980285645,-2.733863592147827,0.6464313268661499,-2.6438729763031006,0.7560881972312927,-2.695134401321411,0.7897846102714539,-2.821990728378296,0.7652382850646973,-2.82049560546875,0.7466489672660828,-2.7838165760040283
ankleboot-230,2.2559165954589844,-1.565442681312561,1.9746811389923096,-1.3110129833221436,2.5279712677001953,-1.7183853387832642,2.5952723026275635,-1.8005812168121338,2.5118448734283447,-2.001429319381714,2.94370436668396,-2.290229558944702,3.049436330795288,-2.169447898864746,3.008453369140625,-2.2794649600982666,3.1467912197113037,-2.3501436710357666,3.167205572128296,-2.342167615890503
ankleboot-234,1.3200734853744507,-2.957653284072876,1.2384774684906006,-3.2037999629974365,1.1786717176437378,-3.060619592666626,1.291664719581604,-3.0888407230377197,1.5009372234344482,-3.2095439434051514,1.4410526752471924,-3.340803861618042,1.5846806764602661,-3.5171825885772705,1.5248912572860718,-3.4381911754608154,1.559810996055603,-3.5324997901916504,1.5466210842132568,-3.504981279373169
ankleboot-238,0.7914260625839233,-3.1060965061187744,0.694343626499176,-3.1718227863311768,0.8687487244606018,-3.4044413566589355,0.9594744443893433,-3.419473886489868,0.8457062840461731,-3.821349859237671,0.9027983546257019,-3.8795316219329834,1.0016463994979858,-3.870229482650757,1.0131725072860718,-4.187898635864258,0.9958249926567078,-4.272002696990967,0.9938332438468933,-4.2235846519470215
ankleboot-257,-0.9688783288002014,-0.4545748233795166,-1.126264214515686,-0.5052499175071716,-0.9947913289070129,-0.47363248467445374,-1.1079412698745728,-0.4816254675388336,-0.9984126687049866,-0.40612515807151794,-1.1589313745498657,-0.3676322400569916,-1.1623185873031616,-0.2782273590564728,-1.099706768989563,-0.30810829997062683,-1.231953740119934,-0.3255842924118042,-1.2901750802993774,-0.3255861699581146
ankleboot-265,2.1345746517181396,-1.6318763494491577,2.430804967880249,-2.5377490520477295,2.134589910507202,-2.3867180347442627,2.467982053756714,-2.7664945125579834,2.750408411026001,-2.9590461254119873,2.5096142292022705,-3.126605272293091,2.5129740238189697,-3.0016610622406006,2.571882486343384,-3.036184549331665,2.6976778507232666,-3.176760196685791,2.75129771232605,-3.214968204498291
ankleboot-267,1.6369880437850952,-1.6579152345657349,1.5844857692718506,-1.7732294797897339,1.9906729459762573,-1.992418646812439,1.925811767578125,-1.9911195039749146,1.973328709602356,-2.055391788482666,2.1986944675445557,-2.2323644161224365,2.0677976608276367,-2.211514949798584,2.1934778690338135,-2.2710556983947754,2.157825231552124,-2.250690221786499,2.182201385498047,-2.2888436317443848
ankleboot-278,1.1442136764526367,-3.1883771419525146,1.2113898992538452,-3.4484331607818604,1.1719118356704712,-3.2723615169525146,1.2407788038253784,-3.752669334411621,1.4143558740615845,-3.623353958129883,1.41536545753479,-3.6672775745391846,1.3593083620071411,-3.746208429336548,1.4144428968429565,-4.012963771820068,1.49143648147583,-4.154564380645752,1.5581583976745605,-4.252084732055664
ankleboot-318,0.8415817618370056,-1.2173540592193604,0.6838803291320801,-1.119407057762146,0.9853740334510803,-1.2224472761154175,0.860398530960083,-1.072849154472351,0.8494938015937805,-1.2644144296646118,0.9603947401046753,-1.3329211473464966,0.9664703011512756,-1.2229429483413696,0.9639303088188171,-1.2569655179977417,0.9369611144065857,-1.1947261095046997,0.9998510479927063,-1.2214875221252441
ankleboot-332,1.1622083187103271,-1.191645860671997,0.7995976209640503,-1.0712409019470215,1.0707955360412598,-1.1025762557983398,0.9219501614570618,-0.5396133661270142,0.9590132236480713,-0.7996998429298401,0.817790687084198,-0.7458012104034424,0.9324333071708679,-0.7614075541496277,0.8694873452186584,-0.6432533860206604,0.867283821105957,-0.6824121475219727,0.8326666951179504,-0.6205346584320068
ankleboot-344,1.6015608310699463,-2.833869457244873,1.8046271800994873,-2.9886016845703125,1.9065369367599487,-3.3787782192230225,1.9654844999313354,-3.4397737979888916,1.9412866830825806,-3.3898508548736572,2.158292055130005,-3.7596592903137207,2.2675397396087646,-4.017388343811035,2.3045432567596436,-4.091584205627441,2.263895273208618,-4.024960041046143,2.372863292694092,-4.113119602203369
ankleboot-346,0.9705039262771606,-2.6933014392852783,1.1323720216751099,-3.284895658493042,1.094283103942871,-2.824246406555176,1.168160319328308,-3.2190074920654297,1.2606275081634521,-3.598926305770874,1.2202153205871582,-3.454085111618042,1.2450213432312012,-3.5031723976135254,1.405740737915039,-3.8515584468841553,1.3922967910766602,-3.9516053199768066,1.4081028699874878,-3.9134185314178467
ankleboot-350,1.0945714712142944,-2.0213887691497803,1.2230855226516724,-2.1344096660614014,0.9822995066642761,-1.674353837966919,1.161847710609436,-1.9868427515029907,1.3390707969665527,-2.233025074005127,1.295224905014038,-2.1870758533477783,1.1993358135223389,-2.1053428649902344,1.2994210720062256,-2.0522868633270264,1.2042590379714966,-2.047913074493408,1.2190057039260864,-1.986880898475647
ankleboot-359,0.71000736951828,-3.089608907699585,0.6835355758666992,-2.784661293029785,0.5667064785957336,-3.1008293628692627,0.7495256066322327,-3.1807610988616943,0.9044317007064819,-3.353055238723755,0.779719352722168,-3.791353702545166,0.7654869556427002,-3.5339417457580566,0.8887467980384827,-3.632613182067871,0.944860577583313,-3.8611295223236084,0.9336332082748413,-3.818773031234741
ankleboot-369,0.35790836811065674,-0.6401172876358032,0.3783215582370758,-0.6294601559638977,0.49092742800712585,-0.23134738206863403,0.44190388917922974,-0.46590444445610046,0.5451439619064331,-0.5386866927146912,0.4236588776111603,-0.10472208261489868,0.4804823696613312,-0.29710251092910767,0.43404170870780945,-0.3191448152065277,0.44774559140205383,-0.2326420247554779,0.5053695440292358,-0.31365859508514404
ankleboot-379,0.8442911505699158,-3.7601420879364014,0.7883021235466003,-3.2779488563537598,1.058105230331421,-3.9597690105438232,0.6788603663444519,-3.5230634212493896,0.9907974004745483,-4.124870777130127,1.1015018224716187,-4.450560569763184,1.1458096504211426,-4.649106979370117,1.121328592300415,-4.661106109619141,1.1981910467147827,-4.73834753036499,1.2234065532684326,-4.754753589630127
ankleboot-382,1.18026602268219,-2.744804620742798,1.194609522819519,-2.7168312072753906,1.2102223634719849,-3.057865858078003,1.1721656322479248,-2.8078877925872803,1.4129794836044312,-3.19357967376709,1.488129734992981,-3.4806973934173584,1.4641019105911255,-3.399951696395874,1.5214592218399048,-3.477217435836792,1.577726125717163,-3.612301826477051,1.596560001373291,-3.6175389289855957
ankleboot-388,2.405750274658203,-2.2801477909088135,2.2146270275115967,-2.2225613594055176,2.3496768474578857,-2.4686601161956787,2.8930530548095703,-2.6494672298431396,2.792269229888916,-2.498206615447998,3.165053606033325,-2.768101692199707,3.0314652919769287,-2.7577178478240967,3.356078863143921,-3.1134352684020996,3.4735236167907715,-3.189591884613037,3.481566905975342,-3.180180788040161
ankleboot-410,1.4220267534255981,-1.8002002239227295,1.374436378479004,-1.6786885261535645,1.5511796474456787,-1.5530935525894165,1.503096342086792,-1.4683082103729248,1.5252323150634766,-1.6586586236953735,1.570635437965393,-1.6366831064224243,1.7849525213241577,-1.8167668581008911,1.7533057928085327,-1.902248501777649,1.8086580038070679,-1.8124544620513916,1.8520735502243042,-1.893690586090088
