id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1
ata-100065,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.5350146793869888,-1.1136131100518691,-2.344537251781184,-1.0857309506325434,-2.0932493389493083,-0.9682936083504212
ata-100132,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.613191294514714,-1.1232986033126582,-2.0247654743631447,-1.014421688884611,-1.8679748213699965,-0.9742407694034684
ata-100648,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567
ata-100651,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.597159306991864,-1.1109024247944057
ata-100652,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567
ata-100695,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-0.5322307137883115,-0.867378336536484,-0.5322307137883115,-0.867378336536484,-0.5322307137883115,-0.867378336536484,-0.5322307137883115,-0.867378336536484,-0.5322307137883115,-0.867378336536484,-0.5322307137883115,-0.867378336536484
ata-100762,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-2.711064060123003,-1.1419235204108567,-1.7998260350738926,-0.8937547554792489
ata-37653,-2.711064060123003,-1.1419235204108567,0.3342603561821203,-0.5284632520507522,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914,0.26343885812851603,-0.5427297699195914
ata-37655,5.1525220390463895,0.38730857253637835,5.1662843212678045,0.38788534333990515,5.180353005206027,0.3872350898646271,5.180353005206027,0.3872350898646271,5.180353005206027,0.3872350898646271,5.180353005206027,0.3872350898646271,4.963323764907205,0.3461801623283129,4.922932983318396,0.3381886721350496,4.922932983318396,0.3381886721350496,4.922932983318396,0.3381886721350496,4.922932983318396,0.3381886721350496,4.829668816539562,0.31868117437358406,4.829668816539562,0.31868117437358406,4.829668816539562,0.31868117437358406,4.755771029672462,0.3031325256378512,4.755771029672462,0.3031325256378512,4.755771029672462,0.3031325256378512,4.755771029672462,0.3031325256378512,4.603200994213443,0.27126611173331294
ata-37673,2.109412648360892,-0.1254439603152993,2.0949049257024868,-0.13032930638812024,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553,2.1242213609713008,-0.11282361212417553
ata-37798,4.3884482535478,0.33147435204971126,4.3884482535478,0.33147435204971126,4.304497062911688,0.30958796623809,4.304497062911688,0.30958796623809,4.152748572060267,0.2789256817066959,4.1872322366018775,0.28399831029292655,4.192255166997148,0.2976399726391814,4.191251811727652,0.2951282229154447,4.191251811727652,0.2951282229154447,4.191251811727652,0.2951282229154447,3.9873891497285237,0.2527658660957433,3.9873891497285237,0.2527658660957433,3.9873891497285237,0.2527658660957433,3.852751875018068,0.23730733826164108,3.8302173213423645,0.23060114394056414,3.8302173213423645,0.23060114394056414,3.8302173213423645,0.23060114394056414,3.8302173213423645,0.23060114394056414,3.8302173213423645,0.23060114394056414
ata-37919,4.599371342502734,0.2818406559580259,4.599842458548957,0.29643194559259756,4.599842458548957,0.29643194559259756,4.599842458548957,0.29643194559259756,4.599842458548957,0.29643194559259756,4.599842458548957,0.29643194559259756,4.599842458548957,0.29643194559259756,4.599842458548957,0.29643194559259756,4.599842458548957,0.29643194559259756,4.599842458548957,0.29643194559259756,4.599842458548957,0.29643194559259756,4.599842458548957,0.29643194559259756,3.9475526040585196,0.1799871107867596,3.9475526040585196,0.1799871107867596,3.9475526040585196,0.1799871107867596,3.9475526040585196,0.1799871107867596,3.9475526040585196,0.1799871107867596,3.9475526040585196,0.1799871107867596,3.9475526040585196,0.1799871107867596
ata-38138,3.1532381047214235,-0.03860325325425187,3.186391918985613,-0.03624664978270389,3.186391918985613,-0.03624664978270389,3.2057720166613253,-0.042817729368925216,3.303422415883903,-0.032669998111990166,3.2889935449535437,-0.03936909987661213,3.2889935449535437,-0.03936909987661213,3.312103655717005,-0.04001552093119206,3.4089020011329283,-0.00928090193897701,3.4190882731154324,-0.010296731984072377,3.538511590967017,0.02825103312787134,3.547182514764895,0.025556493755859673,3.667643293300904,0.045011556998045495,3.6149350427645017,0.035110210029733725,3.6149350427645017,0.035110210029733725,3.6384660573060805,0.03868988801322932,3.642426020094808,0.03863445004460143,3.641992405645504,0.0360469108230693,3.641992405645504,0.0360469108230693
ata-38162,7.831329707124316,0.9128704032512175,7.493062319577861,0.8579987910035899,7.493062319577861,0.8579987910035899,7.684548894039953,0.9124781688501747,7.667614527126507,0.9097733966545675,7.698932044369565,0.9164512206705858,7.676654209378909,0.9108806868567084,7.6287585305307415,0.9002010021539802,7.6673805690253305,0.9168783865834952,7.678720424106528,0.9154477165485501,7.729495188681883,0.9251810397683541,7.689444707283391,0.9178220864646544,7.73006778922551,0.9198513707116168,7.7764303756878626,0.9359703627161083,7.7764303756878626,0.9359703627161083,7.816315887475632,0.9345363634960714,7.845387785233601,0.9517177741852164,7.842490458275183,0.9479630042464063,7.928252368893611,0.9607029895589446
ata-38225,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565,-2.2336192920105793,-1.0049066585909565
ata-38230,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447,7.370216732723948,0.7472802939048447
ata-38246,5.0220243270006595,0.4033035909690304,5.0220243270006595,0.4033035909690304,5.0220243270006595,0.4033035909690304,4.82742134888294,0.36375986834888957,4.764712515391345,0.35226623847870403,4.764712515391345,0.35226623847870403,4.807471843847413,0.3699724384922954,4.901927519441863,0.39708682292637915,4.901927519441863,0.39708682292637915,4.866498002314221,0.3883155754697119,4.999328577050034,0.4255380756008306,4.977918942467504,0.42025521366269863,5.137413079942729,0.44975257112585426,5.216685478763177,0.48086224222135926,5.2758096140231245,0.49104160560512317,5.289344968952823,0.49117041611811846,5.245654484560175,0.4809592015518898,5.232534569454859,0.478246301319002,5.3289156699478095,0.5083660955223648
ata-38279,2.0060908633836876,-0.1519623597862807,1.9128460724578127,-0.1724788609728602,2.0459334763125403,-0.13791209240820287,2.1066967418926956,-0.13012512666055082,2.185465696838851,-0.10977900666913644,2.2340472813293712,-0.10228265213736405,2.250763484285909,-0.10119718113723465,2.263417201327598,-0.09977132839982367,2.2971385812275127,-0.09504892364690663,2.371171809746654,-0.08390003668110588,2.43711458489747,-0.07520758854625113,2.429093306821935,-0.07843996819562707,2.4598745494619485,-0.07448753831859693,2.498035202026248,-0.06837132330646137,2.5716839951291695,-0.05368032116943824,2.6050283804835654,-0.037719031475013425,2.6050283804835654,-0.037719031475013425,2.6422780075689882,-0.03479919454869556,2.6229662377084777,-0.038562712759460015
