id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1
200^60000^sgd-0,4.4663286,-4.8801546,-0.88978744,-11.59952,7.8917003,6.8374944,3.1233914,-12.529133,-1.3364028,-3.48352,1.1361349,-0.53365767,3.1039987,-1.0048872,-9.401528,6.650943,0.69722384,-3.6842425,-0.5690391,7.795136,-6.778766,-5.907056,2.9842575,6.1405926,0.7478643,1.9947616,5.4365773,1.1104249,3.6159403,-0.7558356,1.5230879,-2.480873,-4.0393524,8.002304,8.820234,-6.2175303,8.032106,-1.6314615,1.2537801,6.629693,-1.2683076,3.8011785,3.8731647,4.4023175,4.4492474,0.9655225,-3.5564005,10.192077,1.9979279,5.0726466,1.4474019,-4.066559,-3.300716,4.017188,7.1651134,-4.832399,2.41244,3.9456694,3.9285188,-1.9726561
200^60000^sgd-1,3.297199,-2.2400417,-0.59964114,-9.058787,5.3797774,6.749121,5.6269484,-10.648539,-2.683948,-0.3668364,-1.0877023,-1.6291115,1.7395097,-3.7691178,-7.993378,4.2240214,0.26654595,-0.42830262,0.39542034,4.789735,-9.284576,-4.2666926,0.517218,3.9025962,-0.25080267,-1.4389015,5.131171,4.8593106,0.92979157,-2.5067158,-0.95245147,-1.9189874,-3.9353168,5.3506546,6.2704124,-6.096064,5.2822046,-2.6310382,-1.9817075,6.3729663,-4.4595923,3.8800766,1.5854844,2.589772,1.8033835,2.795013,-4.423768,7.44371,2.7566414,2.3572595,0.3161124,-1.6447448,-3.090317,7.1450753,5.1408668,-2.6343212,0.69125354,2.020583,2.0501313,-0.7887001
200^60000^sgd-2,1.6238034,-2.7792597,0.970352,-9.946512,5.0302467,8.485009,5.789429,-12.773416,-3.6164541,-2.0654857,0.5607637,-3.11127,-0.013005155,-3.9917269,-6.137345,4.657217,2.1637492,-0.46554288,1.819742,4.426332,-9.415225,-5.9675474,0.63866115,5.9109454,-1.6251163,0.40152633,3.41742,4.2459893,0.69622177,-0.68836135,0.5612231,-0.46397784,-5.8230314,6.3501244,6.8234477,-7.5752015,5.070777,-0.7448795,-1.0064131,4.5554976,-3.2130582,1.9184493,3.588802,1.9226922,3.4518046,4.1659245,-6.3300834,8.947071,3.0082343,1.1675645,-0.9546885,-3.166322,-4.720021,6.319577,7.1269717,-2.1126459,2.282518,1.8134942,3.7786376,-0.39591298
200^60000^sgd-3,2.0265236,-2.7800639,0.92662966,-9.423563,4.9757376,7.9267135,5.8076634,-12.21076,-3.3639743,-1.5285342,-0.09133264,-2.8061664,0.3967126,-3.9138794,-6.6059475,5.0062876,1.7998633,-0.5342788,1.3693093,4.536519,-9.795955,-5.6577163,0.71062857,5.3897357,-1.3205731,-0.022216136,3.8197582,4.2446027,0.21500868,-0.8118715,0.2130171,-0.7620238,-5.563333,6.2280245,6.6292863,-7.2430487,5.2208633,-1.2732316,-0.7380326,5.0845776,-3.7715845,2.195336,2.8885179,2.456792,2.7444296,4.0661287,-5.741585,8.452262,3.1008587,1.2511513,-0.7661201,-2.8663065,-4.287776,6.5657754,6.624399,-1.8657857,1.81505,1.442197,2.8156378,-0.5310456
200^60000^sgd-4,2.9433367,-2.920164,-0.55616045,-9.223794,5.85545,7.055421,5.477252,-11.242058,-2.694763,-0.82266057,-0.78831625,-1.5908881,1.8004074,-2.8556983,-8.3146715,4.7535725,0.4026652,-1.1672704,0.85259783,5.580283,-8.228705,-4.856326,1.2203109,4.582381,0.22336432,-1.0601844,5.2791777,4.346605,1.7645054,-2.29344,-0.5062038,-2.2720573,-3.687831,5.7391725,6.5681663,-6.1754813,5.8218737,-2.7035544,-1.5426061,6.185297,-4.249433,3.6600957,2.288541,3.2333403,2.1826296,2.4061184,-4.416651,8.181614,2.3700075,3.0309422,0.8161391,-2.178124,-3.2517045,6.721901,5.5976834,-2.9668057,0.70681673,2.553335,2.1844025,-1.611354
200^60000^sgd-5,1.4022013,-1.874202,1.7184443,-8.913075,4.161942,8.057876,6.981846,-12.085644,-4.1462603,-1.4344455,-0.40253475,-3.5549428,0.045134675,-4.6929183,-5.392186,4.0663977,2.2376049,0.20722045,1.5946355,3.3337598,-10.878436,-5.5426984,-0.41003636,5.913176,-2.0950243,0.029554186,3.0639803,5.3267083,-0.3483821,-1.1181129,0.19587772,0.66252375,-6.539222,5.5759125,5.9947286,-8.364027,4.7663293,-1.093478,-2.2129686,4.093533,-4.039022,1.5538192,3.0306795,1.4448906,2.7802453,4.93595,-6.510488,8.327111,3.8275037,0.40635827,-1.798345,-2.3659651,-4.857427,7.3780656,6.4399524,-0.9585227,2.0252676,0.81989205,2.2172525,-3.3603935
200^60000^sgd-6,1.7759767,-1.8945904,1.1243649,-8.717274,3.7983305,7.7369285,6.647697,-11.780182,-4.04941,-1.0612191,-0.78751004,-3.2976034,0.5800886,-4.6291738,-6.4603086,3.8940043,1.796971,0.44081554,1.0916084,3.7001464,-10.351089,-5.1246953,-0.62909615,5.4827814,-2.1563118,-0.6250903,3.6677523,5.064465,-0.12394434,-1.1522458,-0.03411704,-0.041328564,-5.8210177,5.324125,5.7985168,-7.488604,4.2991424,-1.3464872,-2.4787796,4.7115755,-4.8547406,2.2524583,2.3761158,1.5204474,2.452904,4.4745107,-6.0562525,7.670113,3.9263527,1.105896,-1.3134179,-2.2262685,-4.3698716,7.557687,6.0955024,-0.95051587,1.5487133,0.7676394,3.343722,-1.9119725
200^60000^sgd-7,0.9760407,-2.1103897,1.6968282,-9.1076765,4.418612,8.419903,6.5403237,-12.223494,-4.143513,-1.7632805,0.2555765,-3.5620184,-0.29046822,-4.947992,-5.9186144,4.177737,2.3814642,0.46355808,1.7022332,3.6451113,-10.563353,-5.5066295,-0.31070778,5.793184,-2.3594036,-0.17046143,3.277674,4.918759,-0.5137887,-0.7999629,0.30664748,0.10385202,-6.0095253,5.6490574,6.065898,-7.7927165,4.388017,-0.57927984,-1.8931937,4.3491836,-4.363997,1.8355417,3.2306454,1.0836424,2.8738673,4.7673984,-6.399484,8.091095,3.506701,1.024582,-1.3916197,-2.705551,-4.6536236,7.1455235,6.6977534,-1.2526723,2.5281482,0.6064259,2.7223468,-2.734759
200^60000^sgd-8,1.453806,-1.5207886,1.9233738,-8.744208,3.6048799,8.2812805,7.303987,-11.722385,-4.643304,-1.3373725,-0.5082117,-3.9575002,0.29012993,-5.4094043,-5.7277265,3.50018,2.3447125,0.9884592,1.2808522,2.9114149,-11.04884,-5.2340937,-0.7233228,6.011342,-2.7386806,-0.521197,3.122183,5.561742,-0.9012167,-1.0825835,-0.106649294,0.4601025,-6.264393,4.885635,5.532411,-8.147285,3.9847634,-0.94095093,-2.7692697,3.9868898,-4.754963,1.4022003,2.793007,0.7687877,2.6742132,5.335029,-6.775157,7.8693852,4.1577334,0.39317384,-2.1239083,-2.2997856,-4.7582073,8.053725,6.434898,-0.4294423,2.247871,0.43491885,1.9257787,-2.794392
200^60000^sgd-9,1.1617057,-2.5879118,1.438651,-9.712047,4.5209203,8.410377,6.5774403,-12.5419035,-4.249223,-2.0876598,0.1691902,-3.4922764,-0.27749798,-4.4348354,-5.9112124,4.493116,2.522613,-0.0963306,1.9013872,3.8214269,-10.190058,-5.881812,0.15309273,5.978539,-2.0056448,0.31606114,3.2053194,4.6638227,-0.13416333,-0.66096044,0.5695752,0.07164071,-6.1143045,6.021773,6.566845,-7.935966,4.8462977,-0.6395387,-1.7995155,3.888797,-4.2184186,1.2369206,3.4114976,1.3454471,3.2844396,4.4944024,-6.5763516,8.682998,3.227506,0.7192694,-1.5385731,-3.0287998,-5.0126753,6.759284,7.237773,-1.6417439,2.4421535,1.2238346,2.027489,-1.341908
