id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
a-0,-6.77672,1.441196,11.028786,-9.854815,-18.636868,1.3519144,16.670784,-3.339296,-1.2579973,18.361713,2.9372628,12.248175,-14.042473,12.484301,-5.9825916,12.770892,3.2207828,-16.545038,12.170491,-13.915239
a-1,-4.003193,-4.6053605,10.0912,-8.71907,-17.412764,2.4199438,15.87214,-2.510962,-0.7058873,17.427593,2.5200872,11.847607,-13.828327,11.495081,-6.980663,13.706405,1.9483187,-15.5460415,10.459647,-13.533625
a-2,-3.985369,-2.861235,11.539724,-9.5759325,-18.581074,1.3084986,16.536156,-2.89106,-0.83292836,18.57051,3.0926583,12.3378935,-14.1158,12.688491,-5.7503304,14.237354,3.0606377,-15.592033,12.0797615,-13.631876
a-3,-4.2930336,-1.1832888,10.092987,-10.035488,-17.65627,2.8644223,17.24374,-1.640893,-1.4562346,17.903584,4.4999075,11.748919,-14.364859,11.254032,-6.8255568,13.76854,1.858365,-15.694987,10.401791,-13.480416
a-4,-3.9659321,-1.2917695,10.518537,-10.217189,-18.024673,2.4769554,17.33157,-2.1052215,-1.0009751,17.748205,4.138272,11.812237,-14.727889,11.500797,-6.3140764,14.154154,2.3382044,-15.46748,10.868822,-13.471434
a-5,-5.1284914,-3.2323186,11.500093,-9.440439,-18.290398,2.367647,17.367012,-2.2710636,-0.5650855,18.446745,3.942915,11.676143,-15.223529,12.166548,-5.6413965,13.552982,2.7301812,-16.270357,11.122994,-13.876303
a-6,-4.1210895,-4.5417924,10.450218,-8.292383,-17.334286,2.423215,15.799509,-2.4415815,0.6303383,18.422012,2.3646376,11.673047,-13.588005,11.60882,-6.9127216,13.642399,1.790655,-15.656419,10.563165,-14.546064
a-7,-3.9950452,-2.2425804,10.583103,-9.96628,-18.846733,1.9486266,17.244247,-2.9799886,-1.0969536,18.66455,3.151802,11.640724,-14.783827,12.84227,-5.3697286,14.065462,2.795393,-15.656943,11.875147,-14.239064
a-8,-4.3321953,-0.834952,11.003287,-9.157373,-18.117144,2.6888146,17.557398,-2.1051393,-0.8226056,18.060602,4.106594,11.443585,-15.03509,11.597043,-6.0340405,13.079201,2.4502997,-16.602518,10.697838,-13.866903
a-9,-3.7769048,7.2086525,9.66358,-8.91235,-19.065948,2.5480917,17.640253,-3.0281994,-0.7818388,17.717102,3.086621,11.025798,-15.529337,12.265084,-5.35765,13.15226,3.2859244,-16.686357,11.240963,-14.877748
a-10,-4.7147026,-5.6281147,10.761231,-7.8936825,-19.489231,2.040806,17.583136,-3.512857,-1.1621373,19.41688,2.7300613,11.012429,-14.959465,13.288236,-4.6328173,13.622171,3.7963479,-16.586138,11.9947405,-14.785187
a-11,7.9020877,5.0991545,12.138826,-7.8006573,-18.180199,0.6484924,15.903309,-3.163073,0.4344507,19.527351,2.0812972,11.622759,-13.54128,12.459521,-6.6533012,12.747403,4.3087306,-16.378155,12.509235,-14.574081
a-12,-0.2897819,-1.0789397,11.460798,-9.340553,-18.142853,2.210121,17.120993,-2.3700795,-0.44005436,18.424362,3.7333834,11.74513,-14.913021,12.073101,-5.861725,13.637171,2.7324963,-15.990408,11.11953,-13.724303
a-13,-4.172599,-2.1654797,11.358929,-9.597236,-18.21338,2.1057236,16.705492,-2.5582914,-0.40511796,18.23219,3.4903712,11.8152,-14.200143,12.076227,-6.37846,13.650809,2.6747751,-15.976349,11.3077755,-13.870015
a-14,5.7132487,-6.670806,9.680916,-8.336662,-19.485172,1.6687083,16.280266,-3.5280573,-0.8003884,17.305393,2.2212238,11.639225,-13.523844,11.949182,-6.8935504,13.524647,4.003266,-16.536095,11.9718075,-15.091076
a-15,-4.4032125,-2.0378916,10.318163,-9.36168,-19.325207,2.2127633,17.494934,-3.4581418,-1.0560379,19.293982,3.0518875,10.913307,-14.7951565,13.097063,-4.9583507,13.037231,3.248814,-16.989328,11.773825,-14.883039
a-16,2.3276296,2.405377,11.061983,-7.0806203,-17.915943,2.817504,16.313227,-2.7369838,-0.10612251,18.133049,3.758409,11.223455,-13.794547,11.703958,-6.5056787,13.198394,2.9396806,-17.069597,10.5947075,-14.231623
a-17,-4.574942,8.141456,10.813892,-10.747651,-18.794607,1.0814105,16.273602,-3.5202246,-1.5877569,18.248592,2.596796,12.483417,-13.683699,12.978796,-6.135225,14.861131,3.0313208,-15.089537,12.562341,-13.658572
a-18,-4.631937,-4.369444,12.129915,-8.990379,-18.11317,1.6532654,16.845467,-2.017835,0.16873492,19.00182,3.8030236,12.144175,-15.006719,12.163999,-5.274043,13.918829,3.388414,-15.883999,11.420134,-13.325327
a-19,-0.340602,-6.777498,9.555483,-10.012276,-18.044113,3.237613,17.852024,-1.6895089,-1.5625677,17.736683,4.53438,11.202443,-14.886939,11.030592,-6.673218,12.897272,1.7660055,-16.504799,10.151625,-14.135939
a-20,-1.3874881,9.752845,11.657134,-11.396654,-17.670279,0.52799356,15.224129,-2.389362,0.8162082,17.604559,2.8700461,13.362544,-12.958075,12.72824,-6.477864,15.238533,3.3971698,-14.518278,12.329488,-12.406493
a-21,-4.6954403,-3.230736,11.061099,-9.658085,-18.535583,1.9536079,17.337276,-2.6413212,-1.1032313,18.466064,3.5401025,11.76662,-15.059631,12.447278,-5.5805297,13.971689,2.7162664,-15.802436,11.47111,-14.009641
a-22,-3.1684515,-2.3557777,10.877842,-9.775676,-17.549307,1.273166,17.660784,-2.482511,-1.5751053,18.505465,2.3723245,12.455315,-15.43182,12.014948,-5.3872275,14.374795,3.7774205,-16.238659,11.447142,-14.697871
a-23,-4.325419,-5.117774,10.838506,-7.7888117,-19.389076,2.3294683,17.621271,-3.4010549,-1.0987437,19.454334,3.0594962,10.898439,-15.2053795,13.151178,-4.9391613,13.175943,3.5721865,-16.844866,11.636255,-15.023279
a-24,-3.209013,-2.3709795,12.581855,-8.154623,-18.148407,0.90204763,16.082909,-2.896025,0.3890679,19.25329,2.938509,12.67602,-14.119881,12.84441,-5.2381635,14.519486,4.049371,-15.795545,12.146254,-13.084494
