id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1,t89d0,t89d1,t90d0,t90d1,t91d0,t91d1,t92d0,t92d1,t93d0,t93d1,t94d0,t94d1,t95d0,t95d1,t96d0,t96d1,t97d0,t97d1,t98d0,t98d1,t99d0,t99d1,t100d0,t100d1,t101d0,t101d1,t102d0,t102d1,t103d0,t103d1,t104d0,t104d1,t105d0,t105d1,t106d0,t106d1,t107d0,t107d1
brushing_teeth-51,14.714181,-18.09902,17.498041,-16.100752,-15.749862,-16.798824,-24.21541,-21.992222,14.362935,-20.425215,-18.644102,17.705639,22.092493,21.621622,-17.925203,13.962165,17.587124,-18.859858,18.35697,15.341284,15.8189,13.75319,-15.764912,-13.575928,13.395633,-14.913401,17.98315,-17.361063,12.704548,17.991667,13.401153,15.695215,16.864994,-19.237572,13.226327,18.726963,10.041976,-11.118724,-11.191388,10.479882,10.154454,10.666453,-11.166463,-5.74288,13.00332,-8.233806,6.292379,12.650369,9.087582,-9.324207,4.459403,14.644767,-11.13666,-7.285375,-12.4460125,7.4437366,16.163668,-10.259606,10.062379,10.932019,-7.1999125,13.127693,-10.288032,14.99695,-11.446458,-14.922854,12.155154,-18.46467,-15.181258,12.826587,-9.48218,17.908426,10.600058,15.525447,-13.601039,-14.360103,15.756974,15.837021,-12.604984,17.298689,-16.723272,12.701666,14.431922,14.328135,-10.712822,-18.893543,11.105865,12.176319,13.680744,10.449488,-12.429587,8.398363,10.497396,11.739773,-13.702332,12.973088,11.39449,11.685344,-11.593344,-11.196235,11.549342,14.852643,-17.374735,-16.796286,12.031851,11.471453,12.551254,14.066445,9.634771,-16.292603,-15.987227,-10.695133,-13.804769,-19.173473,19.291126,-18.95037,16.024805,-13.333865,13.424623,17.159716,14.122067,-11.38516,-18.14195,7.824224,17.463032,-15.850936,13.2341385,-14.075191,-13.095901,-10.25984,10.726941,11.982255,13.844671,13.379049,-20.31662,19.367704,-18.82042,-15.580114,11.914855,-20.033,13.799928,-14.84315,-17.426252,13.788047,-16.62857,-26.950512,16.886366,23.40379,17.867289,25.563324,23.355968,-14.272421,-19.843557,17.66639,-19.583046,-17.161596,-15.402488,20.054844,18.631441,19.415815,-21.077217,8.383953,11.419759,-22.6244,12.228508,18.354198,-13.450753,-14.29662,12.546328,-11.672913,10.19965,11.484684,-14.006871,9.850499,15.070902,13.973159,-16.313433,-6.2429442,-10.534825,18.750698,7.660069,14.089223,18.398525,12.369861,9.507267,20.98784,15.057457,-14.679722,-9.873479,-17.49598,-15.510392,16.909338,-17.736393,13.006698,13.209029,-21.004826,-20.66253,19.694464,-16.478428,-18.859108,-14.485967,-17.937418,-14.706915,15.2762575,-13.91822,-20.024214,-15.230328,17.401564,15.008498,-18.53998,16.048796,-22.414,21.17343,-20.82508,-20.133488,21.375797
brushing_teeth-52,15.030407,-14.299837,11.5455885,-16.926548,-15.1716385,-10.986603,-15.662353,-24.248339,7.565594,-17.041218,-11.138553,15.290682,16.714985,11.018748,-8.693607,11.667002,8.442081,-16.412848,12.19841,5.76366,8.408799,4.347936,-4.6824427,-7.871712,4.486609,-9.425157,6.0569983,-10.457431,2.8488908,9.35591,11.97808,4.069999,2.1119454,-10.194782,4.1358066,8.64273,8.25473,-1.5139943,-2.9232934,10.23553,2.268871,10.450615,-7.561274,-8.283965,8.591069,-12.117068,10.124501,7.849479,12.99188,-6.365264,11.570209,13.890562,-4.7059193,-10.053379,-6.7031064,10.856905,8.794475,-14.047816,14.0763445,7.11951,-11.161567,14.468563,-8.162386,19.780752,-15.615624,-16.733845,12.717358,-22.372746,-14.902803,15.976492,-9.070801,17.126528,9.945554,16.352661,-12.870128,-12.700505,14.1842375,13.843861,-9.692653,16.717125,-14.417952,13.762136,13.546914,17.735903,-9.513369,-19.830317,9.520022,14.739072,15.567239,10.530206,-11.570869,12.523857,8.877575,15.282346,-11.871816,15.603256,13.059495,10.793032,-12.302621,-9.997732,12.837717,13.813287,-16.635906,-18.254444,13.1133795,10.887062,13.950715,13.351851,8.393376,-17.22036,-16.688246,-9.274318,-9.632915,-14.014824,12.291301,-15.252995,8.721188,-12.791218,8.622106,11.4848175,7.0001664,-9.35946,-12.614649,2.5024195,8.096525,-11.126022,6.215508,-8.780049,-7.1250043,-6.5365005,3.8860164,8.808391,9.544273,4.1163607,-12.071344,6.1065454,-9.394754,-3.9514368,2.2230008,-8.390462,8.020311,-7.2403655,-10.163318,10.903476,-9.434836,-19.712564,15.080901,14.856754,6.9470754,19.92173,13.842802,-6.1393127,-10.613926,4.2474346,-3.4938407,-10.058734,-7.882839,4.643282,2.919874,4.786543,-6.50938,1.3760234,2.442807,-8.509869,1.7301139,9.576086,-7.1160254,-4.489956,6.988647,-3.7619956,3.4335186,6.4862866,-4.9281244,2.6979904,8.825897,5.2471914,-8.899291,-5.896531,-6.641749,14.885563,8.136612,10.874026,15.355465,8.608752,8.558693,11.494371,9.980559,-9.464571,-8.930492,-5.907933,-7.080212,2.6255963,-7.593167,3.9335275,3.6708498,-8.229935,-6.755451,10.413455,-6.5518336,-11.294501,-8.177207,-8.323563,-9.54489,8.903609,-9.898216,-13.632619,-12.833098,10.427114,7.7973385,-14.492589,9.741667,-14.699964,11.663593,-12.564609,-14.0475025,10.718372
brushing_teeth-214,6.8319826,-11.310372,4.0607405,-11.82642,-10.199467,-4.2888064,-11.154446,-6.9171243,3.1384678,-13.220515,-5.4733696,9.972516,11.609921,3.3990846,-1.9959273,7.436665,-1.1240983,-3.934455,9.194851,1.3476027,5.823354,1.2864963,-1.6205117,-6.9928966,2.5080085,-9.647441,3.6241696,-11.622878,-0.9113519,9.319227,13.094379,1.4731718,1.552986,-12.722411,2.9087336,12.881183,12.914854,-1.1641049,-7.0114274,11.900569,2.0942533,14.87839,-5.7334504,-11.729361,7.536084,-16.101183,14.955267,6.5516257,17.479437,-5.4229,15.458667,20.196093,-2.4715173,-14.647477,-5.448776,15.247036,8.158141,-20.44345,17.45955,6.0201297,-13.776008,12.917551,-4.864933,20.504698,-18.694803,-15.322409,10.16371,-24.193707,-10.976468,17.217402,-4.004762,15.821602,4.389897,16.454632,-13.80701,-10.077997,12.5758505,9.537446,-4.589021,16.915255,-11.0106945,12.799994,9.22537,17.176344,-2.187882,-19.83506,10.25956,4.7658367,12.522146,5.440572,-3.495918,10.049342,1.5644653,11.171136,-4.594939,13.158536,12.539106,3.0668626,-11.105142,-3.2455025,12.995776,1.7463192,-13.329545,0.10766063,12.446641,2.799056,12.564342,4.1465197,-0.06166249,-10.4246025,-13.930983,-1.5333394,-0.46703565,-9.010152,15.003979,-2.019515,1.3533151,-5.9685116,1.6472917,6.214,2.5858517,-6.8410883,-12.183915,-0.63302803,5.1046414,-13.99688,2.1719253,-10.000969,-1.8706918,-5.70781,0.1511174,10.833868,13.113132,2.201463,-14.574551,1.4297645,-12.910377,-2.010411,-0.35907274,-11.623664,5.3065133,-11.485049,-6.984598,14.610239,-8.1150465,-23.65765,19.3746,17.93837,11.354129,26.781754,20.731815,-8.957854,-19.822142,9.567187,-9.629021,-20.854187,-17.577816,12.681513,19.24691,11.530473,-14.609198,14.789667,6.064688,-22.244724,7.0874515,23.373474,-18.899641,-10.884102,16.84177,-8.0303335,13.298601,7.56087,-9.733488,10.194022,16.345703,10.383646,-18.879814,-3.1172497,-9.052707,23.908892,6.823994,18.92203,22.862133,7.22128,6.053941,17.882645,11.297955,-18.0781,-15.89892,-10.076007,-9.626343,14.516908,-11.189876,12.97792,13.972823,-10.934394,-11.3909025,21.569479,-8.822879,-18.967936,-9.330576,-18.293667,-9.064813,15.424944,-16.331987,-14.073379,-19.064102,10.182836,6.237198,-19.131977,15.030728,-14.117692,9.44813,-20.532043,-18.11341,8.078
brushing_teeth-292,8.335552,2.4815662,-2.9585705,-4.8914666,-5.38541,-0.6807241,-4.8898573,0.1324779,-2.3573225,-4.7066145,-3.6013472,0.02046136,7.5476904,-1.8573812,0.2228981,5.561242,-1.9131055,-3.1006122,1.0837047,5.054113,6.559622,1.2627851,-1.8705492,-7.9644737,1.8493257,-10.029678,2.9605844,-11.064569,-1.5302069,8.102448,14.061471,1.6691283,0.5410429,-12.718398,1.4552621,12.364806,12.127018,-0.47548074,-11.193637,5.070547,-2.3647037,11.068882,-2.6037483,-8.797416,1.3629043,-7.5964966,8.2538185,3.3669915,12.010194,-1.4395047,10.416223,17.639791,-0.31501272,-9.506875,-3.4542162,11.956885,3.5945587,-16.044111,14.328685,2.9009957,-11.438106,9.113262,0.108166605,14.92652,-1.229797,-12.999415,12.724358,-4.1885056,-6.5169635,16.06565,-1.6160222,14.1514845,1.6004243,14.001434,-0.91586316,-10.988686,8.097647,6.1194625,-0.7986357,14.465087,-9.873079,-0.74970686,5.3236,15.14778,-1.6734942,-17.776491,9.395189,3.1053393,12.108529,4.1224756,-2.1270747,10.388555,0.5249262,11.282983,-3.4620373,13.573387,13.343336,2.2401178,-11.230887,-1.8721061,12.806012,1.6577384,-13.1765585,0.22615023,12.608914,1.5630772,13.28816,2.414065,-2.4030724,-10.694269,-13.043087,1.0820652,0.62613016,-13.2831135,5.76359,-15.602648,2.4778078,-14.157456,3.3950229,13.345749,1.9188474,-14.778326,-17.51995,0.728993,10.075458,-18.4652,6.3487916,-15.388148,-0.95352936,-7.458672,0.36412975,13.134588,16.17945,2.962337,-18.800283,1.5401651,-14.5975065,-1.5323294,-2.3062208,-11.223561,3.387447,-10.456154,-5.2132144,14.610705,-5.8692565,-23.20574,19.510147,15.074749,3.1819098,22.002457,11.459837,-17.870846,-18.833588,4.1433363,-1.321498,-16.573885,-16.434757,8.17921,5.347733,12.916464,-11.198404,14.174395,2.4814188,-18.897972,2.5517473,18.396454,-14.389148,-3.9865534,12.341853,-1.9648967,10.2918415,5.630025,-10.963718,0.014631617,15.648477,8.188799,-17.840527,-1.821064,-6.7994537,23.045067,5.1986566,19.352785,22.826141,4.7267957,3.790835,16.17907,8.939941,-16.719484,-15.525719,-8.347012,-8.803331,13.946418,-10.614405,13.134513,14.982567,-10.595465,-10.870594,22.976849,-8.086004,-20.017977,-8.569126,-19.3303,-7.871227,15.6431875,-16.635927,-12.729472,-20.209578,9.372751,6.005298,-20.691114,18.10459,-15.315586,11.583356,-22.86411,-13.962331,18.937506
brushing_teeth-293,17.693968,-15.177054,13.892554,-20.664507,-18.314753,-12.1798525,-18.178915,-28.476841,7.9563966,-20.952803,-11.043236,18.309814,20.846884,10.76544,-10.288776,15.780449,17.574217,-13.087382,17.911087,20.899628,14.75466,18.976923,-12.165543,-17.945972,18.843616,-16.01844,23.314857,-12.006181,4.7989974,22.539923,20.882017,12.331759,15.896455,-13.870983,22.596046,15.331677,19.1118,-9.771452,-19.091963,9.935512,9.036985,20.75936,-19.597391,-10.742121,17.291172,-14.634888,19.146854,10.337741,21.87892,-8.54158,20.927912,25.296894,-4.009992,-20.825253,-8.34436,19.314117,11.148103,-27.15115,20.681086,7.399362,-16.609314,14.749452,-6.0178905,23.918478,-19.984583,-17.78022,11.973606,-27.204466,-13.497945,19.696869,-16.022318,17.30179,7.6871195,20.29798,-15.311601,-11.054487,14.857851,10.969569,-7.1042495,18.67499,-12.494421,14.782599,11.42416,19.232141,-6.240821,-22.124403,7.954925,17.374674,17.801144,8.491218,-8.074953,14.184976,6.912196,17.901196,-10.822972,19.317665,16.70619,10.399786,-11.05924,-16.264652,19.77643,15.420387,-18.247795,-24.062714,17.36313,9.025793,18.261236,11.60837,17.473864,-20.270214,-18.900322,-16.412296,-5.6713696,-18.166029,9.143718,-19.73528,5.749489,-16.931925,6.21867,16.602886,6.9601817,-15.764413,-20.205145,3.1795318,14.748834,-19.572819,9.657691,-17.42061,-10.7855425,-14.910818,5.697692,16.744371,18.39454,6.9506845,-23.959515,7.824184,-19.23124,-8.757444,11.900601,-15.554535,7.7872777,-15.301409,-7.5587254,17.50579,-8.466718,-26.903772,20.802433,18.64915,9.798141,27.510866,20.597864,-7.8378897,-21.481953,8.99397,-10.6818,-22.661247,-19.059195,14.113427,13.597347,15.373671,-15.64843,15.943573,6.1440015,-23.766615,6.5598445,22.640917,-18.333868,-10.284759,17.63706,-8.596125,14.4590025,7.888157,-9.60495,11.694266,18.222729,11.1614065,-20.04486,-2.4188173,-8.338376,24.893005,6.6489983,20.223503,24.10411,6.4382625,5.6582265,18.9711,11.74639,-18.907694,-16.627447,-10.775205,-10.070963,15.760113,-11.9846115,14.253278,15.518317,-12.002393,-12.456673,22.949223,-9.253236,-20.05874,-9.616254,-19.202139,-9.035515,16.351355,-17.924486,-14.687729,-20.128338,11.134593,7.621089,-21.085451,18.238726,-16.595991,12.945362,-22.69281,-15.122668,19.30729
brushing_teeth-306,3.8796875,-8.579366,4.839131,-5.758865,-2.7834837,-16.844534,-11.99322,-9.982576,4.558595,-10.99119,-7.3588414,10.245368,2.862574,18.632097,-4.7002525,8.327149,5.2352,-4.738399,9.898369,4.26338,7.258426,3.7526844,-6.9269695,-7.836566,6.885998,-10.944648,10.180732,-7.67415,4.1835194,11.057071,12.352538,-1.111495,3.7055013,-5.1505113,4.652967,2.682397,4.6713104,1.6003728,3.0136912,6.936051,-1.932857,4.464887,-2.6527388,-1.5688787,8.344503,-2.366389,-2.708175,7.4180174,4.2598066,-5.094894,1.8959873,4.459788,-5.8446913,-0.62387776,-5.3852367,-1.9837098,2.7152052,5.1680007,2.1066031,-0.8204317,1.167251,-5.474468,7.627466,-1.6149602,6.4890957,3.275917,-4.365982,4.014646,5.5091343,-1.450167,2.3186038,-5.2212753,-2.8752804,-5.2165895,3.600095,5.456188,-6.900948,-2.5614672,5.035451,-3.6962552,3.0317779,-2.4088743,-2.3801682,-4.90993,5.4885387,0.2635884,-4.923802,-1.7499121,-6.719411,2.5695152,-2.9858556,-2.366703,5.7032156,1.6977124,-8.1053915,3.584387,6.459466,1.2279931,-17.51756,-8.791984,7.3480196,10.763705,-6.2355537,-14.439833,4.7439227,3.7845652,6.087492,13.357527,12.692167,-11.044413,-12.409828,-12.677135,-10.97904,-21.773249,22.455502,-12.036836,16.254435,-9.180391,5.4175053,7.876551,6.643115,0.41818145,1.4791899,3.7144856,-1.2944092,-2.7814088,-1.6246991,6.3896155,2.5080266,5.6082335,-4.5622096,-4.461188,-3.6540024,-3.0672867,4.7999554,-8.166315,2.395491,6.962442,-1.4303044,8.062425,-1.6756786,5.533803,1.3793416,-4.5222282,6.0703588,0.60841954,-5.0727215,-0.1703725,-5.1506724,3.58406,-7.2280817,3.085306,5.118796,-6.2221236,3.594375,3.2288127,2.1003544,-0.96464646,0.23102121,-5.873982,-0.61497504,-2.631179,-1.0118585,0.36251903,-0.22667755,-3.6592736,-0.98901004,4.2357597,-0.82056856,-1.0646423,0.81403196,-4.131705,2.9515882,3.1322901,7.729536,-0.33504838,-5.602128,-7.712341,-10.659518,4.8762107,12.830388,4.6950846,18.754992,16.436394,11.078476,22.446278,16.410528,-9.175936,-18.78159,-14.586313,-11.026026,7.886281,-6.52216,7.9620743,-0.7447915,-8.627137,-7.824487,4.979588,-7.6513867,-6.047467,-4.351453,-16.92449,-16.432478,8.036665,-3.3548248,-17.10445,-20.2027,17.756104,13.286388,-22.803068,7.609484,-21.584955,17.828394,-23.877823,-23.068792,11.1548
brushing_teeth-321,18.74378,-15.763307,14.213096,-19.378456,-19.21117,-13.273468,-20.982063,-28.335884,10.377296,-22.383417,-17.057758,20.33019,20.611887,24.430223,-16.407747,17.845146,19.952871,-15.234659,19.96836,19.055468,15.976706,17.78627,-14.139063,-17.534916,17.661512,-17.01087,23.28158,-14.102052,7.7028756,23.223637,19.871027,14.546757,17.264399,-15.455889,22.427856,16.938206,19.087236,-11.032065,-20.100487,10.860179,10.3093405,20.672009,-20.059107,-11.605475,17.993286,-15.403906,19.378895,11.593043,22.191256,-9.557276,21.703682,26.999447,-5.685254,-20.540737,-7.672022,20.233795,12.1142025,-25.798195,20.208605,8.479676,-15.57472,15.111753,-6.355467,22.920876,-18.67016,-18.085615,11.968642,-25.784721,-11.994944,20.113977,-6.183388,18.438631,7.588459,18.727528,-16.245049,-11.575027,15.870162,11.16775,-6.9263606,17.98589,-12.814503,14.425524,12.178179,18.78283,-6.7672586,-20.21876,7.5914364,15.728032,16.394817,8.152847,-9.207539,13.67158,7.0165806,16.372875,-10.334762,17.613958,15.251254,9.181932,-13.6649885,-7.531206,18.608692,12.962513,-15.227201,-22.72861,15.925641,7.1652026,16.567444,9.406684,16.77745,-18.604856,-16.96402,-15.862021,-5.462016,-15.793853,9.370172,-17.340363,5.51957,-14.270103,3.6536746,16.33537,6.1318226,-13.030787,-17.445993,3.4247396,13.888941,-17.692364,10.157442,-15.766711,-11.032371,-13.751564,6.50318,16.013824,18.247524,7.9514117,-23.900757,9.388499,-17.230995,-9.442071,9.230672,-16.042337,8.708544,-13.766372,-9.333819,16.19941,-11.86485,-25.54928,17.90871,19.866215,11.721247,24.8327,19.740034,-9.985571,-20.224298,10.452634,-10.876251,-20.705748,-17.13147,13.281306,17.505985,12.449247,-15.267086,14.14193,7.39826,-22.597464,8.319559,23.819475,-18.910387,-12.057464,16.135096,-8.428869,12.885528,8.090859,-10.308425,10.030769,16.054377,11.147947,-18.850992,-3.791175,-9.720965,23.09148,7.1575475,18.00752,21.800705,8.007145,6.574752,16.552176,10.854311,-16.009598,-12.523876,-3.415229,-10.918836,0.3112101,-10.308016,9.000709,-10.02334,36.88205,-8.51366,17.967236,-6.2109027,-15.552796,-12.861185,-7.7739167,-7.030838,12.2023945,-13.716113,-11.12342,-17.362686,7.425609,4.5384736,-17.315422,16.301138,-11.673019,8.810214,-15.704384,-15.896036,5.4586134
brushing_teeth-322,8.6387005,3.3556483,-4.2934713,-4.3604326,4.5543995,-7.0640783,4.7739544,-2.837738,-4.257289,-3.3830435,-3.4410446,-2.1994488,6.6573386,-5.2298956,2.265516,3.9111004,-2.4919682,-0.1165151,5.3552938,-3.0313053,-4.012604,-4.4017496,5.688347,1.4084553,-8.331241,14.665396,-5.8393354,-5.185717,-1.7937447,1.0606736,0.15935817,-1.0541193,-1.4393711,0.8128176,-4.000332,-0.53837776,0.029500684,6.2780404,9.753085,1.001673,-9.109821,-3.0810664,1.0530803,5.989997,-0.6939965,2.642437,-2.669048,-3.4166718,3.266555,3.8121436,-7.6902122,-2.9619563,6.625817,2.3447413,8.214019,-2.2083855,-5.1326523,-0.32342976,-2.5956,-5.7497225,10.619023,-6.008835,3.8444593,-12.122911,7.5953813,10.351209,-8.354559,14.203625,10.973154,-17.19334,12.055272,-15.789922,-9.292171,-13.035682,14.23695,6.692416,-6.6591067,-14.986027,6.1477427,-15.668567,6.2069573,-13.871172,-11.491815,-6.0210595,9.590782,14.724677,-14.338868,-7.8868656,-5.7991676,-7.8126864,7.2945,-6.732649,-6.5659857,-5.948256,3.3715172,-3.9426973,-5.5535483,-5.027443,2.052976,2.3758829,-3.1240299,-3.3669121,1.250453,1.8307878,-0.997554,-2.3134825,-1.1440469,-2.1135616,-1.3349432,0.9835864,-2.48915,3.096287,3.075955,1.6420587,6.447744,5.204613,-1.3553122,-0.34203804,0.7109996,-0.3075188,0.50378966,1.0728493,-1.3058512,-1.8172667,-2.5212493,1.531828,-3.747105,2.357494,-0.73592895,3.6050906,-2.746896,-0.99750805,0.23284616,-3.1446555,7.1677675,-2.770155,4.138741,2.960914,-2.3598778,5.1665626,1.4915742,6.1634507,-3.6372,-5.479294,4.4648046,-1.8540001,-1.6146283,-4.7960005,-10.552787,3.7713044,-2.827733,1.4537728,-0.80533254,-6.903185,1.5661042,-9.590577,-5.309554,0.24913232,-1.6803249,1.454284,0.13931346,-4.9161973,-9.209298,1.3135334,-8.689718,-4.3992205,8.498488,5.566619,-6.230794,10.226115,-11.716996,-8.966202,10.305319,-12.399204,-5.7928762,-14.157732,9.630437,14.189163,6.9563985,-14.89141,-7.7489705,-15.390668,-19.99738,-13.781915,-13.146996,-7.896806,-10.419077,8.706941,13.604185,10.470359,5.095907,-11.270785,4.048175,-6.844908,-5.337274,4.895727,2.333664,2.8416424,5.6889186,-2.0844095,4.6463923,1.1156473,-0.13081293,-7.067205,3.4807363,-0.22123909,-3.0394585,-8.721291,-3.131698,2.5991223,-0.68362105,8.160594,-3.9478593,8.180444,9.140211,0.018217385
brushing_teeth-714,15.13382,-9.40992,5.151699,-18.061005,-13.685909,-5.3783135,-10.9187355,-27.680256,3.2092974,-17.165316,-8.357485,17.09893,19.96572,7.5480494,-7.537938,15.736221,8.770618,-21.155012,13.966235,20.67953,13.898551,2.3143961,-4.7576017,-14.28356,2.783838,-15.1121025,6.140372,-16.644318,-0.33990532,16.501835,18.713684,4.965361,1.991246,-17.032635,4.7889757,16.692095,15.632194,-3.892156,-15.540614,5.8096685,2.8484545,17.62279,-5.792124,-13.491044,7.4833355,-18.300802,16.49995,7.1019893,18.76108,-4.5444126,9.424567,24.602356,0.45684466,-13.768044,-3.3907642,15.382657,6.426718,-20.774689,17.876823,4.9746227,-14.357541,11.766429,-3.473758,20.289305,-19.811483,-14.766255,13.974979,-4.3136005,-7.2176905,15.613727,-2.2613802,13.968849,1.1461438,14.514036,-0.71231943,-11.570466,8.345835,5.6378393,-0.48079202,14.651022,-9.520261,-1.3024409,4.5916348,15.232848,-2.646321,-17.649971,9.170938,2.3644333,11.983033,3.4973292,-1.3680284,10.311843,-0.08215922,10.792211,-2.79525,12.9327,12.690811,1.0652034,-10.025178,-0.805292,11.224121,0.85947424,-10.699814,2.4608438,9.8934145,-0.67988926,9.598279,-0.027283773,-2.9838884,-6.218415,-9.095502,2.5356529,3.0351837,-8.690678,1.9227134,-13.666431,-0.5378477,-9.75139,0.081188135,9.556334,-0.5978242,-8.551507,-13.04026,-3.280694,2.7582471,-16.02118,0.85541,-11.667933,-0.1345443,-6.39464,-0.5336585,12.658416,16.18879,2.224008,-19.359924,0.46890467,-15.561882,-1.166738,-3.3667428,-11.583334,2.4235823,-10.901931,-3.938769,14.228944,-4.2652283,-22.599794,20.167168,13.618794,4.191614,23.477785,12.507207,-16.528664,-18.39072,5.291507,-19.710894,-12.068575,-17.231354,10.178719,16.941313,10.369655,-12.950134,15.183844,3.8436344,-20.95974,3.108346,20.395664,-15.6817465,-5.4173164,13.237999,-2.2169363,-1.5828786,6.121983,-8.208926,-2.581043,5.162581,-2.5980637,-3.0000496,-1.7120194,-5.185161,-9.435648,3.899743,-5.6599183,-2.0590122,11.032247,7.078712,-7.4009995,-9.333716,-0.5007672,-5.4784093,4.1940336,0.17592998,-11.934148,-3.9152863,-4.3119717,-5.121045,-2.2556992,1.6670319,8.996884,-1.0961521,-7.1855345,-11.8414545,-6.4298816,-7.7921767,13.043741,-14.839845,-12.2782,-18.837917,8.423927,4.8604,-19.105528,16.119087,-13.725162,9.869345,-18.808449,-17.224125,6.775768
brushing_teeth-745,11.624576,-4.7979274,14.084215,-8.718492,-8.3936405,-14.836448,-16.883402,-15.311987,12.873418,-11.727835,-14.711596,8.933182,9.285984,15.799666,-12.174352,6.1957994,5.964999,-12.774151,10.442713,13.054545,11.494871,11.688671,-13.427117,-11.18011,14.191957,-12.520183,17.525312,-19.372055,14.64023,17.676786,12.719996,16.859465,17.497065,-20.290901,15.1017885,21.334848,13.187446,-15.37271,-15.97969,17.597446,15.140276,23.563221,-14.962827,-17.672037,24.218,-17.029926,13.626842,19.859873,17.461422,-17.133612,29.283455,17.476135,-15.620629,-18.412949,-15.173103,21.707657,23.178747,-21.079538,15.58826,15.38512,-14.275715,21.44277,-14.79053,19.077679,-12.018647,-21.47716,18.454208,-20.495611,-20.287163,14.727348,-11.847279,20.945415,14.939444,15.866162,-14.409968,-16.694715,17.709612,17.524021,-14.14985,18.601494,-19.08493,11.422857,19.555342,14.828586,-16.47903,-17.98559,14.796316,15.277504,15.976154,15.565608,-17.026043,11.034936,14.275492,14.79235,-17.612823,15.081545,15.474071,16.543718,-16.014744,-14.034689,13.793829,20.770443,-24.665741,-18.396614,14.271636,17.14771,17.38,20.09251,9.645832,-23.622133,-22.402122,-9.630799,-16.330133,-19.022797,19.794918,-17.666779,17.333418,-14.719609,15.516371,17.925144,16.57984,-14.39058,-19.429451,13.800381,24.20109,-13.437036,17.067354,-18.208033,-14.673186,-15.147107,12.717282,13.781419,15.184345,14.40348,-23.559637,18.672138,-17.777346,-16.50682,11.083902,-21.034458,15.2785225,-11.9278755,-15.731487,16.499083,-20.806572,-21.5376,9.874687,22.072073,18.90562,17.664848,19.276731,-18.074972,-15.592262,17.531332,-16.96391,-17.108517,-12.156259,19.12072,15.660613,19.171198,-20.805262,12.457574,14.17952,-19.20811,15.612104,18.380575,-12.48096,-18.013378,11.649227,-15.26084,11.443504,15.036741,-17.086111,12.33149,13.084851,20.064447,-18.390383,-11.168782,-17.88374,20.077587,14.090743,15.919261,27.693253,10.902258,14.648308,15.77912,18.171957,-14.203368,-13.7314825,-17.084452,-17.631195,12.949533,-18.871584,9.093181,15.871776,-20.10766,-20.517056,13.1944895,-17.232262,-12.891511,-7.81194,-13.958534,-12.562385,9.399019,-7.7615633,-18.017918,-6.839697,12.191548,12.043048,-9.1187525,10.879163,-6.722979,4.112735,-11.093678,-6.745381,12.144997
