id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1,t89d0,t89d1,t90d0,t90d1,t91d0,t91d1,t92d0,t92d1,t93d0,t93d1,t94d0,t94d1,t95d0,t95d1,t96d0,t96d1,t97d0,t97d1
bubble-0,1.180315,5.903392,0.40154752,1.770601,1.8800318,6.2945414,-0.41975543,-2.0741754,1.2330675,1.7198454,-16.53623,11.641585,-3.925606,4.2924004,11.580858,1.2166404,-0.24699005,-1.0319389,5.075233,-7.7848344,-29.063686,11.952616,13.48852,-18.076128,-2.2872314,-3.093535,-1.8858567,-2.527639,-11.8902,-17.106985,4.8051233,-59.2105,-6.446238,4.290366,-49.49959,21.674213,-0.67701274,-1.1263444,-1.7527213,1.3962198,16.36313,-34.206573,-2.8177662,-2.360866,-2.2104225,-0.9799542,0.44181055,1.1072667,1.0595038,2.7501373,-31.241364,-19.696203,-13.294998,17.605286,8.444871,-2.7875774,-89.5674,-16.287884,-7.7057805,-57.240986,10.2505455,0.40407905,-33.274433,-10.356697,-17.339153,6.832861,-1.7113825,-3.9195263,0.7447502,1.834006,-14.12199,-9.15358,0.53922004,-3.5064487,-47.209015,-16.769438,15.749671,-48.177326,-38.268692,-34.86487,-23.84086,-13.1679325,13.941468,37.917377,-25.733358,-16.733799,4.2406893,-3.7539628,-4.5354495,0.56140924,1.501251,-3.2420063,-6.3421144,-9.207601,17.291965,42.64545,5.5237164,-0.6746603,-5.5756426,-4.392411,11.384537,-7.6200376,-0.68219966,-2.3444366,15.951361,15.4271145,1.0033506,-2.9186594,-24.155188,-13.197077,-1.185426,11.193922,-51.42282,-21.376781,-13.928171,-22.157562,-71.83067,-54.83632,-16.434963,15.632355,15.961084,-5.5917873,70.81184,29.73908,57.961197,-14.365325,-48.648834,-56.185658,-2.4723194,4.362982,-56.35459,-6.4374633,57.46561,65.379524,-47.25349,32.00598,-18.491098,-106.93487,1.9819944,-15.043789,-5.7264624,-51.048542,9.995133,-25.873318,-50.860775,0.92695934,49.282192,-11.654143,42.907574,57.10745,-10.327232,-41.089172,-27.766253,72.63591,4.871623,3.369034,-13.558834,46.182156,26.476128,7.5144377,4.022289,-59.379562,36.737087,-15.082532,-3.6307855,-7.51115,13.374443,43.477833,-48.05815,115.296646,100.41474,-3.7173717,-4.443527,-56.063503,2.130755,61.348854,49.576527,-19.994154,-26.752155,-9.556869,18.58053,137.96706,-19.324442,-10.888044,-5.052178,5.100352,-47.730736,-29.85035,29.584204,-132.77031,-147.82516,-26.053486,-21.224607,36.781303,-39.867577,44.304104
bubble-1,0.8936892,6.3187084,0.25448844,1.8816231,1.8255455,6.3542027,-0.39090592,-2.018157,1.1091361,1.7258457,-8.241398,7.30219,-3.6424334,4.1950793,1.2490155,1.2280879,0.06915747,-0.9672017,7.761539,-6.7507343,-35.615215,6.066912,11.611325,-12.109318,-1.7084559,-3.206789,-1.9697751,-2.2624893,-9.097396,-15.339101,7.412492,-49.38845,-6.755542,2.617772,-62.761154,23.705135,-0.8803302,-1.4448645,-1.4260435,1.189388,28.553814,-29.492485,-3.6805282,-1.329937,-2.4531586,-0.84842354,0.38186544,0.8430407,1.3265786,2.9306939,-26.040684,-25.979399,-11.9831085,24.466583,14.026564,-0.96939635,-96.01577,12.575421,41.998642,-42.6317,10.48853,0.5004244,-39.46898,-8.251263,-17.674532,17.42529,-1.6094626,-4.0577374,0.674058,1.927189,-20.481579,-11.283791,1.9654295,-14.067171,-36.92412,-25.584223,-20.281418,67.234474,-39.993294,-52.3304,-16.367908,-14.881639,33.325985,49.75136,-30.798914,-12.462987,4.043309,-3.8242493,-4.338039,0.37667984,1.2770939,-3.1085749,-4.777111,-10.322669,16.740067,56.376625,5.720905,-0.74884784,-6.012694,-3.7608733,12.437525,-6.117788,-0.65794957,-2.4436166,11.929991,19.201796,0.988955,-3.118193,-22.340494,-18.835052,-2.3455038,10.737478,-46.87535,-13.269295,-17.820782,-18.231754,-53.75903,-59.723812,-15.129106,21.055033,12.661768,-15.587946,74.820114,50.011444,48.29796,-29.430359,-60.544044,-74.85675,-2.2814538,4.414296,-62.014088,6.6235876,60.597755,49.478203,-52.636997,44.943443,-43.09445,-108.77857,3.9829755,-19.251747,-15.929092,-51.635864,16.378256,-20.282095,-49.688343,12.007615,59.376297,-7.81293,28.930199,55.791363,-2.1449304,-44.78122,-13.248073,75.981285,4.846733,3.455976,7.756879,49.25163,22.29993,7.1000814,-2.3909392,-67.69373,38.646244,-7.820967,-3.7537124,-7.576637,24.365763,48.249195,-57.704575,96.274895,83.21811,-0.61768746,-21.124819,-45.94639,15.828951,62.822853,88.0005,-16.305536,-33.100952,-15.445759,-8.652065,131.10637,-9.881503,-8.427468,-4.818459,5.3652763,-32.584675,-69.829,4.3833885,-105.0322,-158.94727,41.61297,-24.039968,45.84138,-34.668755,38.36109
bubble-2,0.84936136,2.3427725,-1.380666,3.3041043,0.5210849,7.58687,0.7045084,-3.5679593,-1.7539077,0.09379659,47.913033,12.874352,-2.5087862,5.0018373,22.525494,-31.798466,0.77394366,-0.17456672,14.866742,-12.57359,-10.979365,22.681608,27.18066,-18.222189,0.564304,-3.9935932,-1.1387751,-2.2007658,-11.1873255,-7.5257564,-11.628615,-31.362396,-6.9366198,-3.328429,-43.900204,45.339157,-1.0316255,-0.84170127,-1.4100126,1.6428969,37.917965,-13.912848,-6.562956,0.0653338,-2.813647,-0.2683448,0.49506652,0.90247244,1.5397689,2.6081257,-11.302882,-15.665176,9.782846,23.783266,17.4694,12.49757,-127.907295,0.40231365,20.089806,-46.46316,9.945647,0.22752696,-26.645914,1.7898862,-15.057895,-10.587977,-1.8847307,-3.5337021,0.7286184,1.4539076,-26.273125,-3.9054997,-3.1530564,-9.490385,-27.710762,-39.921986,27.731365,-63.29104,-56.3633,-23.913506,-4.270521,-4.404876,34.00527,23.555088,-17.644512,-6.593968,4.296822,-3.6797104,-4.8600326,0.504254,1.7782847,-2.9051325,-1.4944566,-11.752775,16.615973,25.134771,5.3349376,-1.2561227,-3.8605728,-2.604746,10.848805,-4.573011,-0.50271326,-1.8644062,4.9478354,13.0046835,1.6288819,-2.9691172,-23.394854,-4.9808846,-1.3388911,7.5131226,-28.063963,-10.272118,-5.54037,-13.67016,-54.66392,-30.332336,-3.410133,19.533873,8.8203,-11.122334,54.71363,62.7187,22.856262,-22.849695,-73.33317,-33.268173,-2.3412216,4.205823,-50.774517,18.373583,30.480476,41.08869,-20.219255,28.26579,-40.873234,-78.55594,8.883437,-8.22319,-1.6095017,-62.344677,5.2936506,-22.627415,-26.38192,-0.40913197,37.851532,-8.103018,55.20579,68.65443,-7.5151033,-24.099342,-4.311094,44.112686,4.570107,3.3485157,0.27916586,38.46467,18.066246,1.6836524,9.984284,-39.39816,20.344406,-14.875582,-3.606089,-7.383819,25.324207,23.986874,-18.488436,90.82096,63.807102,-2.4766152,-14.071572,-33.68107,6.4644046,47.00292,49.94881,-39.78381,-17.974504,-22.380943,-35.74983,125.69354,-15.057974,-8.477778,-4.6409802,5.2019167,-52.53349,-80.56528,6.2942834,-79.17236,-191.80017,30.276537,-13.78284,31.169489,-24.08799,46.258705
bubble-3,0.593672,1.2984945,-2.1118517,3.2589173,-0.33133155,8.143729,1.1020827,-4.046608,-2.0515397,-0.24555342,37.744675,10.745301,-2.4813123,5.3127866,29.475325,-42.468796,1.1137699,-0.034588646,15.117559,-16.226795,-8.531817,32.17424,32.32512,-23.309671,1.782107,-4.2167773,-0.9629661,-2.422681,-14.848064,-5.2844315,-16.41559,-43.105152,-8.962311,-3.9585729,-50.91031,57.795204,-1.2704661,-1.7549752,-0.8701111,1.420749,53.447113,-8.993008,-8.727816,0.6839811,-3.336456,-0.28691992,0.23530293,0.34671614,2.0037038,3.3489397,-25.295738,-37.135914,-23.110931,23.669739,22.319057,1.4515973,-164.9637,5.262111,31.221848,-58.37417,10.060512,1.2093943,-39.599487,5.799231,-31.083035,25.19483,-2.413555,-4.216823,0.008074123,1.7297764,-29.652758,-11.05638,-8.090134,-13.701353,-56.43761,-48.89834,-130.35498,-34.765762,-18.8894,-59.843494,2.2903469,-11.307905,48.30595,24.613274,-24.958208,4.973975,3.5616655,-3.919175,-4.4139495,-0.13161412,1.2891259,-2.4929903,-3.8563318,-12.69137,-10.51765,43.320995,5.907825,-1.4475815,-6.2273355,-2.3056064,15.154962,-4.3554883,-0.8949055,-2.1712496,4.979888,20.433052,1.5825409,-3.70372,-21.002542,-27.587486,0.6109392,7.916202,-57.17961,-9.3076315,-10.521776,-9.240252,-53.725018,-84.59464,-20.265333,25.465136,23.350874,-13.047234,80.8019,93.01281,-116.860344,-45.81951,-94.50995,-20.894068,-1.7344792,4.4166174,-67.71282,38.555374,14.064066,69.89911,-63.200485,24.67989,-67.21709,-129.46751,-4.725942,-14.679318,-25.360868,-60.815933,22.999651,-17.513372,-40.515556,-19.256802,57.872776,16.302298,65.44702,53.932392,8.543046,-46.966778,-43.19567,62.90454,4.422905,3.653599,-22.048727,36.582703,18.497301,10.616753,-10.899365,-55.996063,31.012003,-24.627853,-4.016669,-7.346063,44.861446,22.404451,5.0229735,87.93025,92.55146,16.324804,-26.655403,-33.135918,32.923996,62.23771,48.491642,0.62231416,-24.389534,-1.230171,-48.296715,98.446976,-16.72458,-3.2398877,-4.4173346,5.4918275,-10.711551,-43.590717,-20.321442,-86.19394,-219.362,60.187485,-12.078376,42.25618,-41.29011,32.20733
bubble-4,0.033271857,2.627699,-0.9276567,2.435656,1.1938581,6.452731,0.30765423,-2.353204,-0.6204869,0.85417527,3.8515193,7.4349566,-2.805576,3.9885855,15.14535,-18.285,0.32370758,-0.53922296,11.225704,-6.315357,-29.10204,-2.2625122,17.62407,-8.613514,-0.63214254,-2.5842786,-1.560202,-1.6298014,-7.623003,-11.253806,-2.7779768,-39.611866,-5.373524,-1.6678582,-54.14654,36.022377,-1.0473367,-0.7580389,-1.6265697,1.506188,22.678457,-14.410484,-4.973326,0.048858084,-2.6118503,-0.6762047,0.40229288,1.3689986,1.2507212,2.686135,-15.451997,-24.935284,11.416354,15.93383,11.229917,10.972344,-122.671555,-33.29749,28.078594,-31.5098,10.077422,0.39265296,-34.006863,-1.5464967,-6.8312573,-0.05771151,-1.8777766,-3.8601482,0.7908417,1.6899506,-14.872108,-16.607903,8.099334,-10.361401,-41.62636,-40.166676,-29.594051,18.869652,-58.786438,-45.860912,-7.5551295,-13.09146,41.283867,38.45103,-22.14909,-1.9082307,4.128366,-3.5719273,-4.7239723,0.23109736,1.6852115,-2.8057473,-3.854703,-8.010243,3.4412506,50.338955,5.3265834,-1.0607269,-3.1047702,-3.4940944,9.811364,-6.1400795,-0.61596155,-1.8331026,16.459398,8.358285,1.4339381,-2.7338295,-15.582115,-15.75225,-2.8552852,7.984868,-40.99975,-24.491482,-2.763652,-19.90031,-37.715355,-43.214706,-10.029181,18.474037,13.960139,-10.768377,33.71815,63.40902,28.447138,-3.9361749,-82.81942,-71.1409,-2.558439,4.426375,-76.90909,10.564621,43.473156,52.95954,-20.118603,44.519466,2.9287972,-126.28727,4.376363,-9.925589,6.3036604,-43.71701,12.358146,-16.517036,-28.358887,-11.900176,53.844147,-20.975819,33.0434,84.11273,1.434,-27.185772,-22.387394,57.792336,4.8270407,3.4708762,0.09986287,60.864582,25.357655,-0.89353704,23.362875,-58.47008,26.169529,-11.377897,-3.6025612,-7.6878023,35.88915,43.80971,-7.6074386,108.77603,81.23253,-34.689953,-1.9573473,-35.2999,-12.9644985,63.021133,86.41482,-36.851364,-18.668226,-13.694172,5.284445,86.67148,-12.449506,-12.114001,-4.8275423,5.133097,-69.4522,-39.37532,28.925974,-105.70984,-138.21362,11.459519,-22.672152,26.73963,-26.86834,38.856125
bubble-5,-0.18439867,4.0653934,-1.4267464,3.4573557,0.4887668,7.6052985,0.79464453,-3.5268612,-1.8738531,0.72226197,39.48071,23.853437,-2.4824107,4.8757315,35.02302,-30.527542,0.90466416,-0.34012234,10.829439,-14.911973,-19.171892,33.753124,35.439747,-16.869553,1.0668577,-5.121745,-0.91743845,-2.612973,-15.765188,-8.86581,-10.302565,-52.128155,-9.947519,-1.9973842,-63.61317,53.266666,-1.2148211,-1.7994117,-0.6985491,1.0715349,49.296917,4.909823,1.3654286,-0.44523317,-3.4797883,-0.6599567,-0.18793209,0.50466365,1.8468378,3.6244211,-19.375257,-44.843475,-24.803595,16.018473,18.718729,21.392561,-150.04901,35.328384,46.92374,-58.749493,9.946671,1.253624,-38.34091,13.286859,-42.157963,17.965559,-2.543166,-4.1009827,-0.04132549,1.5945544,-32.23136,-17.662146,-4.2287292,-17.17603,-45.430504,-56.868866,-85.01732,61.924793,-17.849764,-40.936386,10.190191,-13.761251,56.93477,34.112038,-30.117609,0.679319,3.5769281,-3.987182,-4.572522,-0.099809855,1.4237944,-2.569389,-4.9505944,-14.605048,-11.255993,28.802717,5.809402,-1.5303793,-5.199472,-2.67196,13.881848,-2.640099,-0.32564843,-2.1255074,17.799654,21.741947,1.5099401,-3.1719828,-27.150286,-23.843811,-0.33205497,9.017997,-37.702168,-4.0653734,-12.887629,-14.697274,-33.790955,-67.865585,-8.057715,24.27942,18.72223,-10.734528,73.1242,72.89386,63.83862,-31.081684,-91.17811,-47.860214,-2.2494724,4.516218,-64.54866,20.721386,29.055855,60.534073,-36.8721,49.141212,-29.62349,-132.15106,9.345262,-17.986717,-12.131454,-62.578335,15.622035,-25.655716,-38.47563,-5.7093487,48.478172,8.222717,40.257923,71.39491,-4.98086,-33.734432,-8.150877,59.3471,4.7588563,3.5564663,-10.769088,58.399975,22.368967,2.77461,14.015694,-51.982822,29.63182,-16.814592,-3.63296,-7.5523877,34.498714,31.41995,-26.513086,113.08868,71.78997,-17.166626,-9.511241,-44.799137,9.965346,76.95425,68.3511,-30.526463,-24.86492,-17.418169,-17.433607,104.99922,-11.88103,-16.362574,-4.8264384,5.1958475,-71.17753,-68.55612,49.9278,-115.73636,-171.29779,3.4997358,-31.154888,28.01484,-23.695936,31.588936
bubble-6,1.7486156,2.2961283,-1.674421,1.991416,-0.61917645,6.502112,0.9251215,-2.285529,-0.8002877,0.5524569,11.672648,16.25658,-3.0982585,4.349007,27.96358,-18.133041,0.20575373,-0.25347534,12.050934,-9.864247,-16.792797,13.353383,25.192364,-10.80192,0.4491509,-2.6476429,-1.5891608,-1.8382049,-11.986859,-11.649019,1.4020472,-27.923496,-7.4188366,-1.1152352,-68.68762,37.618465,-1.3422523,-1.2065862,-1.2116756,1.1460996,31.600977,0.8229237,-1.6607821,-0.42700106,-3.0338027,-0.87644446,-0.51981103,0.6292091,1.1138332,3.4770174,-14.4752865,-5.6281695,-4.846801,17.738905,12.477735,17.964724,-110.14901,42.734367,46.663372,-27.019915,9.675293,0.92507464,-31.042158,8.030546,-40.288647,2.801277,-2.469612,-3.7951047,0.1307977,1.5752635,-24.462244,-18.00516,-8.968714,-7.7869577,-28.998322,-55.9373,-29.203001,-0.64400345,-62.035267,-65.74318,7.847214,-4.386924,19.443748,50.551136,-32.631706,-5.3435163,3.7596526,-3.7765267,-4.4915104,0.083566934,1.4377315,-2.9748337,-2.6012526,-14.535811,2.9037027,34.356674,5.7618027,-1.4086077,-5.047216,-1.6021413,12.883574,-4.107327,-0.7171,-2.2413454,12.085191,25.655214,1.5270666,-3.4103794,-30.582857,-18.196924,-3.6965957,9.684868,-47.34027,-2.4064145,-17.758875,-11.115641,-33.064514,-92.983185,-13.368435,26.915064,21.05486,-6.4596972,94.81335,66.93726,39.038776,-16.956038,-39.30019,-80.79856,-1.8429369,4.1672626,-52.360485,33.727657,46.62354,32.047745,-51.027416,13.463719,-69.99272,-96.285645,-2.0775633,-19.196505,-20.822845,-40.837193,18.208965,-14.703742,-38.24725,18.992916,60.64582,4.7762847,52.276493,43.81621,11.625667,-28.792309,-38.108242,45.94963,4.372266,3.4549754,-10.862539,33.04832,16.90381,6.4052057,-8.349645,-42.849884,23.255375,-23.088291,-4.033597,-7.166458,35.420666,15.330681,-58.87746,72.8171,73.13344,17.709276,-31.660997,-55.932304,29.171824,77.24117,61.12621,15.008834,-9.050112,-14.121598,37.233467,103.14136,-20.791134,-5.062474,-4.2946835,5.520989,-5.714052,-65.114265,-25.49219,-109.93389,-189.10152,76.0893,-12.511176,51.258026,-39.532467,24.585638
bubble-7,2.4152737,4.523875,-0.72622335,0.9397787,2.7310529,5.8570666,2.059627,-0.30434495,0.67142665,1.3619038,24.526512,27.07471,-2.34938,2.8591747,3.534326,15.8323765,0.7820647,-1.4358966,5.319844,-4.169236,-41.01214,15.640404,6.9090953,-18.023537,-2.2202113,-4.425319,-2.400675,-1.5144093,-4.5916286,-15.843267,-22.347637,-19.376421,-4.2614646,-4.320843,-45.609737,8.201743,-0.56152076,-0.7649566,-2.1886985,1.67071,44.841904,-28.432991,-6.990708,-1.7013468,-2.0256996,-0.32485783,0.7864051,0.8089862,1.4696574,2.146082,-21.06384,-15.162802,3.4971912,28.226105,23.477207,14.260015,-63.800194,4.7615857,3.981259,-44.950146,10.202431,-0.119045325,-24.886295,-12.148064,-1.4274486,-11.746329,-1.3959252,-3.561035,1.153938,1.5887488,-18.868555,-3.424545,2.3683052,-8.603805,-33.17972,-12.137826,-9.167426,-35.732468,-39.288826,-71.55057,-12.145296,-21.415064,27.733837,38.046513,-25.203411,-8.104423,4.128913,-4.10074,-4.3230815,0.4374789,1.2544264,-2.8508134,-6.47663,-11.717267,30.43899,47.63978,5.7619896,-0.85695744,-4.1965466,-4.964214,14.22064,-6.4522805,-0.2903685,-2.3621726,21.330412,13.263196,1.0482514,-2.7985454,-29.709835,-9.484414,-0.07202198,10.479881,-30.853617,-22.729986,-7.8536897,-23.893309,-61.85384,19.815609,-5.941197,14.446602,17.743624,-15.780875,51.22914,84.77038,48.847054,-1.186864,-69.101974,-53.845215,-2.5476625,4.4511943,-70.889175,-3.8865914,41.401894,72.56992,-35.078384,20.154154,8.032938,-99.09217,7.090177,-13.857969,5.5687747,-54.274628,11.745193,-21.717083,-38.518677,5.1347156,49.57216,-2.0361006,23.843409,70.723145,3.1699712,-37.185333,1.2867819,71.46595,4.8413606,3.5677257,-3.621527,49.776558,26.977213,3.2431235,13.203235,-66.20015,32.125023,-8.885438,-3.6953058,-7.65049,15.539979,31.77977,-37.155106,96.98371,87.75888,-17.345621,-16.073929,-56.262375,-4.5051956,75.880554,68.921196,-12.660632,-28.72314,-23.721035,8.27684,112.33467,-16.254189,-14.5363865,-4.873869,5.241384,-53.849525,-56.094383,29.451324,-82.78238,-204.85732,-5.337312,-29.59303,36.913864,-31.34325,31.554756
bubble-8,1.0064185,2.9479773,-0.28962135,2.5123868,1.0817065,6.337252,0.21941516,-2.1234434,-0.30267668,1.1184839,-1.2720736,18.044586,-2.910898,3.9767745,4.9035277,-12.729976,0.013504247,-0.29102403,14.779955,-6.7171373,-18.92757,1.7312241,19.597391,-15.391506,-0.543869,-1.4410923,-1.4179589,-1.5333449,-6.8085933,-7.536023,-7.3788548,-18.841625,-3.349844,-2.2905936,-59.581066,9.74374,-1.2233645,-0.54863745,-2.063801,1.2699015,8.216177,-11.499766,-5.868325,1.5810779,-2.3811967,-0.71973085,0.3939007,1.57399,0.95234895,2.4599562,-5.1863823,-23.144732,3.2509575,18.507917,9.60837,4.818976,-81.160904,-47.6073,10.268579,-31.885344,9.889532,-0.04027198,-26.021366,-5.23377,-24.98251,-4.272143,-1.8111118,-3.6053522,0.9138357,1.4911453,-20.92691,2.9834502,6.3166895,-3.4045343,-51.95844,-29.56995,-15.1723795,-19.37075,-74.21492,-32.274273,-13.203086,-5.9207726,21.756351,26.630764,-19.717922,-13.26489,4.42059,-3.7456691,-4.7221117,0.5918672,1.7138045,-3.0779746,-2.309672,-9.900367,28.622776,31.784826,5.352458,-0.89689547,-4.513845,-3.6801984,13.262394,-8.257806,-0.4498573,-2.0130563,10.671406,12.245628,1.3693111,-2.7637198,-18.543846,-9.169118,-1.7701943,9.407099,-36.860233,-14.3802185,-8.646594,-18.25783,-54.892555,-14.03203,-11.531219,12.288266,11.143489,-6.2606497,48.653942,41.71723,32.180103,-36.447273,-50.5308,-33.416267,-2.5025184,4.007743,-46.481083,4.8695893,15.163443,47.886784,-32.995636,34.77936,-13.695842,-80.09095,-0.5107834,-10.179376,-5.9479904,-40.42059,7.694319,-18.413015,-49.802162,-10.53378,38.586567,2.843389,50.251827,83.42612,-14.205807,-31.137648,-19.491053,42.238956,4.770433,3.3879106,-21.023918,55.61627,20.783607,-1.894742,3.1210837,-48.409996,23.714972,-5.2661705,-3.5146472,-7.458442,25.456379,36.660294,-34.823696,76.66901,61.806488,-30.643953,3.2720795,-45.517097,-10.2781515,47.750576,69.32878,-50.95612,-16.20118,-6.194036,-20.324451,76.93125,-7.9018292,-12.986207,-4.816577,5.0061326,-86.28186,-52.37373,52.68148,-90.23313,-183.43756,-31.704048,-39.093388,33.348125,-18.83606,38.495583
bubble-9,3.727341,3.9482915,-1.7095634,0.8475412,-1.034176,6.098063,2.0314305,-2.0092628,-0.43081316,0.35453698,-12.165722,-10.43088,-3.260394,4.983675,47.218975,-45.571327,0.5751302,0.05184458,8.525532,-11.492496,-6.931312,9.302032,23.927032,-3.6596372,1.5762739,-2.577292,-1.6805753,-1.5119851,-15.862227,-13.547153,10.341907,-37.40724,-7.9846854,0.7712549,-83.24479,34.513325,-1.518556,-1.3034588,-1.1000825,0.68977934,40.598312,19.70099,-2.9339685,0.8157082,-3.4448612,-1.3820139,-0.44144383,1.0331943,0.93222374,3.793095,-5.8530893,-44.243244,-17.609434,7.880789,9.620742,23.84868,-73.26671,42.52798,50.316097,-10.911919,9.335878,1.0897467,-45.416504,-0.11587356,-30.712214,10.87345,-2.8811235,-3.8575222,-0.22008234,1.2172589,-19.999004,-24.126276,-6.058887,-2.7655578,-40.82638,-71.58037,-76.57116,19.804552,2.3159502,-47.467308,-0.41450876,-19.531593,54.72442,49.60534,-16.704142,4.160993,3.3160117,-3.6868315,-4.639491,-0.41346103,1.6075221,-2.141679,-0.24876691,-14.526064,0.5982395,19.693861,5.8434362,-1.771289,-5.986007,-0.83435166,11.487978,-2.1890438,-0.933487,-1.8350068,4.8973937,27.187386,1.6911587,-3.70582,-13.950379,-24.045576,1.6148741,9.470307,-56.985718,2.4017396,-14.355398,-4.407071,-74.760254,-87.25257,-22.697475,19.46093,26.129223,-8.048249,97.85191,42.184006,37.390293,15.407062,-68.51315,-7.9613214,-1.7495301,3.987031,-78.94402,27.165329,65.77551,30.883358,-70.265724,39.604027,-34.009163,1057.9818,13.352358,-12.430981,-30.591599,-48.582993,20.9825,-22.611622,-26.574331,13.286631,40.335392,-21.608036,72.97824,70.50492,14.348905,-38.681442,10.052393,55.16109,4.4403324,3.5953965,-30.023901,46.414295,23.198423,11.996038,23.808994,-42.692734,31.422749,-0.93934786,-3.948323,-7.344289,46.771282,35.22906,-11.478195,70.572975,101.78515,-26.69412,-33.900036,-43.215595,22.905113,47.98659,81.7293,4.6952047,-34.448437,-5.8131537,-13.474706,156.43462,-11.6094475,-4.1779747,-4.9700527,5.302738,-33.556377,-47.3125,4.3765574,-129.52942,-230.28119,18.8275,-33.93476,45.071064,-31.917133,46.074707
