id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
a-0,-1.4180202,5.9409847,-5.5250864,11.202799,8.840953,8.530055,6.8934007,9.382399,10.012624,7.937481,11.391202,6.0491033,9.344719,7.161638,11.327196,7.507698,7.3393126,4.936296,8.605889,7.5755553
a-1,-1.9726584,5.4095664,-5.3496895,11.15363,8.33564,8.5262575,6.8460317,9.220588,10.354585,7.8366594,11.251855,6.1962724,9.1581955,7.851366,10.897625,6.8614273,7.162296,4.8941607,8.686001,7.0359607
a-2,-1.8082727,5.4317994,-5.243542,11.194111,8.121142,8.478596,7.0596857,9.165145,10.01421,8.495169,11.66404,6.100233,9.491979,7.0618467,11.154814,6.780144,7.219603,5.345973,8.588632,7.0680857
a-3,-1.834941,4.9700375,-5.526278,11.025825,8.415468,8.842122,6.450052,9.136139,10.432979,7.9963603,10.983301,5.9636035,9.447314,7.215273,11.378445,7.2882,7.1439652,4.6264296,8.146725,7.7698736
a-4,-1.5472637,5.082233,-5.366693,11.35869,8.271321,8.783186,6.9420857,9.208887,10.305212,7.888473,10.883209,6.010382,9.39119,7.193274,11.153447,6.933738,7.3025455,4.6227427,8.390399,7.474967
a-5,-0.8631401,5.855773,-4.841345,11.310632,8.564755,8.269123,6.4899282,9.285591,9.92624,8.085446,11.508805,5.624125,9.273547,7.326677,10.875434,7.55714,7.4405317,4.8216457,8.011333,7.5975013
a-6,-2.0208018,6.5103617,-5.4071994,10.728949,8.66107,8.548118,6.7194853,8.906503,10.144235,7.8755226,11.303509,6.2948494,9.19628,7.5242133,11.110368,7.1179814,7.253762,4.566384,8.64816,7.169849
a-7,-1.188069,5.518788,-5.2061315,11.4128,7.9867764,8.66143,6.493454,8.853947,10.655794,8.219082,11.820378,5.9181137,8.986949,7.2041984,11.299705,7.4108934,7.125586,5.3566537,8.788235,7.576243
a-8,-1.5261078,4.6888695,-5.155127,11.179495,8.864056,8.617424,6.412622,9.270981,10.242095,7.9482017,10.926786,5.776321,9.578953,7.515236,11.026801,7.403594,7.313636,4.5078945,7.9923806,7.6968484
a-9,-0.9471075,5.056126,-5.3335524,10.917568,8.679895,8.155507,6.8382697,9.430894,10.369972,8.541952,11.058798,6.220707,9.481927,7.368691,10.666059,7.087262,7.0871897,4.817499,8.173066,7.3347235
