id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
ankleboot-36,10.783326,-8.358703,10.78792,-8.388494,10.790854,-8.384824,10.789265,-8.393971,10.80618,-8.400363,10.783592,-8.375756,10.79102,-8.403799,10.790107,-8.398283,10.79193,-8.402304,10.773179,-8.356188
ankleboot-52,10.469743,-9.553358,10.499296,-9.570957,10.499953,-9.565244,10.495031,-9.563079,10.4943,-9.569717,10.490263,-9.557731,10.4945135,-9.569599,10.490186,-9.569361,10.482681,-9.551053,10.485346,-9.549054
ankleboot-55,10.55615,-7.5120773,10.536798,-7.502214,10.545472,-7.4874296,10.542807,-7.4856615,10.54157,-7.4989896,10.525638,-7.4647846,10.528223,-7.4666767,10.544313,-7.499237,10.5406885,-7.487961,10.542389,-7.458042
ankleboot-56,9.986128,-8.167592,9.981148,-8.164124,9.983963,-8.172399,9.986634,-8.15839,9.978337,-8.179936,9.993103,-8.147193,9.99144,-8.129439,10.003175,-8.146026,9.989993,-8.157264,10.012754,-8.133282
ankleboot-67,9.876131,-7.785348,9.879397,-7.7651525,9.900746,-7.794769,9.888924,-7.726685,9.874365,-7.7391677,9.87016,-7.7610903,9.887553,-7.7460637,9.891782,-7.746389,9.876299,-7.784907,9.873345,-7.7838454
ankleboot-80,10.465715,-4.399612,10.449164,-4.384511,10.416847,-4.375715,10.417774,-4.3852987,10.402481,-4.358154,10.401044,-4.35305,10.394801,-4.358161,10.355229,-4.3230386,10.426227,-4.3911304,10.390537,-4.332683
ankleboot-86,10.684819,-7.0542693,10.705868,-7.0492105,10.6677685,-7.046485,10.687548,-7.076626,10.687277,-7.0432925,10.661155,-7.0336623,10.6841955,-7.035477,10.679734,-7.047447,10.685548,-7.0492587,10.690727,-7.0233364
ankleboot-100,10.883284,-3.4563336,10.803137,-3.3837948,10.898758,-3.4430482,10.823307,-3.3717666,10.877709,-3.412465,10.8828945,-3.4377768,10.857209,-3.409507,10.87098,-3.4217575,10.891371,-3.428591,10.889101,-3.4341588
ankleboot-102,10.777794,-7.134674,10.7860565,-7.075127,10.759662,-7.102869,10.767,-7.100053,10.797048,-7.0542736,10.764328,-7.0978546,10.765433,-7.1071033,10.785973,-7.1113005,10.759483,-7.1048145,10.719654,-7.060653
ankleboot-132,11.397744,-3.48937,11.405634,-3.5044296,11.426408,-3.4799805,11.416852,-3.517195,11.406207,-3.5081384,11.442798,-3.4938426,11.400045,-3.519619,11.400995,-3.5181384,11.401049,-3.5287795,11.368554,-3.5317402
ankleboot-134,9.9194145,-9.370002,9.867672,-9.395415,9.903265,-9.37009,9.914361,-9.3695135,9.9567795,-9.344352,9.916149,-9.378217,9.940173,-9.354936,9.913424,-9.347996,9.903909,-9.369929,9.918739,-9.385364
ankleboot-154,9.865924,-8.366087,9.855686,-8.410186,9.853621,-8.406223,9.8406725,-8.410866,9.864838,-8.414039,9.816086,-8.373505,9.849403,-8.394516,9.847137,-8.391002,9.857467,-8.405439,9.84101,-8.385821
ankleboot-158,9.863882,-9.226402,9.853104,-9.228313,9.851328,-9.231532,9.879085,-9.222355,9.863131,-9.229045,9.856415,-9.241369,9.854573,-9.238771,9.860132,-9.226529,9.850418,-9.234448,9.846119,-9.239662
ankleboot-172,10.608161,-3.2267687,10.559343,-3.2903495,10.565607,-3.281717,10.530345,-3.2861533,10.564512,-3.2813566,10.525829,-3.3257463,10.544708,-3.280292,10.572708,-3.2700365,10.599196,-3.3212,10.567222,-3.340499
ankleboot-179,10.760606,-4.0776577,10.793272,-4.0161977,10.774418,-4.037942,10.789536,-4.0181847,10.780613,-4.0422053,10.76615,-4.0478506,10.767797,-4.0145464,10.798985,-3.9989552,10.775849,-4.0231934,10.773741,-4.017076
ankleboot-180,7.7209096,0.6877934,7.7523875,0.58829194,7.704785,0.64447206,7.7098,0.6312145,7.697938,0.6946495,7.721836,0.6718002,7.7400875,0.702289,7.726902,0.68058306,7.7156653,0.73440164,7.7117186,0.7278051
ankleboot-183,11.791429,-3.2634768,11.769516,-3.291577,11.768071,-3.2993345,11.783361,-3.2905247,11.746306,-3.2935824,11.77836,-3.2647603,11.759464,-3.2920833,11.796231,-3.2574012,11.770835,-3.2939246,11.7536125,-3.3061144
ankleboot-191,10.901943,0.5875847,10.885906,0.6158413,10.88667,0.60949343,10.874467,0.611842,10.888627,0.6060085,10.901266,0.57312596,10.8971,0.58347267,10.886263,0.60673624,10.8932295,0.6026322,10.884033,0.6350823
ankleboot-199,9.750824,-8.319176,9.748491,-8.330076,9.727403,-8.300484,9.750286,-8.317132,9.750107,-8.314519,9.749796,-8.301002,9.740118,-8.283643,9.753272,-8.318617,9.746019,-8.295664,9.755214,-8.328582
ankleboot-209,10.608083,-6.3270183,10.590597,-6.3064294,10.595042,-6.335587,10.565176,-6.3586044,10.595506,-6.3181663,10.5912485,-6.307177,10.575389,-6.34214,10.604131,-6.3096404,10.571573,-6.3110785,10.57104,-6.327968
ankleboot-214,11.610874,0.033337906,11.60642,0.051355314,11.614594,0.045453154,11.602308,0.056555368,11.602682,0.044508196,11.5942745,0.0486265,11.621339,0.03381595,11.643302,0.020203507,11.612754,0.035063438,11.588774,0.050271913
ankleboot-216,9.720941,-8.282999,9.7188225,-8.276511,9.712917,-8.259818,9.720175,-8.274784,9.710464,-8.263611,9.721688,-8.273231,9.718294,-8.27928,9.725321,-8.280807,9.721253,-8.267644,9.726854,-8.271789
ankleboot-230,11.330691,-0.7569926,11.344472,-0.667998,11.33053,-0.65293413,11.324208,-0.66568017,11.342095,-0.6667221,11.373166,-0.6903159,11.352839,-0.67882144,11.344336,-0.6798902,11.337581,-0.64969677,11.342409,-0.66449326
ankleboot-234,10.695241,-7.066053,10.723526,-7.066772,10.70517,-7.052661,10.677376,-7.048865,10.727596,-7.0216966,10.720714,-7.053483,10.710454,-7.036565,10.704156,-7.0650253,10.694144,-7.014859,10.7137985,-7.0310006
ankleboot-238,10.04474,-8.688158,10.02843,-8.651202,10.04778,-8.681744,10.047924,-8.649333,10.048777,-8.674541,10.055054,-8.6884985,10.040725,-8.643443,10.024719,-8.647917,10.078123,-8.690535,10.063862,-8.687414
ankleboot-257,9.208633,-10.186404,9.192987,-10.182304,9.222421,-10.204686,9.205017,-10.190536,9.199221,-10.180916,9.226785,-10.211084,9.211249,-10.172319,9.199378,-10.180576,9.194078,-10.170081,9.19142,-10.175619
ankleboot-265,11.559587,-3.3618944,11.6232605,-3.3895767,11.622901,-3.4031994,11.625512,-3.3875332,11.628118,-3.3734808,11.637813,-3.3908472,11.649563,-3.3769503,11.622435,-3.3835313,11.613289,-3.3907871,11.596443,-3.3851647
ankleboot-267,10.399441,-4.2756405,10.414809,-4.265362,10.341844,-4.258425,10.362834,-4.264873,10.400218,-4.2431116,10.359692,-4.1911507,10.376771,-4.2682858,10.339209,-4.2063675,10.391854,-4.272553,10.365611,-4.1943507
ankleboot-278,10.561796,-7.699153,10.553521,-7.707092,10.586319,-7.694216,10.583319,-7.7252812,10.5730295,-7.6710906,10.569261,-7.680505,10.578855,-7.686017,10.571736,-7.674987,10.603297,-7.6961603,10.576416,-7.674901
ankleboot-318,7.575938,-0.24446914,7.5733266,-0.225096,7.570089,-0.22735372,7.524734,-0.27379355,7.5631604,-0.22142442,7.5728297,-0.28847855,7.570013,-0.23316054,7.57548,-0.21330664,7.5603104,-0.24241309,7.558538,-0.24302045
ankleboot-332,7.6317396,-0.028622387,7.5990705,-0.031539172,7.6058574,-0.037420385,7.607148,0.00020518158,7.6128616,-0.03451846,7.620538,-0.034803312,7.6100273,-0.05675744,7.596673,-0.018193984,7.6065483,-0.042450625,7.619508,-0.011164462
ankleboot-344,10.702237,-6.463911,10.687879,-6.448379,10.72945,-6.494803,10.701233,-6.433388,10.7033615,-6.4679685,10.707334,-6.4731703,10.701609,-6.473562,10.687216,-6.455363,10.6986685,-6.44565,10.697314,-6.4555564
ankleboot-346,10.440798,-7.545334,10.434123,-7.5601287,10.47003,-7.5127735,10.45847,-7.5408044,10.452104,-7.5185227,10.447556,-7.5440083,10.456174,-7.5250998,10.454367,-7.5643506,10.459183,-7.5305324,10.462629,-7.5261803
ankleboot-350,10.287076,-6.4416904,10.289074,-6.331643,10.252179,-6.3229337,10.29174,-6.3620286,10.278637,-6.3609676,10.279733,-6.3949223,10.281359,-6.354906,10.287679,-6.368428,10.275914,-6.3660383,10.285536,-6.377032
ankleboot-359,10.138252,-8.862093,10.167272,-8.85123,10.152539,-8.833245,10.190037,-8.836477,10.164925,-8.824932,10.154093,-8.81614,10.152478,-8.832791,10.149686,-8.846708,10.159582,-8.825151,10.144886,-8.832079
ankleboot-369,6.1401634,-0.51173633,6.1270657,-0.49577722,6.1411734,-0.48789525,6.1487117,-0.5053686,6.1315846,-0.4802484,6.1483407,-0.48785394,6.1652365,-0.48374078,6.1158457,-0.5086338,6.076436,-0.51217145,6.118146,-0.49735105
