id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1
ata-100065,-43.025154,-13.325285,-42.71115,-14.476424,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-2.8042655,-73.83855,-27.662273,-37.182293,65.35671,-52.450756
ata-100132,-42.729168,-14.246599,-43.09693,-13.189584,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-39.974174,-59.17217,-0.07617252,-51.992775,0.22421052,-51.89823
ata-100648,-43.142117,-13.111424,-42.771683,-14.012071,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303
ata-100651,-42.853107,-13.731689,-41.279358,-21.048315,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-30.906694,-73.90351
ata-100652,-43.02425,-13.326844,-41.279358,-21.048315,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303
ata-100695,-42.8309,-13.798955,-43.914787,-16.769289,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-12.3166065,-22.78922,-12.317712,-22.78981,-12.317712,-22.78981,-12.3166065,-22.78922,-12.317712,-22.78981,-12.317712,-22.78981
ata-100762,-42.845352,-13.754257,-43.560596,-16.362413,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,-45.505054,-14.446303,49.54723,-7.9483223
ata-37653,-43.02606,-13.323375,-11.308413,15.591888,-11.282498,15.6264,-11.281266,15.623273,-11.280948,15.626008,-11.281768,15.626405,-11.280564,15.623169,-11.281155,15.6239395,-11.280476,15.624514,-11.279995,15.6228,-11.280242,15.624074,-11.281564,15.624125,-11.280093,15.623834,-11.28091,15.624562,-11.281725,15.626967,-11.280908,15.623449,-11.280409,15.623044,-11.280929,15.621674,-11.280581,15.622768
ata-37655,-89.70092,-29.876131,-89.72836,-29.869043,-89.74674,-29.865135,-89.74674,-29.865135,-89.74674,-29.865135,-89.74674,-29.865135,-89.641075,-29.891375,-89.61548,-29.897285,-89.61548,-29.897285,-89.61548,-29.897285,-89.61548,-29.897285,-89.45674,-29.93502,-89.45674,-29.93502,-89.45674,-29.93502,-89.413414,-29.944038,-89.413414,-29.944038,-89.413414,-29.944038,-89.413414,-29.944038,-89.3429,-29.957996
ata-37673,-79.44519,-22.074877,-79.45405,-22.063324,-79.47758,-22.065615,-79.47631,-22.065441,-79.47786,-22.064856,-79.4769,-22.064783,-79.476906,-22.065224,-79.47697,-22.064129,-79.47784,-22.064188,-79.47802,-22.06388,-79.47767,-22.06479,-79.4745,-22.068663,-79.474174,-22.06956,-79.47312,-22.068954,-79.4769,-22.065125,-79.477684,-22.0646,-79.47716,-22.065493,-79.47674,-22.065496,-79.47813,-22.065166
ata-37798,-58.25911,36.42033,-58.25911,36.42033,-58.232193,36.448803,-58.232193,36.448803,-58.17359,36.469326,-58.1519,36.481396,-58.137398,36.488407,-58.116997,36.500965,-58.116997,36.500965,-58.116997,36.500965,-58.059624,36.52839,-58.059624,36.52839,-58.059624,36.52839,-58.00279,36.554504,-58.00537,36.554043,-58.004753,36.55354,-58.005222,36.552715,-58.005848,36.553215,-58.005848,36.553215
ata-37919,-74.49675,-3.0134828,-74.48945,-3.046434,-74.48945,-3.046434,-74.489815,-3.0471146,-74.489815,-3.0471146,-74.490005,-3.0474904,-74.48945,-3.046434,-74.489815,-3.0471146,-74.48945,-3.046434,-74.48945,-3.046434,-74.48925,-3.0460606,-74.490005,-3.0474904,-74.371254,-3.5449097,-74.3709,-3.5447369,-74.37137,-3.545189,-74.37114,-3.5447779,-74.371376,-3.5451984,-74.37166,-3.5455046,-74.37151,-3.5453725
ata-38138,-68.63015,-31.370785,-68.587105,-31.371643,-68.587105,-31.371643,-68.516365,-31.376137,-68.41935,-31.37677,-68.402214,-31.38756,-68.402214,-31.38756,-68.330795,-31.406258,-68.22377,-31.396381,-68.20551,-31.396467,-68.04425,-31.397352,-68.04445,-31.391144,-67.93978,-31.392532,-67.9703,-31.385815,-67.9703,-31.385815,-67.85275,-31.385567,-67.851494,-31.38279,-67.836845,-31.381237,-67.836845,-31.381237
ata-38162,-97.21435,-15.6682415,-97.186935,-15.650123,-97.186905,-15.649827,-97.608025,-15.729512,-97.60175,-15.723389,-97.57647,-15.701736,-97.56719,-15.695595,-97.56006,-15.689959,-97.54412,-15.685598,-97.5296,-15.689938,-97.505356,-15.679547,-97.49566,-15.672718,-97.48013,-15.689791,-97.47061,-15.688701,-97.47061,-15.688701,-97.444,-15.7162285,-97.42575,-15.700762,-97.41875,-15.705608,-97.391174,-15.710588
ata-38225,-20.144278,-86.65447,-20.143312,-86.65378,-20.143312,-86.65378,-20.144278,-86.65447,-20.143312,-86.65378,-20.144278,-86.65447,-20.143312,-86.65378,-20.143312,-86.65378,-20.143312,-86.65378,-20.143312,-86.65378,-20.143312,-86.65378,-20.144278,-86.65447,-20.143312,-86.65378,-20.143312,-86.65378,-20.144278,-86.65447,-20.143312,-86.65378,-20.144278,-86.65447,-20.143312,-86.65378,-20.144278,-86.65447
ata-38230,-95.76132,-27.793064,-95.76027,-27.797344,-95.76096,-27.789843,-95.761284,-27.792755,-95.75995,-27.794104,-95.761635,-27.796013,-95.76096,-27.789843,-95.77362,-27.786419,-95.76159,-27.7957,-95.76066,-27.800272,-95.761284,-27.792755,-95.76096,-27.789843,-95.76727,-27.788141,-95.76022,-27.797033,-95.77362,-27.786419,-95.76096,-27.789843,-95.76022,-27.797058,-95.76627,-27.792393,-95.77327,-27.805008
ata-38246,-62.419575,-33.805866,-62.419575,-33.805866,-62.419575,-33.805866,-62.45702,-33.826923,-62.468864,-33.83826,-62.468864,-33.83826,-62.440285,-33.77363,-62.45146,-33.755886,-62.45146,-33.755886,-62.407864,-33.738255,-62.359966,-33.65819,-62.355934,-33.67642,-62.210278,-33.477108,-62.13081,-33.421204,-62.116524,-33.395306,-62.116642,-33.414303,-62.126675,-33.427673,-62.117443,-33.43963,-62.068024,-33.394257
ata-38279,-39.876965,11.508224,-39.757217,11.43994,-39.861473,11.433662,-39.946507,11.45447,-40.012753,11.49316,-40.024757,11.547034,-40.042496,11.551706,-40.071514,11.545817,-40.063835,11.585212,-40.136787,11.660377,-40.214184,11.724267,-40.196896,11.732002,-40.2368,11.788738,-40.306923,11.8243265,-40.38072,11.864173,-40.405605,11.852771,-40.405663,11.85271,-40.46431,11.897917,-40.455765,11.895827
ata-38287,-65.32406,-31.95682,-65.32492,-31.955767,-65.51342,-31.77788,-65.355064,-31.701897,-65.34552,-31.690662,-65.082184,-31.698393,-65.08212,-31.698534,-65.08211,-31.698576,-65.08187,-31.698624,-65.08206,-31.698666,-65.08222,-31.698387,-65.08185,-31.698715,-65.08212,-31.69854,-65.08206,-31.698666,-65.08206,-31.698664,-65.08212,-31.698524,-65.08196,-31.698448,-65.081985,-31.698803,-65.081245,-31.698963
