id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1
ata-100065,3.5535324,-10.977198,-11.829245,-7.7492037,2.1692176,-11.858717,3.0333052,-11.508184,-12.880187,-1.1436834,-1.2721364,12.912902,-6.159419,-9.658949,6.7999625,-8.346558,-4.9928603,-10.72517,3.939558,-12.018946,-10.049759,4.6147943,0.20463365,-10.632527,-10.392036,0.44823742,-8.643961,6.6936555,8.751362,6.684638,-0.05079955,-9.843213,-4.276145,-7.949813,1.0271541,10.014862,1.7013121,-6.81679
ata-100132,1.795342,-13.164209,-8.859537,-9.754129,-0.23531663,-11.8097105,2.557742,-11.6399,-11.944497,-2.8261566,-1.1717983,11.84761,-6.4613204,-9.703062,7.0906487,-11.087929,-5.6160707,-11.190812,4.3852577,-11.224293,-10.087449,4.7053623,-1.4941621,-11.167748,-11.112637,-0.12263596,-10.334595,5.6251554,10.1819105,5.489915,1.8903356,-10.278729,-4.4597197,-8.560456,-1.1338291,11.025511,7.199098,-5.518323
ata-100648,3.0310311,-12.225856,-9.666273,-9.548739,1.4637718,-12.894344,2.7795162,-12.922635,-11.185569,-3.5147548,-2.5406454,11.394685,-8.139936,-6.5946617,8.411764,-6.4494576,-4.8446116,-10.166507,4.031308,-11.703869,-9.907893,4.4402404,-2.2727444,-10.58437,-11.79079,0.12254077,-8.952779,6.6659055,10.255973,5.6641583,1.1866022,-10.756056,-5.483707,-9.988332,3.0771432,10.635264,5.981628,-10.02491
ata-100651,1.6556872,-11.243684,-8.454691,-7.805006,1.5028983,-11.961172,3.5812645,-11.2249565,-12.559785,-0.191046,-0.12933898,9.523043,-7.879614,-9.041798,8.775276,-8.749628,-4.491785,-10.259615,6.8494883,-10.22202,-10.174538,4.819087,-1.2998267,-10.8039255,-10.370732,1.5469451,-9.423248,5.6544714,7.8728867,6.8757057,-0.6789386,-9.709985,-3.2969613,-9.700222,3.013992,11.23967,6.1639814,-8.762676
ata-100652,0.71766925,-11.048233,-7.877592,-9.243269,-2.130188,-12.347819,6.7911,-10.475999,-12.072323,-3.9639106,-1.3279052,9.7998085,-8.689316,-9.120968,9.286378,-6.6194315,-4.9811625,-10.265379,4.744299,-12.020352,-11.496617,6.1899166,-2.298245,-10.228115,-11.522653,1.6817701,-10.139455,5.483103,8.275684,6.930112,0.54012567,-10.374033,-4.297156,-9.603538,2.8534636,10.184452,4.8894367,-10.750364
ata-100695,2.0151114,-13.709787,-8.262956,-8.516413,-0.42300332,-11.137876,5.273849,-12.042427,-13.207568,-2.213726,-2.9464502,12.835686,-6.6366863,-9.279018,7.2736025,-11.015966,-5.9944353,-10.701328,6.9118724,-10.144599,-10.013437,3.1740894,-1.0226333,-11.834347,-9.781883,1.0541724,1.7713255,5.731573,5.481361,-3.1057053,8.470826,-3.3441124,3.5982864,-4.3478923,3.0996222,3.3830554,6.51448,2.5727224
ata-100762,2.4875703,-13.257083,-8.820352,-9.506164,2.2795339,-11.617246,2.4545774,-11.708732,-12.01885,-0.9246888,-2.1273844,11.588596,-8.414925,-8.89847,7.9222736,-7.9346123,-5.3086424,-11.410734,6.91343,-9.680094,-10.230326,3.3723001,-0.015240908,-12.351818,-9.934557,1.2486057,-10.192121,6.7770414,9.311373,5.7947283,1.1834453,-10.643624,-4.2809544,-9.861265,2.3432992,11.805151,6.9872417,-3.486632
ata-37653,2.7107794,-12.251558,5.7799006,-1.5474648,-5.771452,1.8608174,-5.5690928,-0.35650206,3.981416,0.44819516,-4.565833,-2.8232818,5.7308383,-2.3244202,3.4410348,4.7149634,0.65130216,5.295438,-2.292613,5.143855,4.147291,-3.4596713,-5.395171,1.5975131,4.763681,-0.3387213,4.965116,-4.273688,2.5241828,-5.4110074,-4.740204,0.39901122,5.0963845,-1.1018534,3.4790244,0.98610747,3.3061876,5.2920947
ata-37655,-11.298407,7.688136,14.428903,0.5185285,-11.016987,8.547595,-13.13069,4.911466,14.219044,4.591324,-7.083321,-11.698501,13.777634,0.5466104,2.024995,13.524081,3.7151768,13.655369,-6.6870112,12.010092,12.373963,-6.2287164,-9.416221,10.035928,13.307495,0.019313535,11.962101,-7.0893116,-1.9017354,-12.865339,-10.50068,5.091931,12.354631,1.4849341,2.0530057,-13.8791485,2.3513703,12.192999
ata-37673,-8.955211,6.05506,11.297687,-0.0879786,-8.7552185,6.742416,-10.34049,3.0112588,11.450642,4.045409,-6.1645107,-8.290066,10.824329,0.10514505,2.4675596,10.133636,2.3566341,10.437624,-5.2978477,9.389455,9.418716,-5.3361545,-7.3620825,7.9601655,10.727476,0.86539245,9.6949415,-5.3863535,-2.0819929,-10.639966,-8.083758,3.3724372,9.145092,0.7284062,1.583525,-11.116882,2.0507843,9.845936
