id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
a-0,-2.305062770843506,-0.09493765234947205,-2.1167774200439453,0.22220152616500854,-1.978242039680481,0.32499945163726807,-1.8911404609680176,0.3531932234764099,-1.8475903272628784,0.3672899007797241,-1.8258137702941895,0.37433841824531555,-1.8149263858795166,0.37786272168159485,-1.809483289718628,0.37962478399276733,-1.8067612648010254,0.3805058002471924,-1.8054007291793823,0.38094639778137207
a-1,-2.458998918533325,0.507986307144165,-2.119786262512207,0.4713067412376404,-1.9619135856628418,0.4263467788696289,-1.8829758167266846,0.40386682748794556,-1.8435077667236328,0.3926268219947815,-1.8237735033035278,0.3870069086551666,-1.813905954360962,0.384196937084198,-1.8089734315872192,0.38279181718826294,-1.8065061569213867,0.3820893168449402,-1.805273175239563,0.3817381262779236
a-10,-1.6458430290222168,0.2865372896194458,-1.7249411344528198,0.333962082862854,-1.7644902467727661,0.3576744794845581,-1.7842652797698975,0.36953070759773254,-1.7941514253616333,0.37545883655548096,-1.7990961074829102,0.3784227967262268,-1.8015674352645874,0.37990492582321167,-1.80280339717865,0.38064587116241455,-1.803421139717102,0.3810163736343384,-1.8037307262420654,0.3812015652656555
a-100,-2.4280083179473877,-0.23305478692054749,-2.055842161178589,0.3422785699367523,-1.9757276773452759,0.342398464679718,-1.9113569259643555,0.3543376326560974,-1.8740034103393555,0.3628314137458801,-1.8418347835540771,0.37124103307724,-1.8229374885559082,0.3763139545917511,-1.8134883642196655,0.37885040044784546,-1.8087631464004517,0.38011857867240906,-1.8064019680023193,0.3807527720928192
a-101,-1.9701123237609863,0.16546562314033508,-1.887076497077942,0.2734263837337494,-1.845557451248169,0.3274065852165222,-1.8247984647750854,0.3543968200683594,-1.8144193887710571,0.367891788482666,-1.8092290163040161,0.3746393918991089,-1.806633710861206,0.378013014793396,-1.8053369522094727,0.37970009446144104,-1.8046876192092896,0.38054341077804565,-1.8043640851974487,0.3809651732444763
a-102,-1.8190667629241943,0.19310879707336426,-1.8410338163375854,0.27284443378448486,-1.8337926864624023,0.3216162323951721,-1.8189160823822021,0.35150146484375,-1.8114776611328125,0.3664442300796509,-1.8077582120895386,0.37391555309295654,-1.8058991432189941,0.3776512145996094,-1.8049694299697876,0.3795190453529358,-1.8045029640197754,0.3804529309272766,-1.8042720556259155,0.3809199333190918
a-103,-1.4216556549072266,0.2459326982498169,-1.6423283815383911,0.2992563247680664,-1.7386099100112915,0.3327848017215729,-1.771324872970581,0.3570857048034668,-1.7876828908920288,0.36923640966415405,-1.7958601713180542,0.37531158328056335,-1.7999497652053833,0.3783492147922516,-1.801995038986206,0.3798679709434509,-1.8030166625976562,0.38062745332717896,-1.8035285472869873,0.38100719451904297
a-104,-2.0945963859558105,0.7676621675491333,-2.0633649826049805,0.38204875588417053,-1.9337022304534912,0.3817178010940552,-1.8688712120056152,0.38155242800712585,-1.836455225944519,0.3814695477485657,-1.8202472925186157,0.3814283013343811,-1.812143087387085,0.3814075291156769,-1.8080918788909912,0.3813972473144531,-1.8060656785964966,0.38139206171035767,-1.8050521612167358,0.38138943910598755
a-105,-1.5831971168518066,0.5739811658859253,-1.8562041521072388,0.2595425248146057,-1.8759078979492188,0.30103033781051636,-1.885761022567749,0.32177436351776123,-1.8569177389144897,0.3468388319015503,-1.8304774761199951,0.364112913608551,-1.817258596420288,0.37274980545043945,-1.8106496334075928,0.37706834077835083,-1.8073444366455078,0.3792276382446289,-1.8056919574737549,0.38030728697776794
a-106,-1.6041715145111084,0.6922476291656494,-1.7041058540344238,0.5368173122406006,-1.7540720701217651,0.45910194516181946,-1.7790559530258179,0.42024439573287964,-1.7915480136871338,0.4008156657218933,-1.7977932691574097,0.39110127091407776,-1.8009166717529297,0.38624414801597595,-1.8024780750274658,0.3838155269622803,-1.803257942199707,0.38260120153427124,-1.8036493062973022,0.38199400901794434
