id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
a-0,0.20383877,4.338864,-1.0102322,4.3172154,-1.4356183,4.4541187,-1.6175487,4.512259,-1.7128073,4.542702,-1.7638645,4.582238,-1.7992675,4.6289945,-1.8223224,4.668413,-1.8485988,4.6992946,-1.8410974,4.726064
a-1,-3.050233,4.0525556,-2.49734,4.2295957,-1.9073848,4.4745693,-1.5030535,4.442616,-1.4392163,4.4504895,-1.4556191,4.472375,-1.485166,4.4886374,-1.5116664,4.5027843,-1.5289204,4.512783,-1.5259137,4.4925156
a-2,-0.88702995,4.6013207,-1.2722496,4.0492983,-1.597896,4.036393,-1.7005395,4.148444,-1.7314361,4.278036,-1.7597576,4.372733,-1.7861533,4.443719,-1.8078675,4.494072,-1.8278519,4.5293536,-1.8272372,4.5359926
a-3,-1.6659572,4.3727407,-2.176275,4.3544307,-2.324373,4.4257917,-2.463264,4.397399,-2.6336098,4.3522377,-2.754384,4.3598323,-2.837777,4.3708005,-2.8965778,4.3971367,-2.936954,4.416629,-2.9645042,4.3999257
a-4,-1.2259761,3.241925,-1.2453169,4.275858,-1.5135368,4.5025506,-1.8067454,4.5447774,-2.0604684,4.531498,-2.2732751,4.5284576,-2.4217725,4.533603,-2.5112376,4.547581,-2.5646613,4.5638394,-2.5899935,4.56916
a-5,-2.4992778,5.480618,-2.1570702,4.769915,-2.2863126,4.5014133,-2.5211875,4.420274,-2.6582513,4.422681,-2.747125,4.4748273,-2.8063922,4.5350766,-2.8430731,4.5856786,-2.8680184,4.617506,-2.8737252,4.631315
a-6,-3.5948322,3.1386456,-2.8442822,3.4009767,-2.3369405,3.6639066,-1.4348005,4.241246,-1.2933482,4.4064054,-1.2994261,4.435387,-1.3274387,4.4251013,-1.3533636,4.4090557,-1.3707669,4.39642,-1.3840511,4.378276
a-7,-0.10880266,5.4888463,-1.0862685,4.8752275,-1.6021628,4.618433,-1.8687977,4.748685,-1.9850473,4.8594027,-2.0503087,4.9430447,-2.0953822,5.0045543,-2.126991,5.0476913,-2.1444533,5.0791554,-2.146689,5.0988784
a-8,-4.7926397,5.6273074,-3.1127079,4.738785,-2.712324,4.4055758,-2.732073,4.37254,-2.7931879,4.4220557,-2.847229,4.482774,-2.8910882,4.52192,-2.9276533,4.556677,-2.9501202,4.5826287,-2.9710093,4.6019363
a-9,-3.0839005,6.87813,-2.5920174,5.7342157,-2.4173224,5.2381873,-2.42903,5.192928,-2.4813323,5.21976,-2.5134268,5.270515,-2.5333812,5.316774,-2.5469573,5.352563,-2.553029,5.381543,-2.5602293,5.3956275
