id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1
c0-0,4.005278,18.09281,4.354108,18.052351,4.816178,18.077267,5.167373,18.131472,5.305129,18.154192,27.490526,39.34445,27.702688,39.533344,27.794664,39.619286,27.891329,39.707504,28.033163,39.838852,28.170805,39.966175,28.238873,40.029133,28.39965,40.178486,28.60569,40.376423,28.73044,40.494793,28.809774,40.5698,28.899324,40.65497,28.986015,40.731647,29.140612,40.87357,29.288864,41.006474,29.407175,41.11185,29.486174,41.18101,29.653196,41.33171,29.807302,41.465374,29.956419,41.595177,30.100067,41.72046,30.227125,41.82926,30.370895,41.953983,30.465296,42.034725,30.590027,42.14041,30.67001,42.20746,30.75087,42.273552,30.875008,42.376316,30.946386,42.43351,31.04597,42.514412,31.164072,42.60685,31.27249,42.693676,31.411093,42.80262,31.522285,42.88897,31.637083,42.977436,31.743832,43.059906,31.7946,43.09822,31.843779,43.134743,31.92127,43.191578,32.0197,43.26314,32.13842,43.350388,32.172348,43.37453,32.225662,43.413963,32.24854,43.43023,32.267788,43.440525
c0-1,-7.499556,30.002222,-7.741948,30.005548,-7.899669,30.007692,-8.008688,29.973743,-83.866875,-27.430086,-84.084496,-27.55269,-84.20149,-27.61908,-84.331474,-27.691553,-84.45108,-27.757235,-84.56262,-27.818745,-84.82638,-27.960987,-84.99263,-28.050322,-85.13257,-28.126352,-85.30245,-28.214634,-85.403534,-28.268442,-85.55719,-28.350618,-85.75975,-28.455204,-85.901855,-28.52853,-86.091515,-28.628893,-86.23726,-28.702894,-86.47117,-28.82161,-86.69688,-28.935617,-86.78185,-28.979677,-86.935135,-29.05551,-87.13665,-29.157373,-87.25194,-29.213396,-87.40715,-29.291004,-87.54139,-29.356005,-87.654434,-29.412468,-87.814575,-29.49077,-87.92862,-29.547153,-88.08523,-29.624084,-88.23469,-29.69892,-88.3845,-29.770493,-88.49893,-29.829617,-88.62503,-29.887005,-88.73059,-29.940771,-88.81714,-29.978458,-88.93629,-30.036644,-89.05211,-30.09106,-89.09456,-30.110268,-89.191826,-30.15578,-89.25155,-30.183485,-89.34966,-30.229675,-89.41316,-30.258121,-89.52253,-30.307434,-89.55807,-30.323725,-89.617065,-30.351934,-89.64601,-30.364325,-89.69358,-30.384605
c0-2,16.99673,2.3958025,17.071156,2.8763354,17.085161,3.1569166,17.03107,3.454131,17.00136,3.738366,17.00176,3.879521,39.16615,38.582134,39.259693,38.7735,39.365185,38.980896,39.447132,39.14765,39.57457,39.410564,39.64129,39.556828,39.715137,39.71749,39.7988,39.898434,39.866974,40.06135,39.92071,40.185387,39.977345,40.31151,40.037716,40.458286,40.079243,40.558365,40.169914,40.783684,40.238266,40.975216,40.27582,41.07692,40.345535,41.308235,40.42231,41.534748,40.47169,41.69075,40.513325,41.832718,40.559967,41.98262,40.60373,42.14019,40.667885,42.39575,40.692047,42.487923,40.74771,42.688778,40.780838,42.822437,40.803787,42.918938,40.812492,42.953896,40.86178,43.16591,40.902157,43.368034,40.92504,43.513172,40.934948,43.573586,40.95207,43.684017,40.972843,43.812897,40.980297,43.861824,40.99484,43.97815,41.018818,44.124104,41.03599,44.24761,41.04656,44.333336,41.06233,44.437714,41.07567,44.53267,41.081604,44.570942,41.090233,44.633633,41.093746,44.662376
c0-3,9.729686,4.8748207,9.643458,4.927265,-43.724373,-57.077656,-43.780495,-57.19141,-43.84706,-57.335056,-43.97588,-57.616184,-44.072792,-57.83317,-44.183994,-58.08824,-44.260635,-58.26779,-44.3416,-58.470596,-44.452812,-58.750072,-44.553875,-58.99188,-44.60104,-59.116493,-44.638298,-59.216385,-44.688457,-59.341854,-44.76005,-59.526623,-44.888638,-59.86206,-44.95613,-60.035854,-44.996147,-60.138767,-45.033646,-60.235725,-45.12076,-60.46251,-45.1985,-60.6636,-45.24892,-60.797127,-45.317978,-60.976116,-45.39414,-61.18264,-45.479027,-61.406013,-45.495747,-61.4528,-45.526768,-61.531277,-45.561356,-61.621387,-45.618393,-61.77218,-45.671497,-61.918797,-45.74061,-62.100037,-45.80206,-62.261204,-45.862854,-62.422905,-45.918816,-62.58078,-45.924694,-62.592587,-45.962734,-62.696175,-45.98086,-62.743053,-46.034275,-62.876804,-46.09317,-63.01361,-46.148254,-63.146156,-46.171597,-63.19551,-46.23017,-63.324547,-46.279728,-63.423244,-46.32879,-63.533916,-46.396,-63.676514,-46.40264,-63.689392,-46.422283,-63.737583,-46.438618,-63.771423,-46.46726,-63.818653
c0-4,3.6509585,18.704323,3.749182,18.740969,3.7710915,18.807207,45.29208,66.233116,45.37238,66.36538,45.459816,66.5103,45.529694,66.63053,45.604816,66.756386,45.75138,67.00175,45.88232,67.22112,45.97417,67.37819,46.10531,67.600204,46.219902,67.79627,46.33725,67.99488,46.417706,68.136406,46.482716,68.248604,46.545727,68.357605,46.644917,68.53024,46.745106,68.708496,46.845043,68.88356,46.921284,69.01647,47.027058,69.20208,47.106476,69.33923,47.245632,69.58131,47.38604,69.82321,47.48739,69.99652,47.54762,70.10096,47.621754,70.23615,47.68696,70.34864,47.74686,70.440056,47.79765,70.54373,47.855843,70.64393,47.91861,70.754906,48.010994,70.920135,48.104958,71.08426,48.174534,71.203964,48.219936,71.28357,48.26466,71.368164,48.32168,71.468094,48.36537,71.5421,48.429485,71.65666,48.466263,71.722046,48.48733,71.764336,48.502415,71.79757,48.560997,71.906204,48.582386,71.94699,48.609535,71.98359,48.649204,72.047966,48.677803,72.11086,48.702805,72.14515
c0-5,13.266084,1.6678429,13.126255,1.2805688,12.901448,0.91161835,12.566771,0.37645257,12.386277,0.13720031,12.318065,0.04567799,-6.2372756,-91.45409,-6.253071,-91.54024,-6.276091,-91.667244,-6.3067865,-91.83725,-6.3505096,-92.08056,-6.388355,-92.2959,-6.431232,-92.53133,-6.46255,-92.7058,-6.5051255,-92.94491,-6.5224953,-93.035995,-6.549329,-93.19361,-6.5846553,-93.3862,-6.6219797,-93.59276,-6.6650543,-93.82738,-6.6790104,-93.90633,-6.6947856,-93.99406,-6.7146993,-94.10283,-6.7316346,-94.19125,-6.7587557,-94.34482,-6.79523,-94.54476,-6.813651,-94.6407,-6.838261,-94.78079,-6.865068,-94.92407,-6.8914547,-95.06642,-6.920325,-95.22572,-6.9485703,-95.378586,-6.9969907,-95.64748,-7.0316663,-95.83378,-7.060159,-95.99222,-7.0815,-96.108086,-7.10625,-96.24335,-7.1192822,-96.32301,-7.151555,-96.493744,-7.1680317,-96.5843,-7.1838603,-96.68058,-7.2016735,-96.77761,-7.2211103,-96.86951,-7.2362156,-96.95117,-7.253576,-97.04517,-7.261084,-97.07658,-7.2695436,-97.12236,-7.277931,-97.16515,-7.277652,-97.16338,-7.287728,-97.217064
c0-6,-2.4457834,24.938124,-2.6232855,24.825401,-2.6926813,24.786081,19.762516,63.34144,19.900372,63.553116,20.010715,63.721046,20.184309,63.978607,20.271326,64.1038,20.365824,64.239494,20.458673,64.37633,20.51913,64.46194,20.636755,64.62425,20.766937,64.79905,20.89893,64.972084,20.96707,65.05989,21.13812,65.27472,21.335758,65.524956,21.394901,65.6001,21.536404,65.772125,21.70906,65.978905,21.801722,66.09121,21.840237,66.135574,21.902836,66.207466,21.997486,66.309265,22.067362,66.3861,22.131727,66.45628,22.28519,66.62809,22.413666,66.76243,22.513794,66.86722,22.666836,67.03793,22.80082,67.17939,22.929443,67.3111,23.002636,67.38676,23.169207,67.563934,23.321785,67.72679,23.415863,67.82874,23.548235,67.95756,23.606968,68.026306,23.66623,68.08453,23.717667,68.12943,23.781557,68.20384,23.820112,68.24731,23.890997,68.30546,23.93078,68.34055,24.018225,68.423134,24.071148,68.46833,24.13078,68.52087,24.139479,68.53047,24.175703,68.56528,24.20616,68.59143
c0-7,25.695105,-0.55578053,26.082441,-0.45065433,26.42016,-0.34336156,26.559736,-0.29337892,26.636538,-0.27450734,89.61246,17.200869,89.73277,17.232323,89.87106,17.269482,90.094444,17.330261,90.36261,17.404781,90.54859,17.455643,90.77339,17.518276,90.93899,17.56409,91.17741,17.630735,91.4545,17.707558,91.64114,17.760382,91.84957,17.818909,92.01098,17.864616,92.18296,17.913364,92.29725,17.945213,92.4454,17.986305,92.59972,18.030403,92.74402,18.07074,92.85773,18.103483,93.05589,18.1596,93.15498,18.188309,93.29058,18.226572,93.39724,18.257868,93.49348,18.28487,93.65369,18.330597,93.854576,18.388382,93.94831,18.414957,94.16496,18.47509,94.28826,18.510838,94.42757,18.551512,94.51435,18.575111,94.66823,18.619503,94.75749,18.644,94.93257,18.69321,95.00651,18.71411,95.10931,18.742088,95.281624,18.791355,95.34347,18.805704,95.50144,18.851007,95.58839,18.875193,95.65433,18.893475,95.69405,18.904552,95.74962,18.918444,95.789185,18.929392,95.82038,18.940153
c0-8,-1.3071507,24.502811,-1.4682058,24.2754,-1.7069892,23.903955,-1.8316551,23.750677,37.262165,85.00222,37.342316,85.165344,37.407738,85.298965,37.507473,85.50752,37.635418,85.77352,37.713486,85.93652,37.78769,86.09549,37.886982,86.308136,37.994537,86.54003,38.105022,86.778336,38.165604,86.911575,38.23709,87.06664,38.276115,87.15348,38.302376,87.21197,38.352715,87.32233,38.433884,87.50618,38.48883,87.63303,38.56984,87.8155,38.652767,88.009315,38.73245,88.188705,38.817627,88.38449,38.84566,88.44743,38.89358,88.56043,38.9475,88.685036,39.012722,88.833855,39.074463,88.979164,39.13252,89.11519,39.21473,89.3107,39.258087,89.41093,39.316788,89.55047,39.38327,89.70793,39.45719,89.88383,39.505455,89.99844,39.539436,90.08407,39.57999,90.18377,39.61701,90.268654,39.65037,90.349335,39.683067,90.42604,39.737743,90.55628,39.80111,90.70783,39.83034,90.77759,39.839413,90.798874,39.867886,90.86637,39.879627,90.89342,39.896008,90.93376,39.91845,90.987785
c0-9,-3.1214333,27.855452,-2.9864461,27.812279,22.48895,53.68549,22.606928,53.806316,22.737087,53.94094,22.904785,54.122437,23.102356,54.329273,23.24864,54.48144,23.434431,54.67862,23.592468,54.843197,23.778582,55.03123,23.960388,55.23395,24.12363,55.40979,24.23496,55.528435,24.344765,55.642246,24.467596,55.776173,24.621347,55.9521,24.69461,56.035694,24.830317,56.18433,24.961454,56.326004,25.071917,56.453228,25.171177,56.562122,25.253048,56.659836,25.367754,56.777004,25.461441,56.880512,25.57334,57.00851,25.729824,57.18976,25.758774,57.218758,25.861382,57.331764,25.965109,57.445393,26.073683,57.585007,26.14943,57.66736,26.233814,57.763363,26.358006,57.91649,26.411715,57.988384,26.51065,58.11469,26.586988,58.21213,26.672663,58.31951,26.762163,58.446785,26.85051,58.562428,26.950867,58.700584,27.02892,58.80457,27.13201,58.944077,27.194008,59.026485,27.241444,59.091095,27.289053,59.150303,27.336123,59.210213,27.371775,59.26902,27.394003,59.29853,27.411129,59.31828
