id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
a-0,-8.28213,-11.043654,25.140825,19.56195,39.791695,-0.5939046,-3.16682,-11.241246,-8.092266,-19.938534,9.21673,-38.061077,-37.65074,-10.512772,-14.689486,-28.156727,-37.65074,-10.512772,-40.75606,-0.060248874
a-1,0.899823,-15.168919,22.902527,18.018133,40.481094,-0.60415816,-3.5398686,-9.527015,-7.507269,-18.320333,9.833241,-37.701626,-38.885353,-11.610782,-14.582612,-26.338562,-38.885353,-11.610782,-40.947906,-0.7287015
a-2,-3.4680183,-13.657246,25.75308,20.138008,41.131447,-0.79781675,-4.203462,-12.065307,-7.7120323,-19.374151,9.321941,-38.776386,-36.324482,-11.0415125,-14.256061,-28.923332,-36.324482,-11.0415125,-41.12256,-1.0034881
a-3,-3.9565132,-10.200573,24.40021,17.690819,38.14072,-0.4956264,-1.5597703,-11.307685,-8.677908,-21.288475,8.102652,-36.730106,-37.827442,-11.853952,-16.389282,-27.098701,-37.827442,-11.853952,-39.983467,1.1028885
a-4,-10.844596,-14.417734,25.358475,17.58754,39.40177,-0.21350944,-3.6822884,-11.7270775,-8.970406,-21.17492,7.5733504,-36.93957,-37.169083,-11.7115,-16.177036,-27.83156,-37.169083,-11.7115,-40.58209,1.5163008
a-5,-5.3200274,-19.233519,25.735548,18.754665,37.980877,-2.4874313,-2.164805,-12.678533,-8.579672,-20.030773,8.248919,-36.15642,-36.74603,-10.750188,-15.297304,-28.364704,-36.74603,-10.750188,-38.46587,0.3268254
a-6,-0.20518172,-15.955387,22.791817,18.997925,40.564934,-1.8453579,-2.8752365,-9.6573305,-6.452913,-20.841608,10.670681,-37.153145,-38.270733,-8.858695,-13.982636,-26.270369,-38.270733,-8.858695,-40.605453,-1.4703789
a-7,-2.2991502,-12.773778,26.791258,19.391014,38.508957,-2.1083264,-3.9175014,-13.015328,-9.595405,-20.084932,7.793207,-38.72993,-35.66255,-10.531921,-15.512362,-29.2846,-35.66255,-10.531921,-39.143105,0.8034372
a-8,-10.015165,-14.00812,24.033333,17.570955,37.76346,-1.2872717,-1.4552326,-12.304674,-8.2903805,-21.72075,8.419949,-35.97268,-38.53169,-11.1589775,-15.831756,-26.30751,-38.53169,-11.1589775,-38.57737,0.8027293
a-9,-14.487152,-12.457886,22.446083,17.353195,38.17773,0.7492262,-1.3173449,-9.417824,-8.049083,-23.286613,9.091785,-35.430573,-35.47333,-8.515939,-16.41311,-25.25359,-35.47333,-8.515939,-38.75772,2.2921734
a-10,-3.0628052,-24.169952,21.983297,21.061655,41.014957,-3.900286,-3.223355,-14.48647,-6.208813,-22.83912,11.10233,-35.50342,-36.55454,-7.798557,-16.426542,-30.162382,-36.55454,-7.798557,-37.33741,-1.4247851
a-11,3.3114915,13.836267,22.7953,20.330809,41.46811,-2.8664243,-2.9516287,-9.157171,-5.6280203,-21.128456,11.33116,-36.796616,-38.627804,-8.17934,-12.554583,-26.455036,-38.627804,-8.17934,-39.439465,-2.4179928
a-12,-1.243326,-4.9568872,24.689754,18.710997,39.004612,-1.7998136,-2.5560524,-12.035897,-7.8533688,-20.693098,8.754369,-36.924545,-37.428326,-10.275484,-15.148529,-27.626442,-37.428326,-10.275484,-39.35325,-0.00076232536
a-13,2.1251135,-18.53821,25.09484,18.736036,39.122604,-1.0335039,-2.427915,-11.431226,-8.150663,-19.985767,8.778307,-37.730896,-37.500122,-10.631082,-15.405799,-27.373564,-37.500122,-10.631082,-40.315346,0.4432702
a-14,16.15751,-3.8962107,21.98291,17.62176,38.622185,1.2567687,-1.7361081,-8.997022,-7.818348,-23.568,11.516072,-36.38621,-35.307266,-8.216707,-16.299374,-24.837734,-35.307266,-8.216707,-41.092464,-2.956272
a-15,19.077682,-12.016913,26.432331,17.98698,39.282505,-2.759964,-2.4948387,-13.019608,-9.2569685,-21.264086,7.756524,-37.6049,-35.958183,-10.005499,-16.313053,-28.304615,-35.958183,-10.005499,-39.843307,1.1478842
a-16,8.026557,-5.666322,21.702068,18.491192,39.042408,-0.48279613,-1.8670374,-11.183691,-7.6144247,-21.042673,8.851003,-36.716038,-37.853985,-9.862653,-15.534,-26.731462,-37.853985,-9.862653,-40.348717,-0.011420761
a-17,0.036236614,-13.426056,26.488628,20.708351,41.292866,-0.14435042,-4.985951,-12.374526,-9.288306,-18.614044,8.901638,-39.616257,-35.567276,-11.483401,-14.327917,-29.62989,-35.567276,-11.483401,-41.931023,-0.575573
a-18,-5.8970513,-17.195398,24.88243,20.881384,39.14994,-2.8673232,-4.4376483,-11.1548605,-6.1944633,-19.603258,10.471863,-38.555798,-39.30932,-9.824699,-13.274226,-28.460445,-39.30932,-9.824699,-38.826073,-0.9379053
a-19,-12.845498,14.516153,25.061234,16.100443,37.301006,-0.1397124,-0.6358634,-10.921545,-9.757708,-22.26509,6.822756,-36.35613,-37.663113,-12.798531,-17.295832,-27.185097,-37.663113,-12.798531,-40.028442,2.329232
a-20,1.7250063,-13.422163,25.633911,20.358366,40.092133,0.6346608,-4.6727386,-11.723266,-8.72145,-18.326262,9.375969,-39.477352,-36.845005,-12.709473,-14.081492,-28.557085,-36.845005,-12.709473,-41.9166,0.28002203
a-21,-1.0118915,-18.540148,26.36635,19.276527,38.471127,-2.4684923,-3.5745947,-12.782618,-9.055066,-20.346842,7.7729826,-38.25604,-36.312317,-10.906893,-15.420929,-28.95173,-36.312317,-10.906893,-38.50785,0.3199668
a-22,-2.3723025,-5.2897263,23.970793,18.97242,39.998734,-1.1701386,-3.570801,-11.496207,-7.461871,-20.91062,9.640921,-37.23721,-37.331112,-9.793273,-14.594346,-27.31514,-37.331112,-9.793273,-40.162395,-0.5215132
a-23,-2.1035624,-17.442888,21.894146,20.395046,40.556973,-3.8575351,-1.9691076,-13.82842,-5.9240384,-22.244425,10.732354,-35.381542,-37.273415,-7.8041334,-13.273032,-25.575415,-37.273415,-7.8041334,-37.688908,-1.5304496
a-24,-3.35581,-15.519204,23.468567,21.641691,41.999714,-2.690504,-5.1637616,-10.275304,-4.930936,-19.838772,11.697714,-38.510075,-39.54383,-8.317395,-12.193795,-27.291405,-39.54383,-8.317395,-39.779682,-2.7449234
a-25,3.5615013,-7.649888,22.408117,19.733057,40.224846,-3.2012973,-1.767431,-12.623118,-6.4535847,-21.847904,10.211648,-35.83622,-37.65929,-8.358759,-13.905075,-25.93353,-37.65929,-8.358759,-38.357048,-1.3542448
a-26,-9.069703,-22.177853,24.374134,22.778946,38.85955,-4.693226,-1.1783112,-14.224456,-4.343382,-21.053257,11.942489,-35.20347,-37.729576,-6.789459,-11.525419,-28.138756,-37.729576,-6.789459,-37.647404,-2.5664878
a-27,2.0731044,-11.79109,26.502064,20.079071,40.760525,0.12901485,-4.550757,-12.473404,-9.413856,-19.39192,8.565876,-39.245083,-35.618465,-10.624879,-14.919638,-29.319807,-35.618465,-10.624879,-41.586132,-0.3714439
a-28,-5.1218557,6.144899,24.414476,19.21532,39.340412,-2.1684391,-2.7574904,-11.976051,-7.469665,-21.101439,9.183346,-36.529095,-37.348297,-9.734184,-14.842954,-27.750824,-37.348297,-9.734184,-39.031483,-0.29895356
a-29,6.668147,-3.4721854,26.296452,17.177639,38.30244,-1.4590019,-2.6981168,-13.260155,-9.514295,-21.089018,7.0662756,-37.40418,-35.92041,-9.86079,-16.771593,-28.302664,-35.92041,-9.86079,-39.65242,1.5219829
a-30,4.9279766,-16.102772,26.09713,17.860418,37.71102,-1.8264456,-2.0754223,-13.080088,-8.860091,-21.781704,7.71499,-36.907486,-36.197693,-10.25035,-16.168715,-28.198465,-36.197693,-10.25035,-38.51511,1.0164007
