id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1
d0.95lr0.1-0,7.8937097,-3.502697,9.515938,-10.686733,9.55828,-2.8799884,8.5182085,2.934815,20.788898,3.6033704,13.767673,-2.0005367,14.825701,1.3032169,5.8746967,-18.645895,9.641889,-4.2410007,17.265846,-9.324135,-0.36287987,-0.9973786,16.057144,5.9645705,13.301036,-6.469055,13.106668,0.42901674,7.9453697,-7.196092,13.757528,5.618797,14.747831,4.8503327,12.173164,4.584193,17.690826,-6.507532,5.960862,-4.1134186,5.2765336,-1.3530751,5.1930714,-2.7528942,12.1990595,5.783338,7.3556,-2.1058755,12.778754,-14.800406,14.921496,-3.3409762,7.6318617,-0.19544728,14.439644,-2.8904395,16.77556,2.804007,-2.543153,5.24554,11.587706,-8.968995,12.1016035,-4.184282,18.990362,3.6500762,12.275953,-8.424304,14.130475,14.171779,17.072891,2.4992218,14.924842,3.8177693,17.732512,-1.4721546,16.368603,1.2527328,8.842829,0.4439407
d0.95lr0.1-1,10.474361,-2.9032674,9.545368,-9.955488,9.286634,-2.9350655,8.753692,2.5857198,20.678562,3.628693,13.986697,-1.8764285,15.291928,1.4727871,6.1945662,-18.56613,9.177429,-4.7740083,17.246437,-9.243619,0.023130856,-1.2847402,16.29519,5.3434815,12.829346,-6.225561,13.225782,-0.29441574,7.9262943,-7.1085734,14.312362,5.793064,15.022452,4.5718665,12.256418,4.827007,17.373838,-6.7158065,5.7249966,-4.5328827,4.928642,-1.02572,4.9562583,-2.6009274,12.047848,5.3130064,7.5242996,-2.364693,12.980693,-14.641363,15.00456,-2.8917868,7.9224267,0.2334214,14.24639,-3.0053158,17.076155,3.009426,-2.6118777,5.198678,11.788045,-8.910377,12.09976,-4.103752,18.956102,3.678395,12.156106,-8.583661,14.163845,13.58214,17.073185,2.9955103,15.2748165,4.0511985,17.204231,-1.6810163,16.86283,0.758961,9.289105,0.63208294
d0.95lr0.1-2,10.712325,-2.643831,9.76049,-10.445896,9.3959255,-3.591722,9.298894,2.7504973,20.67689,2.90557,14.356223,-1.5091945,14.922153,1.3799278,5.7612877,-18.78442,9.502322,-4.1485763,16.744179,-9.00226,0.33449566,-0.8175962,16.377335,6.0954986,12.878318,-5.810581,12.539464,-0.15897234,7.742811,-6.3867984,13.27671,5.7107477,15.59596,4.9195046,11.571956,4.863259,16.893074,-6.4816494,6.4404716,-4.8687825,4.969067,-1.0672828,4.969291,-2.1960187,12.417124,5.343048,7.610033,-2.0316446,13.404173,-14.502507,15.315945,-2.9474494,7.971218,0.043755546,14.726393,-3.339816,16.416576,2.9608338,-3.1880383,5.3792157,11.495106,-8.559381,12.275518,-3.624332,19.463717,4.4804587,12.168097,-9.288359,13.981361,14.300557,16.386654,2.5925179,14.920686,3.2804778,16.993984,-1.3723016,17.201939,1.2428803,9.829144,0.5862663
d0.95lr0.1-3,8.620518,-1.6220491,9.561582,-10.155513,9.78021,-3.2932782,9.257799,2.992704,20.679256,2.686814,14.444936,-1.5786968,15.117327,1.9482552,6.238078,-18.297264,8.9414015,-4.869272,17.186298,-8.810936,0.33008555,-1.440597,16.305412,5.7733383,13.277573,-6.106131,12.541828,0.017407242,8.1068325,-6.719196,13.921633,6.2967205,15.350359,5.1386886,11.428439,4.7945886,16.844421,-6.4845934,5.765542,-4.730029,4.976161,-0.4554004,4.7963157,-2.0505924,12.379305,5.0929756,7.5815144,-2.4500089,13.141628,-15.170716,14.53081,-2.9399984,7.990014,-0.25118506,14.020487,-3.2823694,16.777906,3.089555,-2.7144518,5.0672956,11.785991,-8.504204,12.511261,-3.3217018,19.395844,4.358014,12.740799,-9.132284,13.920321,13.6744175,16.970945,2.7270525,14.789311,3.6729257,17.632412,-1.4907193,16.454416,1.1716503,8.815518,0.34981117
d0.95lr0.1-4,9.207797,-1.8292651,9.520008,-10.632438,9.450448,-3.5562632,8.95324,3.0851455,20.819263,3.278531,14.205018,-1.655957,15.006721,1.2141968,6.040246,-18.773708,9.288947,-4.1091638,16.96205,-9.281051,0.105625734,-0.79913193,16.438171,5.6866393,13.571386,-6.213146,12.769676,-0.24576832,7.8234344,-6.384394,13.88726,5.7000833,14.974963,4.4078155,11.733262,5.0406837,17.364393,-6.6860366,5.8221703,-4.6163363,4.896653,-0.9612813,4.8508487,-2.328587,12.004316,5.141998,7.67881,-2.2736173,13.221059,-14.407367,15.244217,-2.7924204,7.6921563,0.34035844,14.125019,-3.3061817,16.847004,3.1446579,-2.8737547,5.16921,11.633992,-8.605492,12.304455,-4.0638204,19.140291,3.616745,12.531109,-8.575529,13.610686,14.028522,16.483778,2.5024724,14.434291,3.4531538,17.344479,-0.9907171,16.637524,0.91344196,9.110891,0.24871288
d0.95lr0.1-5,8.152015,-2.1098058,9.792777,-9.915397,9.465009,-3.7872117,8.989076,2.6838243,20.72367,3.1960511,14.681085,-1.7431201,15.16048,1.297285,6.31498,-18.75975,9.591359,-4.3500943,17.104475,-9.310637,0.08520712,-0.7618729,16.54125,6.0130906,13.210956,-6.295947,12.870213,0.26207727,8.0642395,-6.6533027,14.158542,5.934969,15.343112,4.6048098,11.521523,4.935458,17.27398,-6.147676,6.184425,-4.741848,4.733399,-0.8041769,4.4119334,-2.3693004,11.843282,5.304972,7.745948,-2.5649288,13.309786,-15.051502,14.403053,-2.806586,8.185204,-0.23053336,14.183513,-3.3829477,16.484846,3.1664908,-2.7002149,5.567872,11.971773,-8.825358,11.83808,-3.5176728,19.192648,4.138709,12.604416,-9.081836,13.896264,13.739768,16.91421,2.9103043,14.713115,3.456181,17.429071,-1.1003256,16.58834,0.8722846,9.069286,0.4649667
d0.95lr0.1-6,8.501666,-2.1082895,9.965942,-10.231588,9.397766,-3.5639074,8.862727,2.7874851,20.847881,2.7627525,14.561233,-2.005006,15.452831,1.6428236,6.3594775,-19.045525,9.368656,-4.623807,17.284338,-9.135714,-0.06550849,-1.1242516,15.905099,5.9422374,13.54223,-6.1424932,12.992366,0.083934985,7.8654385,-6.6511397,13.550234,5.8634443,15.422632,5.0308914,11.51741,4.804651,17.001308,-6.6881995,6.2360964,-4.6394606,5.1036754,-0.5711602,4.585909,-2.0732825,12.703263,5.55315,7.7533092,-1.7309012,13.257843,-14.722443,14.790198,-2.7888312,8.226818,-0.015841605,14.874309,-3.3100147,16.948702,3.2223327,-2.8871171,4.9958906,11.464799,-8.425924,12.4569845,-4.012122,19.329662,3.7820208,12.137336,-8.723788,13.809295,14.371325,16.341152,2.429462,14.5602,3.3706608,17.223585,-0.96141654,16.908106,1.2696396,9.488007,0.7354219
d0.95lr0.1-7,7.870771,-2.4256468,9.855506,-10.683892,9.75484,-3.6300094,8.913737,3.1678343,21.132608,3.071012,14.310015,-2.255407,15.143877,1.6057452,6.1738663,-18.682835,9.181959,-4.793213,17.004616,-8.717173,0.3488352,-1.4202102,16.445297,5.46972,13.101083,-5.8241715,13.263945,0.09521341,8.190081,-6.7860527,13.981997,6.264372,15.154408,4.4321656,12.269178,4.466495,17.453083,-6.527168,6.018256,-4.475866,5.2065864,-1.2848132,4.935627,-2.8240218,12.1975565,5.11564,7.4154162,-2.40971,13.069746,-15.024663,14.650331,-2.9328272,7.75871,-0.11752802,14.393224,-3.3511932,16.642122,3.5295713,-3.0220659,5.5553365,11.447302,-8.34629,12.439078,-3.8520706,19.245,3.727014,12.045394,-8.642319,13.826301,14.070325,16.98978,2.5175471,15.023276,3.910626,17.648167,-1.6779172,17.219273,1.1539807,9.75912,0.6888195
d0.95lr0.1-8,9.768892,-3.2296493,9.749882,-10.094768,9.174019,-3.336402,8.784188,3.1774132,20.745684,2.7616768,14.344106,-2.2024598,15.393355,1.5455722,6.5642796,-18.7614,9.455159,-4.437725,17.037725,-9.116394,-0.29479268,-1.080585,15.901483,5.949647,13.101517,-6.356085,12.911841,-0.36355445,7.952923,-7.0511594,13.878922,5.795021,14.809386,4.7983007,12.325544,4.4456964,17.266514,-6.967869,6.040157,-4.2733636,5.326649,-1.1431434,4.8851433,-2.1957726,12.65002,5.4886923,7.864884,-1.7321559,13.299095,-14.242422,15.156347,-2.6805408,7.7883773,-0.0033810006,14.195959,-3.2739255,16.615782,3.2752566,-3.2792392,5.3066816,11.663618,-8.104597,12.366117,-3.3089607,19.559689,3.8173277,12.20493,-8.840486,14.234637,13.864412,16.80157,2.820628,15.002651,3.9868515,17.147999,-1.5434562,16.823736,1.2935635,9.307224,0.37283224
d0.95lr0.1-9,7.6194754,-3.4420388,9.381057,-10.47707,9.680784,-2.9704518,8.639992,3.0048041,20.67323,3.4435072,14.041823,-2.0303724,15.303655,1.8986306,6.603422,-18.359991,8.8779545,-4.4759645,17.111609,-8.862645,0.4146296,-1.2618027,16.462337,5.430163,12.968115,-6.0789437,13.097423,-0.032313872,7.7049484,-6.3342724,13.83253,6.108151,14.918037,4.5275707,11.748582,5.0711293,17.20975,-6.823409,6.158236,-4.377423,5.0399466,-0.6096776,4.693095,-2.4885435,12.379615,5.747128,7.495921,-1.9070538,12.959919,-14.890963,14.418992,-3.1109369,8.27327,-0.3864656,14.589207,-3.0537632,16.89699,2.8856716,-2.4556997,5.250602,11.800716,-8.864304,11.823208,-3.6379042,19.112303,4.0895,12.602686,-8.795371,13.935659,13.5962105,17.088886,2.869778,15.03484,3.8860888,17.54789,-1.5072377,16.590174,1.191577,8.89715,0.5523164
