id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1,t89d0,t89d1,t90d0,t90d1,t91d0,t91d1,t92d0,t92d1,t93d0,t93d1,t94d0,t94d1,t95d0,t95d1,t96d0,t96d1,t97d0,t97d1,t98d0,t98d1,t99d0,t99d1,t100d0,t100d1,t101d0,t101d1,t102d0,t102d1,t103d0,t103d1,t104d0,t104d1,t105d0,t105d1,t106d0,t106d1,t107d0,t107d1
brushing_teeth-51,16.916908,-7.6678114,17.0769,-5.8012347,-2.3862953,-5.818447,-2.4451096,-5.87095,-2.4514937,-5.879032,-2.4334786,-5.859664,-2.435057,-5.860604,-2.436652,-5.8607855,-2.438187,-5.8607225,-2.4034007,-5.816992,-2.410177,-5.810503,-2.3972502,-5.7976193,-2.3735325,-5.7698812,-2.349612,-5.7447667,-2.3425336,-5.7387953,-2.3290725,-5.729884,-2.2933366,-5.696896,12.135444,2.5869746,11.93165,2.7131236,11.603855,2.8658721,11.415228,2.9667392,11.318676,3.0216959,11.239669,3.0653834,11.190323,3.1103017,11.171931,3.115678,11.186724,3.1058204,11.196504,3.0852392,11.2389765,3.059931,11.30362,3.0134737,11.358746,3.0134702,11.452333,2.9423935,11.6891575,2.7990642,11.778776,2.7298386,11.861786,2.7262728,-2.3348308,-5.7326045,-2.35666,-5.7570014,-2.3580554,-5.756324,-2.3555846,-5.7517905,-2.3878071,-5.783823,-2.404055,-5.8004813,-2.4236305,-5.8111525,-2.4324553,-5.8340464,-2.4375572,-5.840017,-2.4427667,-5.8483634,-2.4695761,-5.874636,-2.414725,-5.8100524,-2.421032,-5.8225822,-2.415938,-5.816404,-2.4222758,-5.8232656,-2.433641,-5.840236,-2.4292877,-5.836951,-2.4502604,-5.871113,-2.4430048,-5.864674,-2.4411614,-5.854945,-2.436596,-5.844493,-2.42531,-5.8273926,-2.4268703,-5.827631,-2.4296348,-5.830935,-2.4428566,-5.852865,-2.453869,-5.8615847,-2.4632232,-5.869665,-2.4682457,-5.875835,-2.4691265,-5.8787074,-2.5048864,-5.914549,-2.476141,-5.886734,-2.494359,-5.911943,-2.5437016,-5.993653,-2.5630493,-6.0241137,-2.5786862,-6.058653,-2.5952306,-6.093381,-2.6147964,-6.1298614,-2.621305,-6.149268,-2.62119,-6.1594644,-2.624469,-6.1675177,-2.6322641,-6.189799,-2.6312397,-6.200181,-2.6406775,-6.2170506,-2.6417992,-6.2265635,-2.6419744,-6.2219806,-2.6438022,-6.229456,-2.6456757,-6.2331543,-2.6429265,-6.2336454,-2.6356528,-6.229063,-2.6324708,-6.2303557,-2.6271238,-6.2286344,-2.6277492,-6.2342196,-2.6255658,-6.2269554,-2.625508,-6.226083,-2.6233132,-6.225631,-2.6107864,-6.2057943,-2.6193602,-6.2169356,-2.6198165,-6.220633,-2.6235468,-6.222854,-2.6380692,-6.2324014,-2.646173,-6.241856,-2.6488285,-6.2435527,-2.6482835,-6.242011,-2.6498144,-6.24431,-2.646681,-6.241072,-2.6435227,-6.2372026,-2.6422899,-6.2363987,-2.6394491,-6.2309546,-2.6418505,-6.2345624,-2.644275,-6.2380342,-2.6467178,-6.246801,16.147417,-4.8158383,17.13239,-6.3210077,17.070662,-7.869439
brushing_teeth-52,17.21553,-6.741668,16.604551,-4.3184485,11.596412,-0.638683,11.32199,-0.43097416,11.212706,-0.39832845,11.150478,-0.37367082,10.877367,-0.16726705,10.202356,0.25473788,10.157592,0.2689748,10.088882,0.3382702,9.961555,0.3700862,9.8941,0.42959777,9.874114,0.43415302,9.826966,0.45984426,9.862378,0.42155004,9.835177,0.4591689,9.795266,0.46318164,9.742885,0.4714396,9.747748,0.43460637,9.759318,0.4704771,9.82818,0.42140883,9.9445715,0.36644778,9.953224,0.37065697,10.021381,0.31453252,9.95893,0.35189715,9.959272,0.37491977,9.948999,0.3776876,9.958255,0.3850782,9.992421,0.36033103,10.159699,0.27478,11.415146,-0.7328093,11.528451,-0.83735645,11.580262,-0.88934964,11.618706,-0.9114703,11.646918,-0.95765954,11.642346,-0.94124186,11.666243,-0.93693435,11.664732,-0.94953805,11.6836405,-0.95672643,11.65465,-0.9491869,11.643842,-0.9385459,11.644232,-0.94974947,11.641168,-0.94727546,11.652736,-0.93873966,11.628489,-0.9224469,11.62444,-0.9234002,11.623254,-0.9224897,11.613228,-0.90875715,11.603894,-0.9024113,11.599498,-0.8966793,11.598863,-0.8962025,11.604518,-0.89866906,11.610716,-0.9040951,11.616723,-0.90314406,11.612675,-0.90474284,11.600386,-0.8969518,11.589628,-0.8885914,11.558175,-0.86184275,11.461165,-0.7922811,11.21091,-0.57698214,10.011228,0.30761197,9.961208,0.33303833,9.963652,0.33801904,9.964691,0.3301664,9.971612,0.32932788,9.970811,0.3200547,9.975854,0.30180117,10.002084,0.28055963,10.007033,0.26508725,10.064599,0.2546629,10.138553,0.249519,10.15874,0.24149443,10.171712,0.24088602,10.167783,0.24367002,10.1492195,0.25346032,10.107077,0.2976763,10.069558,0.29811248,9.983381,0.34698254,9.913435,0.33716756,9.883567,0.35216585,9.87791,0.33858702,9.872388,0.36861292,9.885474,0.3510131,9.899396,0.44675645,9.899312,0.53903943,9.956141,0.6245255,9.914763,0.7217385,9.914459,0.72614014,9.92739,0.7506246,9.926352,0.78487283,9.968302,0.80137014,9.9839115,0.8009296,9.963195,0.825349,9.9336405,0.8269839,9.798404,0.8051648,9.701991,0.87300754,9.6549225,0.90830106,9.62776,0.91009116,9.656029,0.89382374,9.733215,0.9496675,9.8748865,0.8774176,9.967888,0.9152801,10.088014,0.8832125,10.085359,0.9298625,10.2844515,0.95976365,11.339744,0.93583983,15.6019335,-2.5651202,17.072678,-6.121054
brushing_teeth-214,16.676212,-3.9680753,11.655425,-14.201437,9.230595,-2.8468153,9.196325,-2.8749862,9.201249,-2.872027,9.206969,-2.8759909,9.206684,-2.8664615,9.209494,-2.8648078,9.183289,-2.8462095,9.199809,-2.8674335,9.192618,-2.8770764,9.18252,-2.8772666,9.193118,-2.8762608,9.19542,-2.876866,9.185241,-2.8745756,9.18459,-2.877975,9.206108,-2.8586524,9.225667,-2.8349671,9.229661,-2.8444753,9.292457,-2.7961142,9.330023,-2.7399457,9.432705,-2.7081141,9.530305,-2.7024503,9.604468,-2.7010167,9.664527,-2.741367,9.6635275,-2.7429738,9.680393,-2.7399576,9.672562,-2.744875,9.668339,-2.7389963,9.715305,-2.7879577,9.716447,-2.7759318,9.720015,-2.778338,9.703995,-2.7813797,9.71945,-2.7848995,9.725327,-2.786929,9.7261,-2.781105,9.736696,-2.7854817,9.7182865,-2.783204,9.712328,-2.772053,9.704083,-2.7882233,9.734797,-2.8085375,9.683146,-2.770639,9.692179,-2.7733784,9.696458,-2.77989,9.6247,-2.697507,9.572076,-2.6403859,9.547078,-2.594774,9.517594,-2.5517666,9.5102005,-2.5410388,9.518012,-2.5386648,9.515044,-2.5480757,9.528906,-2.5667796,9.506782,-2.540841,9.458519,-2.4782577,9.356407,-2.2267454,8.9650135,-1.622311,8.884785,-1.5044345,8.841164,-1.4444703,8.83011,-1.4348396,8.894305,-1.5150447,8.958361,-1.5805615,9.179533,-1.8121177,9.311034,-1.979204,9.331842,-1.9784662,9.357986,-1.9357233,9.36094,-1.9346503,9.365747,-1.9357014,9.37785,-1.9545819,9.470197,-2.0546923,11.098564,-3.6834009,11.149456,-3.7351635,11.154507,-3.7361717,11.180977,-3.7602112,11.183398,-3.7703342,11.1824875,-3.7776325,11.177678,-3.7703946,11.177801,-3.7812953,11.181121,-3.7802167,11.15907,-3.8203561,11.194672,-3.8083835,11.187712,-3.8105445,11.206247,-3.8078303,11.198442,-3.8120003,11.197984,-3.8161917,11.201853,-3.811488,11.191515,-3.812168,11.190168,-3.812233,11.174854,-3.813377,11.189404,-3.813489,11.1982975,-3.8162835,11.201959,-3.8136628,11.202592,-3.8130288,11.200601,-3.8109202,11.20055,-3.7986517,11.195091,-3.788582,11.193816,-3.7847164,11.149848,-3.7410872,11.188588,-3.771236,11.199116,-3.785237,11.206486,-3.7888007,11.208808,-3.7952242,11.2205305,-3.7896266,11.212947,-3.7893782,11.213406,-3.7849941,11.232289,-3.767649,11.233085,-3.7938309,16.03233,-4.1201534,16.970623,-5.265724
brushing_teeth-292,17.132318,-1.4095011,10.3948,-0.2855196,7.842714,-3.7137902,7.2905645,-3.6752374,7.2450285,-3.6814353,7.2403646,-3.6841524,7.402608,-3.6649523,7.538495,-3.6611226,7.8103085,-3.686806,7.899465,-3.7004387,7.9232,-3.7017875,7.979443,-3.708204,7.9504895,-3.7350936,7.9366956,-3.7345276,7.884019,-3.7336278,7.918186,-3.7275033,7.940567,-3.747687,7.920294,-3.7451274,7.943758,-3.7124658,7.924887,-3.720831,7.9126697,-3.7186868,7.892619,-3.725835,7.9306912,-3.740851,7.916499,-3.7242439,7.932097,-3.72514,7.952254,-3.7028272,8.033681,-3.6943324,8.203225,-3.6796963,8.36771,-3.6711159,8.337002,-3.5858357,8.368587,-3.6228592,8.427125,-3.6353898,8.448343,-3.6358554,8.444617,-3.651321,8.452898,-3.660917,8.487145,-3.6761954,8.496291,-3.7019742,8.523834,-3.739072,8.408238,-12.212572,8.402979,-12.204036,8.40185,-12.229765,8.374671,-12.212261,8.4059,-12.239284,8.4131565,-12.273885,8.411952,-12.279061,8.416208,-12.31276,8.451529,-12.3398,8.4288435,-12.343793,8.442233,-12.353988,8.443592,-12.354923,8.445299,-12.354891,8.446408,-12.3551655,8.441718,-12.354868,8.436954,-12.356488,8.431024,-12.357106,8.432994,-12.360221,8.422646,-12.354289,8.428313,-12.355516,8.4245615,-12.355826,8.404108,-12.354016,8.393578,-12.354794,8.384474,-12.349708,8.38726,-12.34706,8.379265,-12.344101,8.383927,-12.346788,8.386683,-12.353837,8.3819685,-12.34367,8.380146,-12.341729,8.367101,-12.342168,8.370576,-12.340824,8.358715,-12.331762,8.358155,-12.326322,8.345363,-12.316781,8.367094,-12.287701,8.39307,-12.250202,8.4052105,-12.244599,8.411944,-12.233798,8.399159,-12.245239,8.393586,-12.247872,8.388069,-12.262254,8.393259,-12.249643,8.39515,-12.252614,8.397305,-12.251968,8.401403,-12.247104,8.380724,-12.226302,8.400663,-12.257285,8.384533,-12.286867,8.376386,-12.316934,-3.7963116,1.1551183,-3.8008926,1.1583456,-3.7982924,1.1592771,-3.7998617,1.1593297,-3.8002887,1.1593969,-3.8005953,1.1599122,-3.800714,1.1599094,-3.801755,1.15948,-3.8019817,1.1596032,-3.8024487,1.1595021,-3.8022692,1.1594399,-3.8024197,1.1590781,-3.8020155,1.1598744,-3.8019936,1.1593459,-3.8017824,1.1593431,-3.8020155,1.1593076,-3.8022528,1.1591257,10.876879,-14.320861,2.9906247,3.7087784,17.062492,-6.5186634
brushing_teeth-293,17.132168,-6.876624,16.374287,-4.574533,11.651877,-14.260702,11.584224,-14.3172865,11.578426,-14.315181,11.579234,-14.313263,11.579054,-14.316533,11.587311,-14.306392,11.571663,-14.319998,11.570402,-14.315441,11.560006,-14.317919,11.528433,-14.291106,3.0249388,3.601807,3.0359738,3.6033287,3.00536,3.6466382,3.006068,3.6415699,2.9949086,3.651155,2.985231,3.6681569,2.9819903,3.6772175,2.9827478,3.677061,2.9941826,3.6700923,2.9854932,3.6735487,2.9818816,3.6707249,2.97032,3.6933753,2.9423823,3.7372947,2.9389584,3.7498415,2.9315686,3.760851,2.9270148,3.7678618,2.933968,3.7660356,2.9242775,3.7695417,2.9183085,3.7853303,2.922204,3.7733874,2.9312851,3.761111,2.9365687,3.758067,2.931975,3.7604442,2.937068,3.7547581,2.9390988,3.7493443,2.951034,3.7397413,2.945881,3.7449265,2.9413214,3.7451944,2.9483557,3.7459772,2.942049,3.7433963,2.935592,3.7497423,2.9495072,3.734232,2.9595025,3.7318861,2.9676201,3.7256777,2.9869657,3.7184649,2.9781225,3.7189963,2.9714231,3.7161634,2.9862237,3.7138493,2.989367,3.7061276,2.9896157,3.7156723,2.9855917,3.7148507,2.992276,3.712657,2.9898987,3.7121558,2.9977655,3.7018619,2.986961,3.7142851,2.985215,3.717703,2.9799185,3.7308207,2.9760902,3.726787,2.9775636,3.7304075,2.9749985,3.724186,2.9766603,3.7213905,2.9771926,3.7101905,2.9867501,3.711774,2.9760642,3.720833,2.9791868,3.7208412,10.807795,-14.280482,10.8062725,-14.283265,10.80874,-14.285477,10.81061,-14.285615,10.810828,-14.28935,10.818514,-14.289956,10.826058,-14.295947,10.835761,-14.293877,10.837419,-14.3029785,10.814691,-14.290561,10.813881,-14.294674,10.812246,-14.295007,10.814413,-14.284828,10.822407,-14.296922,10.830267,-14.299771,10.8600645,-14.313712,10.850583,-14.30872,10.856136,-14.310832,10.821895,-14.292536,10.824342,-14.29709,10.824903,-14.296813,10.841947,-14.307557,10.858212,-14.313559,10.878381,-14.325008,10.919103,-14.344003,10.900159,-14.334663,10.888832,-14.328754,10.882629,-14.324477,10.865879,-14.322561,10.900435,-14.33099,11.006516,-14.374168,11.095597,-14.406674,11.123476,-14.414153,11.125955,-14.414005,11.13667,-14.40947,11.15417,-14.419679,11.124458,-14.412275,11.100657,-14.400286,2.9740152,3.7219174,16.305704,-4.564864,17.133873,-6.7512565
brushing_teeth-306,3.8967912,1.9231261,16.046566,-12.637634,16.09683,-12.721455,16.099354,-12.719706,16.059505,-12.761464,16.101524,-12.720148,16.101025,-12.720425,16.098095,-12.721602,16.107302,-12.719896,16.113913,-12.715447,16.122536,-12.714724,16.10898,-12.726077,16.10082,-12.732558,16.099258,-12.73185,16.110107,-12.728004,16.142262,-12.713503,16.231676,-12.665883,16.313715,-12.631127,16.386688,-12.600855,16.433563,-12.580644,16.422546,-12.583306,16.37429,-12.606503,16.334198,-12.624007,16.306503,-12.632744,16.296862,-12.634683,16.302153,-12.63455,16.328337,-12.6243305,16.39592,-12.593934,16.548721,-12.527087,16.626947,-12.486009,16.680979,-12.457775,16.692549,-12.452282,16.701784,-12.445704,16.701586,-12.4468565,16.727398,-12.423591,16.702684,-12.447139,16.700897,-12.448337,16.699066,-12.448675,16.702036,-12.448155,16.704063,-12.445084,16.694107,-12.451313,16.683418,-12.4571495,16.664282,-12.465722,16.610426,-12.4946575,16.458399,-12.566253,16.36248,-12.602515,16.249111,-12.653997,16.110098,-12.717556,16.085163,-12.732663,16.077518,-12.736166,16.083385,-12.735648,16.085098,-12.735211,16.066603,-12.753991,16.077158,-12.743817,16.09363,-12.736085,16.084742,-12.74448,16.09542,-12.742234,16.09983,-12.745131,16.11217,-12.746386,16.153767,-12.715041,16.278938,-12.649143,16.399826,-12.594019,16.573988,-12.515379,16.703157,-12.444112,16.690771,-12.453033,16.698013,-12.45002,16.69423,-12.45153,16.690788,-12.453434,16.68359,-12.457125,16.67263,-12.46324,16.673285,-12.463149,16.625898,-12.485583,16.61087,-12.492419,16.615438,-12.491171,16.60913,-12.493464,16.616972,-12.483042,16.60664,-12.494953,16.591574,-12.503391,16.598408,-12.502113,16.598492,-12.499655,16.587278,-12.505523,16.58503,-12.507064,16.556522,-12.522785,16.526894,-12.545428,16.515589,-12.542068,16.43874,-12.576464,16.371563,-12.603925,16.309898,-12.630371,16.276875,-12.644619,16.194532,-12.690903,16.148338,-12.77498,16.095604,-12.743756,16.080086,-12.746552,16.08095,-12.746489,16.088732,-12.744962,16.082586,-12.739364,16.09055,-12.726701,16.084827,-12.723313,16.091345,-12.727643,16.081932,-12.73213,16.073933,-12.734638,16.053366,-12.742627,16.018515,-12.746814,15.995105,-12.749569,15.896777,-12.77281,12.849652,-13.001864,12.743957,-13.0411005,15.260275,-9.812819
brushing_teeth-321,17.068348,-7.6841683,16.84359,-5.161048,16.117926,-4.273339,16.087063,-4.2654667,16.105753,-4.253715,16.105526,-4.257257,16.105429,-4.256741,16.104351,-4.258101,16.105553,-4.253642,16.105639,-4.249316,16.101303,-4.2393327,16.102768,-4.2418447,16.11898,-4.247538,16.119152,-4.251799,16.104893,-4.24425,16.107462,-4.2365346,16.07922,-4.221626,3.027872,1.9381458,3.017567,1.9452773,3.0201378,1.9473653,3.0303288,1.9988595,3.010586,1.9593723,3.0131006,1.9489019,3.0022988,1.9600078,2.9985468,1.9610621,2.9967148,1.9608096,2.990906,1.9668964,2.9853525,1.973917,2.9861827,1.9708297,2.9962482,1.9596804,2.9809651,1.9743735,2.9626362,1.9910088,2.9595544,1.9947221,2.9409268,2.0102775,2.925126,2.023253,2.9292817,2.0200546,2.929788,2.0203493,2.926546,2.019133,2.8997989,2.0444486,2.8646019,2.080531,2.8778944,2.0646725,2.8739507,2.0711408,2.8718565,2.0710046,2.8242395,2.1168342,2.8757823,2.0680847,2.8771815,2.069687,2.8684206,2.07375,2.876125,2.069121,2.8803406,2.067755,2.8755572,2.0692353,2.8791316,2.0675309,2.8975804,2.0495822,2.8789563,2.0672016,2.8900044,2.054073,2.8862743,2.0598848,2.8850212,2.061128,2.8784087,2.0669923,2.8692362,2.0748014,2.8639855,2.080821,2.8651137,2.0791078,2.8666315,2.0787249,2.865267,2.0833218,2.8732388,2.0696666,2.8934364,2.0572844,2.970403,1.9837794,2.9892454,1.9750693,2.9639223,1.9997753,2.96361,1.9969825,2.9601798,1.9993076,2.9402006,2.0100107,2.9340453,2.0165913,2.9336355,2.0166388,2.9291494,2.0187604,2.9359477,2.0192797,2.9096658,2.0415373,2.8953028,2.0518143,2.8737996,2.0706112,2.8763652,2.0667992,2.8749006,2.071298,2.8787155,2.0635195,2.8795466,2.0654812,2.8807278,2.062989,2.8849368,2.0582418,2.883616,2.0596662,2.875622,2.068773,2.8704114,2.076146,2.8691943,2.0805614,2.8523223,2.0963492,2.8668296,2.0801682,2.8712974,2.0752275,2.872316,2.0755599,2.870146,2.0766814,2.8721886,2.0766187,20.63081,-5.50162,20.638672,-5.5011315,20.63666,-5.498628,20.634651,-5.496005,20.630455,-5.490955,20.630863,-5.489979,20.626892,-5.484529,20.628405,-5.4876814,20.635355,-5.496941,20.628904,-5.4880905,20.627274,-5.486936,20.634438,-5.4960523,20.630692,-5.4930844,2.978383,1.9861372,16.674772,-4.391811
brushing_teeth-322,3.0307798,1.9332145,20.760729,-5.6613536,5.835855,-2.9262776,5.890414,-3.1363614,5.892072,-3.1742887,5.8875732,-3.2175438,5.865617,-3.171151,5.883278,-3.1351326,5.881064,-3.1093264,5.877708,-3.144842,5.883674,-3.1582856,5.882584,-3.1718414,5.880062,-3.164116,5.872093,-3.1284742,5.8858056,-3.1066864,5.889839,-3.079923,5.8872933,-3.0859892,5.8965497,-3.0857773,5.8133044,-3.1158264,5.682142,-3.168728,5.6958,-3.1316316,5.712621,-3.1265295,5.75423,-3.1433575,5.804922,-3.1104968,5.749048,-3.1245234,5.7050433,-3.1408622,5.6227226,-3.1684825,5.558678,-3.1653469,5.5490313,-3.1891534,5.547352,-3.2173607,5.5284133,-3.2135644,5.4696827,-3.2726848,5.3150043,-3.5542223,5.2566795,-3.6548061,5.2685575,-3.6295526,5.2737246,-3.6208885,5.286325,-3.6199257,5.2772875,-3.6336377,5.2649627,-3.6484108,5.268894,-3.6483243,5.2566624,-3.6461723,5.2469993,-3.6550815,5.23747,-3.6985004,5.1914444,-3.6936033,5.1455326,-3.7276888,5.1621256,-3.697337,5.107791,-3.7022202,5.097232,-3.713659,5.0326586,-3.7212744,0.81669956,-3.8175623,0.7333165,-3.9395573,0.7296743,-3.9465985,0.7301455,-3.9513226,0.7308717,-3.9476728,0.7310256,-3.952034,0.7309199,-3.9522924,0.73196524,-3.9507985,0.73113513,-3.9501452,0.7328035,-3.9495263,0.729515,-3.951089,0.71567,-3.9495525,0.7348106,-3.9460995,0.72492135,-3.9485767,0.73453593,-3.9486828,0.7350722,-3.9440293,0.74344695,-3.941434,0.7381477,-3.942153,0.7275981,-3.9440656,0.72422945,-3.946712,0.717629,-3.9475534,0.71721095,-3.9484706,0.71574503,-3.9480672,0.7171316,-3.9465828,0.7185391,-3.9472344,0.724195,-3.946399,0.73246086,-3.945137,0.7362935,-3.9460166,0.7488728,-3.9454467,0.7590289,-3.9442034,0.8032331,-3.9399428,5.3062606,-3.3790596,5.3518972,-3.4231637,5.3132696,-3.5549884,5.310287,-3.5588827,5.300298,-3.5810554,5.28677,-3.6252677,5.2817974,-3.6145,5.275719,-3.6300752,5.268117,-3.6328475,5.2518096,-3.6309114,5.263203,-3.6274278,5.2672195,-3.6322043,5.2852845,-3.630252,5.297708,-3.6119375,5.3541594,-3.5428045,5.4074945,-3.4703362,5.5238543,-3.2427444,5.605355,-3.067091,5.6420045,-2.9818084,5.6488037,-2.9885604,5.647305,-2.9650173,5.6549606,-2.9718125,5.666399,-2.964445,5.6595817,-2.9570768,5.6829953,-2.9078586,5.879092,-2.495014,8.710717,-0.29411605,11.45022,0.89779013
brushing_teeth-714,16.518442,-4.708272,11.371295,-1.2574074,10.413481,-4.344835,10.409402,-4.359762,10.417748,-4.390143,10.417924,-4.386482,10.430056,-4.3718247,10.422333,-4.3758225,10.440745,-4.3688555,10.426541,-4.372486,10.458655,-4.347279,10.420207,-4.387364,10.426945,-4.4012737,10.425768,-4.4250035,10.369761,-4.4496922,10.367229,-4.448625,10.354755,-4.464256,10.344672,-4.490926,10.351151,-4.491095,10.330396,-4.493151,10.336237,-4.4927588,10.321129,-4.50957,10.324597,-4.5166273,10.318753,-4.515957,10.290555,-4.5490303,10.309045,-4.51752,10.292277,-4.5185146,10.273248,-4.5276976,10.271308,-4.5343137,10.246829,-4.5389924,10.255586,-4.540607,10.24528,-4.5439615,10.246958,-4.5331945,10.22162,-4.524361,10.151623,-4.501753,10.035414,-4.479911,9.908168,-4.4456244,9.83272,-4.42361,9.8064165,-4.403621,9.777664,-4.409938,9.740571,-4.40361,9.734174,-4.3629074,9.773979,-4.404117,9.814403,-4.4147716,9.865805,-4.4293184,9.851169,-4.3573813,9.82553,-4.4162717,9.774549,-4.409493,9.729629,-4.3989544,9.6886635,-4.393256,9.683428,-4.384331,9.6841,-4.3788176,9.686034,-4.379556,9.670889,-4.3742223,9.66334,-4.3704967,9.614031,-4.363376,9.62673,-4.3753967,9.689002,-4.375344,9.708294,-4.3794065,9.740945,-4.377018,9.776904,-4.367186,9.794968,-4.3559976,9.805443,-4.3473024,9.837887,-4.327162,9.852908,-4.300962,9.88378,-4.244744,9.95489,-4.2377496,9.962859,-4.1835294,10.038608,-4.145191,10.013334,-4.1608543,10.031446,-4.165716,10.019107,-4.1420803,10.039039,-4.11855,10.003058,-4.154312,10.026426,-4.11625,10.044627,-4.101623,10.044572,-4.093382,10.059343,-4.0941024,10.091832,-4.0762696,10.062758,-4.0908394,10.064916,-4.0912814,10.056548,-4.094085,10.032346,-4.092889,9.971364,-4.1332216,9.807625,-4.181223,9.199762,-4.30559,9.011091,-4.3487606,8.951584,-4.3603263,8.92887,-4.3426046,8.809661,-4.374676,8.699126,-4.362428,8.648851,-4.333863,8.642223,-4.3518786,8.655911,-4.297893,8.619223,-4.332641,8.591863,-4.3261595,8.576145,-4.2997804,8.586166,-4.283526,8.621154,-4.2543654,8.692438,-4.2310476,9.1333275,-4.199161,9.96399,-4.0935016,10.054016,-4.0781817,10.1228075,-4.0649233,10.139274,-4.05537,10.190357,-4.035684,11.34903,-1.3025936,16.51742,-4.5775685
brushing_teeth-745,16.135416,-6.9125757,14.250169,1.90431,13.626288,2.3103635,13.551932,2.439679,13.536854,2.4542572,13.5330925,2.4535146,13.538213,2.454513,13.539761,2.4513364,13.54614,2.4426713,13.558718,2.4334462,13.624663,2.3536031,13.687344,2.2703087,13.729442,2.2408788,13.746619,2.2319732,13.772892,2.1956978,13.792927,2.1725934,13.817637,2.1480644,13.815292,2.1338987,13.817209,2.1508827,13.793009,2.1746652,13.754967,2.223432,13.737973,2.2332232,13.7356825,2.247908,13.741323,2.2373378,13.813444,2.1791406,13.851173,2.1074677,13.868821,2.073294,13.876296,2.0563786,13.873529,2.053038,13.89718,2.0101864,13.948699,1.9361732,13.99625,1.9345047,14.023629,1.8591682,14.110939,1.7449667,14.2094145,1.6450611,14.215129,1.6318887,14.219593,1.6327511,14.219427,1.6284611,14.218119,1.660405,14.222095,1.6534382,14.238206,1.6508085,14.250401,1.6167471,14.248139,1.6178982,14.265701,1.5981346,14.276321,1.5891185,14.27191,1.5751706,14.27734,1.5838004,14.250666,1.6041787,14.294568,1.5633166,14.292387,1.5575504,14.299279,1.5414265,14.294635,1.5457754,14.295585,1.5426612,14.287282,1.5517873,14.284396,1.5537097,14.284742,1.5588181,14.263189,1.5656571,14.27536,1.5721252,14.240738,1.6102672,14.254448,1.5961869,14.239131,1.6112945,14.229276,1.6145053,14.172912,1.6763054,14.1519785,1.7038995,14.111605,1.7682453,14.087648,1.764296,14.129741,1.7489597,14.145693,1.6954138,14.177124,1.6343175,14.168016,1.6208743,14.21427,1.6308873,14.183937,1.6452435,14.098842,1.7395175,14.098596,1.7689976,14.104235,1.7568109,14.133307,1.7400223,14.157725,1.6895834,14.221029,1.6362569,14.225019,1.6321241,14.221672,1.6385247,14.217791,1.6372391,14.203384,1.6442171,14.190019,1.6539803,14.180106,1.6614039,14.207774,1.6455299,14.219409,1.6086701,14.228349,1.6148397,14.231217,1.6108086,14.220103,1.6250367,14.21315,1.6479262,14.169906,1.6870506,14.1338415,1.7192138,14.117956,1.7401421,14.106671,1.7608485,14.082297,1.7849479,14.039841,1.8409222,14.005268,1.9406501,13.844342,2.0398045,13.716288,2.1525025,13.6517105,2.2801163,13.571949,2.331225,13.568068,2.403328,13.569394,2.3974922,13.552586,2.4229953,13.548236,2.4160879,13.618559,2.2292476,14.201349,1.8520923,16.165968,-6.814385
